meta,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1
hour,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
2401,39.104,41.0592,43.11216,45.267768,47.5311564,49.90771422,52.40309993,55.02325493,57.77441767,60.66313856
2402,43.191,45.35055,47.6180775,49.99898138,52.49893044,55.12387697,57.88007081,60.77407435,63.81277807,67.00341698
2403,56.003,58.80315,61.7433075,64.83047288,68.07199652,71.47559634,75.04937616,78.80184497,82.74193722,86.87903408
2404,58.936,61.8828,64.97694,68.225787,71.63707635,75.21893017,78.97987668,82.92887051,87.07531404,91.42907974
2405,79.268,83.2314,87.39297,91.7626185,96.35074943,101.1682869,106.2267012,111.5380363,117.1149381,122.970685
2406,129.735,136.22175,143.0328375,150.1844794,157.6937033,165.5783885,173.8573079,182.5501733,191.677682,201.2615661
2407,223.968,235.1664,246.92472,259.270956,272.2345038,285.846229,300.1385404,315.1454675,330.9027408,347.4478779
2408,29.357,30.82485,32.3660925,33.98439713,35.68361698,37.46779783,39.34118772,41.30824711,43.37365946,45.54234244
2409,228.589,240.01845,252.0193725,264.6203411,277.8513582,291.7439261,306.3311224,321.6476785,337.7300624,354.6165656
2410,126.519,132.84495,139.4871975,146.4615574,153.7846352,161.473867,169.5475604,178.0249384,186.9261853,196.2724946
2411,111.541,117.11805,122.9739525,129.1226501,135.5787826,142.3577218,149.4756079,156.9493882,164.7968577,173.0367005
2412,123.007,129.15735,135.6152175,142.3959784,149.5157773,156.9915662,164.8411445,173.0832017,181.7373618,190.8242299
2413,95.958,100.7559,105.793695,111.0833798,116.6375487,122.4694262,128.5928975,135.0225424,141.7736695,148.8623529
2414,121.636,127.7178,134.10369,140.8088745,147.8493182,155.2417841,163.0038733,171.154067,179.7117704,188.6973589
2415,126.275,132.58875,139.2181875,146.1790969,153.4880517,161.1624543,169.220577,177.6816059,186.5656862,195.8939705
2416,149.785,157.27425,165.1379625,173.3948606,182.0646037,191.1678338,200.7262255,210.7625368,221.3006636,232.3656968
2417,191.815,201.40575,211.4760375,222.0498394,233.1523313,244.8099479,257.0504453,269.9029676,283.398116,297.5680217
2418,273.269,286.93245,301.2790725,316.3430261,332.1601774,348.7681863,366.2065956,384.5169254,403.7427717,423.9299103
2419,315.279,331.04295,347.5950975,364.9748524,383.223595,402.3847747,422.5040135,443.6292142,465.8106749,489.1012086
2420,233.637,245.31885,257.5847925,270.4640321,283.9872337,298.1865954,313.0959252,328.7507214,345.1882575,362.4476704
2421,174.577,183.30585,192.4711425,202.0946996,212.1994346,222.8094063,233.9498767,245.6473705,257.929739,270.826226
2422,82.371,86.48955,90.8140275,95.35472888,100.1224653,105.1285886,110.385018,115.9042689,121.6994824,127.7844565
2423,46.369,48.68745,51.1218225,53.67791363,56.36180931,59.17989977,62.13889476,65.2458395,68.50813147,71.93353805
2424,17.646,18.5283,19.454715,20.42745075,21.44882329,22.52126445,23.64732767,24.82969406,26.07117876,27.3747377
2425,31.503,33.07815,34.7320575,36.46866038,38.29209339,40.20669806,42.21703297,44.32788461,46.54427885,48.87149279
2426,56.216,59.0268,61.97814,65.077047,68.33089935,71.74744432,75.33481653,79.10155736,83.05663523,87.20946699
2427,43.838,46.0299,48.331395,50.74796475,53.28536299,55.94963114,58.74711269,61.68446833,64.76869174,68.00712633
2428,55.698,58.4829,61.407045,64.47739725,67.70126711,71.08633047,74.64064699,78.37267934,82.29131331,86.40587897
2429,79.477,83.45085,87.6233925,92.00456213,96.60479023,101.4350297,106.5067812,111.8321203,117.4237263,123.2949126
2430,139.575,146.55375,153.8814375,161.5755094,169.6542848,178.1369991,187.043849,196.3960415,206.2158436,216.5266357
2431,234.713,246.44865,258.7710825,271.7096366,285.2951185,299.5598744,314.5378681,330.2647615,346.7779996,364.1168996
2432,280.873,294.91665,309.6624825,325.1456066,341.402887,358.4730313,376.3966829,395.216517,414.9773429,435.72621
2433,233.979,245.67795,257.9618475,270.8599399,284.4029369,298.6230837,313.5542379,329.2319498,345.6935473,362.9782246
2434,148.003,155.40315,163.1733075,171.3319729,179.8985715,188.8935001,198.3381751,208.2550839,218.667838,229.6012299
2435,103.808,108.9984,114.44832,120.170736,126.1792728,132.4882364,139.1126483,146.0682807,153.3716947,161.0402794
2436,89.409,93.87945,98.5734225,103.5020936,108.6771983,114.1110582,119.8166111,125.8074417,132.0978138,138.7027045
2437,119.404,125.3742,131.64291,138.2250555,145.1363083,152.3931237,160.0127799,168.0134189,176.4140898,185.2347943
2438,102.436,107.5578,112.93569,118.5824745,124.5115982,130.7371781,137.274037,144.1377389,151.3446258,158.9118571
2439,13.421,14.09205,14.7966525,15.53648513,16.31330938,17.12897485,17.98542359,18.88469477,19.82892951,20.82037599
2440,142.577,149.70585,157.1911425,165.0506996,173.3032346,181.9683963,191.0668162,200.620157,210.6511648,221.183723
2441,183.903,193.09815,202.7530575,212.8907104,223.5352459,234.7120082,246.4476086,258.769989,271.7084885,285.2939129
2442,24.985,26.23425,27.5459625,28.92326063,30.36942366,31.88789484,33.48228958,35.15640406,36.91422426,38.75993548
2443,273.415,287.08575,301.4400375,316.5120394,332.3376413,348.9545234,366.4022496,384.7223621,403.9584802,424.1564042
2444,238.845,250.78725,263.3266125,276.4929431,290.3175903,304.8334698,320.0751433,336.0789004,352.8828455,370.5269877
2445,167.184,175.5432,184.32036,193.536378,203.2131969,213.3738567,224.0425496,235.2446771,247.0069109,259.3572565
2446,62.167,65.27535,68.5391175,71.96607338,75.56437704,79.3425959,83.30972569,87.47521198,91.84897257,96.4414212
2447,27.662,29.0451,30.497355,32.02222275,33.62333389,35.30450058,37.06972561,38.92321189,40.86937249,42.91284111
2448,38.476,40.3998,42.41979,44.5407795,46.76781848,49.1062094,51.56151987,54.13959586,56.84657566,59.68890444
2449,49.814,52.3047,54.919935,57.66593175,60.54922834,63.57668975,66.75552424,70.09330045,73.59796548,77.27786375
2450,46.187,48.49635,50.9211675,53.46722588,56.14058717,58.94761653,61.89499735,64.98974722,68.23923458,71.65119631
2451,50.697,53.23185,55.8934425,58.68811463,61.62252036,64.70364637,67.93882869,71.33577013,74.90255863,78.64768657
2452,51.777,54.36585,57.0841425,59.93834963,62.93526711,66.08203046,69.38613198,72.85543858,76.49821051,80.32312104
2453,71.175,74.73375,78.4704375,82.39395938,86.51365734,90.83934021,95.38130722,100.1503726,105.1578912,110.4157858
2454,140.035,147.03675,154.3885875,162.1080169,170.2134177,178.7240886,187.660293,197.0433077,206.8954731,217.2402467
2455,238.999,250.94895,263.4963975,276.6712174,290.5047782,305.0300172,320.281518,336.2955939,353.1103736,370.7658923
2456,268.437,281.85885,295.9517925,310.7493821,326.2868512,342.6011938,359.7312535,377.7178162,396.603707,416.4338923
2457,214.576,225.3048,236.57004,248.398542,260.8184691,273.8593926,287.5523622,301.9299803,317.0264793,332.8778033
2458,141.347,148.41435,155.8350675,163.6268209,171.8081619,180.39857,189.4184985,198.8894234,208.8338946,219.2755893
2459,112.931,118.57755,124.5064275,130.7317489,137.2683363,144.1317531,151.3383408,158.9052578,166.8505207,175.1930468
2460,108.548,113.9754,119.67417,125.6578785,131.9407724,138.537811,145.4647016,152.7379367,160.3748335,168.3935752
2461,134.723,141.45915,148.5321075,155.9587129,163.7566485,171.9444809,180.541705,189.5687902,199.0472298,208.9995912
2462,12.07,12.6735,13.307175,13.97253375,14.67116044,15.40471846,16.17495438,16.9837021,17.83288721,18.72453157
2463,130.811,137.35155,144.2191275,151.4300839,159.0015881,166.9516675,175.2992508,184.0642134,193.2674241,202.9307953
2464,11.767,12.35535,12.9731175,13.62177338,14.30286204,15.01800515,15.7689054,16.55735067,17.38521821,18.25447912
2465,186.453,195.77565,205.5644325,215.8426541,226.6347868,237.9665262,249.8648525,262.3580951,275.4759999,289.2497999
2466,262.131,275.23755,288.9994275,303.4493989,318.6218688,334.5529623,351.2806104,368.8446409,387.2868729,406.6512166
2467,310.659,326.19195,342.5015475,359.6266249,377.6079561,396.4883539,416.3127716,437.1284102,458.9848307,481.9340722
2468,259.637,272.61885,286.2497925,300.5622821,315.5903962,331.369916,347.9384118,365.3353324,383.6020991,402.782204
2469,15.097,15.85185,16.6444425,17.47666463,18.35049786,19.26802275,20.23142389,21.24299508,22.30514483,23.42040208
2470,69.716,73.2018,76.86189,80.7049845,84.74023373,88.97724541,93.42610768,98.09741307,103.0022837,108.1523979
2471,26.303,27.61815,28.9990575,30.44901038,31.97146089,33.57003394,35.24853564,37.01096242,38.86151054,40.80458606
2472,17.599,18.47895,19.4028975,20.37304238,21.39169449,22.46127922,23.58434318,24.76356034,26.00173836,27.30182527
2473,23.841,25.03305,26.2847025,27.59893763,28.97888451,30.42782873,31.94922017,33.54668118,35.22401524,36.985216
2474,32.028,33.6294,35.31087,37.0764135,38.93023418,40.87674588,42.92058318,45.06661234,47.31994295,49.6859401
2475,47.002,49.3521,51.819705,54.41069025,57.13122476,59.987786,62.9871753,66.13653407,69.44336077,72.91552881
2476,64.648,67.8804,71.27442,74.838141,78.58004805,82.50905045,86.63450298,90.96622812,95.51453953,100.2902665
2477,76.906,80.7513,84.788865,89.02830825,93.47972366,98.15370985,103.0613953,108.2144651,113.6251884,119.3064478
2478,116.149,121.95645,128.0542725,134.4569861,141.1798354,148.2388272,155.6507686,163.433307,171.6049723,180.185221
2479,159.512,167.4876,175.86198,184.655079,193.887833,203.5822246,213.7613358,224.4494026,235.6718727,247.4554664
2480,231.506,243.0813,255.235365,267.9971333,281.3969899,295.4668394,310.2401814,325.7521904,342.0398,359.14179
2481,18.091,18.99555,19.9453275,20.94259388,21.98972357,23.08920975,24.24367023,25.45585375,26.72864643,28.06507876
2482,157.608,165.4884,173.76282,182.450961,191.5735091,201.1521845,211.2097937,221.7702834,232.8587976,244.5017375
2483,141.487,148.56135,155.9894175,163.7888884,171.9783328,180.5772494,189.6061119,199.0864175,209.0407384,219.4927753
2484,129.841,136.33305,143.1497025,150.3071876,157.822547,165.7136744,173.9993581,182.699326,191.8342923,201.4260069
2485,122.535,128.66175,135.0948375,141.8495794,148.9420583,156.3891613,164.2086193,172.4190503,181.0400028,190.0920029
2486,14.963,15.71115,16.4967075,17.32154288,18.18762002,19.09700102,20.05185107,21.05444362,22.10716581,23.2125241
2487,165.222,173.4831,182.157255,191.2651178,200.8283736,210.8697923,221.4132819,232.483946,244.1081433,256.3135505
2488,173.057,181.70985,190.7953425,200.3351096,210.3518651,220.8694584,231.9129313,243.5085778,255.6840067,268.4682071
2489,195.212,204.9726,215.22123,225.9822915,237.2814061,249.1454764,261.6027502,274.6828877,288.4170321,302.8378837
2490,226.167,237.47535,249.3491175,261.8165734,274.907402,288.6527721,303.0854108,318.2396813,334.1516654,350.8592486
2491,23.253,24.41565,25.6364325,26.91825413,28.26416683,29.67737517,31.16124393,32.71930613,34.35527143,36.07303501
2492,168.856,177.2988,186.16374,195.471927,205.2455234,215.5077995,226.2831895,237.597349,249.4772164,261.9510772
2493,118.425,124.34625,130.5635625,137.0917406,143.9463277,151.143644,158.7008262,166.6358676,174.9676609,183.716044
2494,7.999,8.39895,8.8188975,9.259842375,9.722834494,10.20897622,10.71942503,11.25539628,11.81816609,12.4090744
2495,47.122,49.4781,51.952005,54.54960525,57.27708551,60.14093979,63.14798678,66.30538612,69.62065542,73.10168819
2496,1.937,2.03385,2.1355425,2.242319625,2.354435606,2.472157387,2.595765256,2.725553519,2.861831195,3.004922754
2497,37.064,38.9172,40.86306,42.906213,45.05152365,47.30409983,49.66930482,52.15277007,54.76040857,57.498429
2498,42.057,44.15985,46.3678425,48.68623463,51.12054636,53.67657367,56.36040236,59.17842248,62.1373436,65.24421078
2499,49.458,51.9309,54.527445,57.25381725,60.11650811,63.12233352,66.27845019,69.5923727,73.07199134,76.72559091
2500,60.322,63.3381,66.505005,69.83025525,73.32176801,76.98785641,80.83724923,84.8791117,89.12306728,93.57922064
2501,80.248,84.2604,88.47342,92.897091,97.54194555,102.4190428,107.539995,112.9169947,118.5628445,124.4909867
2502,138.001,144.90105,152.1461025,159.7534076,167.741078,176.1281319,184.9345385,194.1812654,203.8903287,214.0848451
2503,170.424,178.9452,187.89246,197.287083,207.1514372,217.509009,228.3844595,239.8036824,251.7938666,264.3835599
2504,20.581,21.61005,22.6905525,23.82508013,25.01633413,26.26715084,27.58050838,28.9595338,30.40751049,31.92788601
2505,17.459,18.33195,19.2485475,20.21097488,21.22152362,22.2825998,23.39672979,24.56656628,25.79489459,27.08463932
2506,150.355,157.87275,165.7663875,174.0547069,182.7574422,191.8953143,201.49008,211.564584,222.1428133,233.2499539
2507,140.854,147.8967,155.291535,163.0561118,171.2089173,179.7693632,188.7578314,198.1957229,208.1055091,218.5107845
2508,133.944,140.6412,147.67326,155.056923,162.8097692,170.9502576,179.4977705,188.472659,197.896292,207.7911066
2509,113.244,118.9062,124.85151,131.0940855,137.6487898,144.5312293,151.7577907,159.3456803,167.3129643,175.6786125
2510,133.958,140.6559,147.688695,155.0731298,162.8267862,170.9681255,179.5165318,188.4923584,197.9169763,207.8128252
2511,159.904,167.8992,176.29416,185.108868,194.3643114,204.082527,214.2866533,225.000986,236.2510353,248.063587
2512,19.493,20.46765,21.4910325,22.56558413,23.69386333,24.8785565,26.12248432,27.42860854,28.80003897,30.24004091
2513,219.566,230.5443,242.071515,254.1750908,266.8838453,280.2280376,294.2394394,308.9514114,324.398982,340.6189311
2514,26.235,27.54675,28.9240875,30.37029188,31.88880647,33.48324679,35.15740913,36.91527959,38.76104357,40.69909575
2515,225.425,236.69625,248.5310625,260.9576156,274.0054964,287.7057712,302.0910598,317.1956128,333.0553934,349.7081631
2516,174.151,182.85855,192.0014775,201.6015514,211.6816289,222.2657104,233.3789959,245.0479457,257.300343,270.1653601
2517,106.493,111.81765,117.4085325,123.2789591,129.4429071,135.9150524,142.7108051,149.8463453,157.3386626,165.2055957
2518,74.041,77.74305,81.6302025,85.71171263,89.99729826,94.49716317,99.22202133,104.1831224,109.3922785,114.8618924
2519,51.453,54.02565,56.7269325,59.56327913,62.54144308,65.66851524,68.951941,72.39953805,76.01951495,79.8204907
2520,20.578,21.6069,22.687245,23.82160725,25.01268761,26.26332199,27.57648809,28.9553125,30.40307812,31.92323203
2521,24.786,26.0253,27.326565,28.69289325,30.12753791,31.63391481,33.21561055,34.87639108,36.62021063,38.45122116
2522,3.476,3.6498,3.83229,4.0239045,4.225099725,4.436354711,4.658172447,4.891081069,5.135635123,5.392416879
2523,60.372,63.3906,66.56013,69.8881365,73.38254333,77.05167049,80.90425402,84.94946672,89.19694005,93.65678706
2524,61.226,64.2873,67.501665,70.87674825,74.42058566,78.14161495,82.04869569,86.15113048,90.458687,94.98162135
2525,65.022,68.2731,71.686755,75.27109275,79.03464739,82.98637976,87.13569874,91.49248368,96.06710787,100.8704633
2526,120.923,126.96915,133.3176075,139.9834879,146.9826623,154.3317954,162.0483852,170.1508044,178.6583446,187.5912619
2527,226.958,238.3059,250.221195,262.7322548,275.8688675,289.6623109,304.1454264,319.3526977,335.3203326,352.0863492
2528,266.363,279.68115,293.6652075,308.3484679,323.7658913,339.9541858,356.9518951,374.7994899,393.5394644,413.2164376
2529,222.394,233.5137,245.189385,257.4488543,270.321297,283.8373618,298.0292299,312.9306914,328.577226,345.0060873
2530,142.943,150.09015,157.5946575,165.4743904,173.7481099,182.4355154,191.5572912,201.1351557,211.1919135,221.7515092
2531,111.465,117.03825,122.8901625,129.0346706,135.4864042,142.2607244,149.3737606,156.8424486,164.684571,172.9187996
2532,109.268,114.7314,120.46797,126.4913685,132.8159369,139.4567338,146.4295705,153.751049,161.4386014,169.5105315
2533,93.881,98.57505,103.5038025,108.6789926,114.1129423,119.8185894,125.8095188,132.0999948,138.7049945,145.6402442
2534,107.255,112.61775,118.2486375,124.1610694,130.3691228,136.887579,143.7319579,150.9185558,158.4644836,166.3877078
2535,130.324,136.8402,143.68221,150.8663205,158.4096365,166.3301184,174.6466243,183.3789555,192.5479033,202.1752984
2536,157.172,165.0306,173.28213,181.9462365,191.0435483,200.5957257,210.625512,221.1567876,232.214627,243.8253584
2537,182.592,191.7216,201.30768,211.373064,221.9417172,233.0388031,244.6907432,256.9252804,269.7715444,283.2601216
2538,249.885,262.37925,275.4982125,289.2731231,303.7367793,318.9236182,334.8697992,351.6132891,369.1939536,387.6536512
2539,292.765,307.40325,322.7734125,338.9120831,355.8576873,373.6505716,392.3331002,411.9497552,432.547243,454.1746052
2540,237.405,249.27525,261.7390125,274.8259631,288.5672613,302.9956243,318.1454056,334.0526758,350.7553096,368.2930751
2541,156.765,164.60325,172.8334125,181.4750831,190.5488373,200.0762791,210.0800931,220.5840978,231.6133026,243.1939678
2542,70.385,73.90425,77.5994625,81.47943563,85.55340741,89.83107778,94.32263167,99.03876325,103.9907014,109.1902365
2543,46.393,48.71265,51.1482825,53.70569663,56.39098146,59.21053053,62.17105706,65.27960991,68.5435904,71.97076992
2544,35.829,37.62045,39.5014725,41.47654613,43.55037343,45.7278921,48.01428671,50.41500104,52.9357511,55.58253865
2545,47.064,49.4172,51.88806,54.482463,57.20658615,60.06691546,63.07026123,66.22377429,69.53496301,73.01171116
2546,49.797,52.28685,54.9011925,57.64625213,60.52856473,63.55499297,66.73274262,70.06937975,73.57284873,77.25149117
2547,50.618,53.1489,55.806345,58.59666225,61.52649536,64.60282013,67.83296114,71.22460919,74.78583965,78.52513164
2548,52.322,54.9381,57.685005,60.56925525,63.59771801,66.77760391,70.11648411,73.62230831,77.30342373,81.16859492
2549,6.475,6.79875,7.1386875,7.495621875,7.870402969,8.263923117,8.677119273,9.110975237,9.566523999,10.0448502
2550,128.894,135.3387,142.105635,149.2109168,156.6714626,164.5050357,172.7302875,181.3668019,190.435142,199.9568991
2551,221.101,232.15605,243.7638525,255.9520451,268.7496474,282.1871298,296.2964862,311.1113105,326.6668761,343.0002199
2552,29.524,31.0002,32.55021,34.1777205,35.88660653,37.68093685,39.56498369,41.54323288,43.62039452,45.80141425
2553,233.836,245.5278,257.80419,270.6943995,284.2291195,298.4405754,313.3626042,329.0307344,345.4822712,362.7563847
2554,144.535,151.76175,159.3498375,167.3173294,175.6831958,184.4673556,193.6907234,203.3752596,213.5440226,224.2212237
2555,116.543,122.37015,128.4886575,134.9130904,141.6587449,148.7416821,156.1787662,163.9877046,172.1870898,180.7964443
2556,9.856,10.3488,10.86624,11.409552,11.9800296,12.57903108,13.20798263,13.86838177,14.56180085,15.2898909
2557,118.964,124.9122,131.15781,137.7157005,144.6014855,151.8315598,159.4231378,167.3942947,175.7640094,184.5522099
2558,112.596,118.2258,124.13709,130.3439445,136.8611417,143.7041988,150.8894088,158.4338792,166.3555731,174.6733518
2559,144.153,151.36065,158.9286825,166.8751166,175.2188725,183.9798161,193.1788069,202.8377472,212.9796346,223.6286163
2560,146.569,153.89745,161.5923225,169.6719386,178.1555356,187.0633123,196.416478,206.2373018,216.5491669,227.3766253
2561,171.439,180.01095,189.0114975,198.4620724,208.385176,218.8044348,229.7446565,241.2318894,253.2934838,265.958158
2562,240.513,252.53865,265.1655825,278.4238616,292.3450547,306.9623074,322.3104228,338.425944,355.3472412,373.1146032
2563,275.505,289.28025,303.7442625,318.9314756,334.8780494,351.6219519,369.2030495,387.6632019,407.046362,427.3986801
2564,235.232,246.9936,259.34328,272.310444,285.9259662,300.2222645,315.2333777,330.9950466,347.544799,364.9220389
2565,143.036,150.1878,157.69719,165.5820495,173.861152,182.5542096,191.6819201,201.2660161,211.3293169,221.8957827
2566,59.815,62.80575,65.9460375,69.24333938,72.70550634,76.34078166,80.15782074,84.16571178,88.37399737,92.79269724
2567,31.757,33.34485,35.0120925,36.76269713,38.60083198,40.53087358,42.55741726,44.68528812,46.91955253,49.26553015
2568,16.404,17.2242,18.08541,18.9896805,19.93916453,20.93612275,21.98292889,23.08207533,24.2361791,25.44798805
2569,31.684,33.2682,34.93161,36.6781905,38.51210003,40.43770503,42.45959028,44.58256979,46.81169828,49.1522832
2570,34.463,36.18615,37.9954575,39.89523038,41.88999189,43.98449149,46.18371606,48.49290187,50.91754696,53.46342431
2571,50.888,53.4324,56.10402,58.909221,61.85468205,64.94741615,68.19478696,71.60452631,75.18475262,78.94399025
2572,61.782,64.8711,68.114655,71.52038775,75.09640714,78.85122749,82.79378887,86.93347831,91.28015223,95.84415984
2573,98.418,103.3389,108.505845,113.9311373,119.6276941,125.6090788,131.8895328,138.4840094,145.4082099,152.6786204
2574,110.127,115.63335,121.4150175,127.4857684,133.8600568,140.5530596,147.5807126,154.9597482,162.7077357,170.8431224
2575,19.741,20.72805,21.7644525,22.85267513,23.99530888,25.19507433,26.45482804,27.77756944,29.16644792,30.62477031
2576,27.613,28.99365,30.4433325,31.96549913,33.56377408,35.24196279,37.00406092,38.85426397,40.79697717,42.83682603
2577,24.656,25.8888,27.18324,28.542402,29.9695221,31.46799821,33.04139812,34.69346802,36.42814142,38.24954849
2578,135.164,141.9222,149.01831,156.4692255,164.2926868,172.5073211,181.1326872,190.1893215,199.6987876,209.683727
2579,107.677,113.06085,118.7138925,124.6495871,130.8820665,137.4261698,144.2974783,151.5123522,159.0879698,167.0423683
2580,9.102,9.5571,10.034955,10.53670275,11.06353789,11.61671478,12.19755052,12.80742805,13.44779945,14.12018942
2581,9.761,10.24905,10.7615025,11.29957763,11.86455651,12.45778433,13.08067355,13.73470723,14.42144259,15.14251472
2582,114.439,120.16095,126.1689975,132.4774474,139.1013197,146.0563857,153.359205,161.0271653,169.0785235,177.5324497
2583,130.604,137.1342,143.99091,151.1904555,158.7499783,166.6874772,175.021851,183.7729436,192.9615908,202.6096703
2584,147.625,155.00625,162.7565625,170.8943906,179.4391102,188.4110657,197.8316189,207.7231999,218.1093599,229.0148279
2585,187.339,196.70595,206.5412475,216.8683099,227.7117254,239.0973116,251.0521772,263.6047861,276.7850254,290.6242767
2586,270.177,283.68585,297.8701425,312.7636496,328.4018321,344.8219237,362.0630199,380.1661709,399.1744794,419.1332034
2587,280.104,294.1092,308.81466,324.255393,340.4681627,357.4915708,375.3661493,394.1344568,413.8411796,434.5332386
2588,223.878,235.0719,246.825495,259.1667698,272.1251082,285.7313636,300.0179318,315.0188284,330.7697698,347.3082583
2589,178.058,186.9609,196.308945,206.1243923,216.4306119,227.2521425,238.6147496,250.5454871,263.0727614,276.2263995
2590,77.238,81.0999,85.154895,89.41263975,93.88327174,98.57743532,103.5063071,108.6816224,114.1157036,119.8214887
2591,42.681,44.81505,47.0558025,49.40859263,51.87902226,54.47297337,57.19662204,60.05645314,63.0592758,66.21223959
2592,41.157,43.21485,45.3755925,47.64437213,50.02659073,52.52792027,55.15431628,57.9120321,60.8076337,63.84801539
2593,49.689,52.17345,54.7821225,57.52122863,60.39729006,63.41715456,66.58801229,69.9174129,73.41328355,77.08394772
2594,46.771,49.10955,51.5650275,54.14327888,56.85044282,59.69296496,62.67761321,65.81149387,69.10206856,72.55717199
2595,53.512,56.1876,58.99698,61.946829,65.04417045,68.29637897,71.71119792,75.29675782,79.06159571,83.01467549
2596,64.625,67.85625,71.2490625,74.81151563,78.55209141,82.47969598,86.60368078,90.93386481,95.48055805,100.254586
2597,86.094,90.3987,94.918635,99.66456675,104.6477951,109.8801848,115.3741941,121.1429038,127.200049,133.5600514
2598,115.865,121.65825,127.7411625,134.1282206,140.8346317,147.8763632,155.2701814,163.0336905,171.185375,179.7446437
2599,209.037,219.48885,230.4632925,241.9864571,254.08578,266.790069,280.1295724,294.1360511,308.8428536,324.2849963
2600,250.343,262.86015,276.0031575,289.8033154,304.2934811,319.5081552,335.483563,352.2577411,369.8706282,388.3641596
2601,226.207,237.51735,249.3932175,261.8628784,274.9560223,288.7038234,303.1390146,318.2959653,334.2107636,350.9213018
2602,14.82,15.561,16.33905,17.1560025,18.01380263,18.91449276,19.86021739,20.85322826,21.89588968,22.99068416
2603,105.088,110.3424,115.85952,121.652496,127.7351208,134.1218768,140.8279707,147.8693692,155.2628377,163.0259796
2604,98.091,102.99555,108.1453275,113.5525939,119.2302236,125.1917347,131.4513215,138.0238876,144.9250819,152.171336
2605,12.506,13.1313,13.787865,14.47725825,15.20112116,15.96117722,16.75923608,17.59719789,18.47705778,19.40091067
2606,122.294,128.4087,134.829135,141.5705918,148.6491213,156.0815774,163.8856563,172.0799391,180.683936,189.7181328
2607,164.324,172.5402,181.16721,190.2255705,199.736849,209.7236915,220.2098761,231.2203699,242.7813883,254.9204578
2608,168.474,176.8977,185.742585,195.0297143,204.7812,215.02026,225.771273,237.0598366,248.9128284,261.3584699
2609,195.913,205.70865,215.9940825,226.7937866,238.133476,250.0401498,262.5421572,275.6692651,289.4527284,303.9253648
2610,253.462,266.1351,279.441855,293.4139478,308.0846451,323.4888774,339.6633213,356.6464873,374.4788117,393.2027523
2611,282.088,296.1924,311.00202,326.552121,342.8797271,360.0237134,378.0248991,396.926144,416.7724512,437.6110738
2612,229.644,241.1262,253.18251,265.8416355,279.1337173,293.0904031,307.7449233,323.1321695,339.2887779,356.2532168
2613,150.487,158.01135,165.9119175,174.2075134,182.917889,192.0637835,201.6669727,211.7503213,222.3378374,233.4547292
2614,58.083,60.98715,64.0365075,67.23833288,70.60024952,74.13026199,77.83677509,81.72861385,85.81504454,90.10579677
2615,25.764,27.0522,28.40481,29.8250505,31.31630303,32.88211818,34.52622409,36.25253529,38.06516205,39.96842016
2616,31.444,33.0162,34.66701,36.4003605,38.22037853,40.13139745,42.13796732,44.24486569,46.45710897,48.77996442
2617,38.116,40.0218,42.02289,44.1240345,46.33023623,48.64674804,51.07908544,53.63303971,56.3146917,59.13042628
2618,45.763,48.05115,50.4537075,52.97639288,55.62521252,58.40647314,61.3267968,64.39313664,67.61279347,70.99343315
2619,47.873,50.26665,52.7799825,55.41898163,58.18993071,61.09942724,64.1543986,67.36211853,70.73022446,74.26673568
2620,54.446,57.1683,60.026715,63.02805075,66.17945329,69.48842595,72.96284725,76.61098961,80.44153909,84.46361605
2621,6.791,7.13055,7.4870775,7.861431375,8.254502944,8.667228091,9.100589495,9.55561897,10.03339992,10.53506991
2622,110.238,115.7499,121.537395,127.6142648,133.994978,140.6947269,147.7294632,155.1159364,162.8717332,171.0153199
2623,212.308,222.9234,234.06957,245.7730485,258.0617009,270.964786,284.5130253,298.7386765,313.6756104,329.3593909
2624,266.478,279.8019,293.791995,308.4815948,323.9056745,340.1009582,357.1060061,374.9613064,393.7093718,413.3948403
2625,210.769,221.30745,232.3728225,243.9914636,256.1910368,269.0005886,282.4506181,296.573149,311.4018064,326.9718968
2626,142.454,149.5767,157.055535,164.9083118,173.1537273,181.8114137,190.9019844,200.4470836,210.4694378,220.9929097
2627,115.668,121.4514,127.52397,133.9001685,140.5951769,147.6249358,155.0061826,162.7564917,170.8943163,179.4390321
2628,95.898,100.6929,105.727545,111.0139223,116.5646184,122.3928493,128.5124917,134.9381163,141.6850221,148.7692733
2629,89.418,93.8889,98.583345,103.5125123,108.6881379,114.1225448,119.828672,125.8201056,132.1111109,138.7166664
2630,108.421,113.84205,119.5341525,125.5108601,131.7864031,138.3757233,145.2945095,152.5592349,160.1871967,168.1965565
2631,155.215,162.97575,171.1245375,179.6807644,188.6648026,198.0980427,208.0029449,218.4030921,229.3232467,240.789409
2632,187.993,197.39265,207.2622825,217.6253966,228.5066665,239.9319998,251.9285998,264.5250298,277.7512812,291.6388453
2633,200.378,210.3969,220.916745,231.9625823,243.5607114,255.7387469,268.5256843,281.9519685,296.0495669,310.8520453
2634,270.071,283.57455,297.7532775,312.6409414,328.2729884,344.6866379,361.9209698,380.0170182,399.0178692,418.9687626
2635,297.638,312.5199,328.145895,344.5531898,361.7808492,379.8698917,398.8633863,418.8065556,439.7468834,461.7342275
