period,year,scenario,load_demand,res_generation_total,generator_generation,battery_charge,battery_discharge,battery_soc,battery_charge_dc,battery_discharge_dc,battery_charge_loss,battery_discharge_loss,lost_load,grid_import,grid_export,grid_import_delivered,grid_export_delivered
2656,2035,scenario_1,190.499,183.17216086434576,0.0,0.0,7.3268391356542395,1893.0385689545813,0.0,7.408390700485181,0.0,0.081551564830941,0.0,0.0,0.0,0.0,0.0
2657,2026,scenario_1,211.701,33.984391956782716,0.0,0.0,177.71660804321726,1885.630178254096,0.0,182.55487110887302,0.0,4.838263065655764,0.0,0.0,0.0,0.0,0.0
2657,2027,scenario_1,211.701,33.984391956782716,0.0,0.0,177.71660804321726,1885.630178254096,0.0,182.55487110887302,0.0,4.838263065655764,0.0,0.0,0.0,0.0,0.0
2657,2028,scenario_1,211.701,33.984391956782716,0.0,0.0,177.71660804321726,1885.630178254096,0.0,182.55487110887302,0.0,4.838263065655764,0.0,0.0,0.0,0.0,0.0
2657,2029,scenario_1,211.701,33.984391956782716,0.0,0.0,177.71660804321726,1885.630178254096,0.0,182.55487110887302,0.0,4.838263065655764,0.0,0.0,0.0,0.0,0.0
2657,2030,scenario_1,211.701,33.984391956782716,0.0,0.0,177.71660804321726,1885.630178254096,0.0,182.55487110887302,0.0,4.838263065655764,0.0,0.0,0.0,0.0,0.0
2657,2031,scenario_1,211.701,33.984391956782716,0.0,0.0,177.71660804321726,1885.630178254096,0.0,182.55487110887302,0.0,4.838263065655764,0.0,0.0,0.0,0.0,0.0
2657,2032,scenario_1,211.701,33.984391956782716,0.0,0.0,177.71660804321726,1885.630178254096,0.0,182.55487110887302,0.0,4.838263065655764,0.0,0.0,0.0,0.0,0.0
2657,2033,scenario_1,211.701,33.984391956782716,0.0,0.0,177.71660804321726,1885.630178254096,0.0,182.55487110887302,0.0,4.838263065655764,0.0,0.0,0.0,0.0,0.0
2657,2034,scenario_1,211.701,33.984391956782716,0.0,0.0,177.71660804321726,1885.630178254096,0.0,182.55487110887302,0.0,4.838263065655764,0.0,0.0,0.0,0.0,0.0
2657,2035,scenario_1,211.701,33.984391956782716,0.0,0.0,177.71660804321726,1885.630178254096,0.0,182.55487110887302,0.0,4.838263065655764,0.0,0.0,0.0,0.0,0.0
2658,2026,scenario_1,235.557,0.0,0.0,0.0,235.557,1703.0753071452232,0.0,243.29717861864617,0.0,7.740178618646192,0.0,0.0,0.0,0.0,0.0
2658,2027,scenario_1,235.557,0.0,0.0,0.0,235.557,1703.0753071452232,0.0,243.29717861864617,0.0,7.740178618646192,0.0,0.0,0.0,0.0,0.0
2658,2028,scenario_1,235.557,0.0,0.0,0.0,235.557,1703.0753071452232,0.0,243.29717861864617,0.0,7.740178618646192,0.0,0.0,0.0,0.0,0.0
2658,2029,scenario_1,235.557,0.0,0.0,0.0,235.557,1703.0753071452232,0.0,243.29717861864617,0.0,7.740178618646192,0.0,0.0,0.0,0.0,0.0
2658,2030,scenario_1,235.557,0.0,0.0,0.0,235.557,1703.0753071452232,0.0,243.29717861864617,0.0,7.740178618646192,0.0,0.0,0.0,0.0,0.0
2658,2031,scenario_1,235.557,0.0,0.0,0.0,235.557,1703.0753071452232,0.0,243.29717861864617,0.0,7.740178618646192,0.0,0.0,0.0,0.0,0.0
2658,2032,scenario_1,235.557,0.0,0.0,0.0,235.557,1703.0753071452232,0.0,243.29717861864617,0.0,7.740178618646192,0.0,0.0,0.0,0.0,0.0
2658,2033,scenario_1,235.557,0.0,0.0,0.0,235.557,1703.0753071452232,0.0,243.29717861864617,0.0,7.740178618646192,0.0,0.0,0.0,0.0,0.0
2658,2034,scenario_1,235.557,0.0,0.0,0.0,235.557,1703.0753071452232,0.0,243.29717861864617,0.0,7.740178618646192,0.0,0.0,0.0,0.0,0.0
2658,2035,scenario_1,235.557,0.0,0.0,0.0,235.557,1703.0753071452232,0.0,243.29717861864617,0.0,7.740178618646192,0.0,0.0,0.0,0.0,0.0
2659,2026,scenario_1,249.322,0.0,0.0,0.0,249.322,1459.7781285265771,0.0,257.8010645853331,0.0,8.479064585333088,0.0,0.0,0.0,0.0,0.0
2659,2027,scenario_1,249.322,0.0,0.0,0.0,249.322,1459.7781285265771,0.0,257.8010645853331,0.0,8.479064585333088,0.0,0.0,0.0,0.0,0.0
2659,2028,scenario_1,249.322,0.0,0.0,0.0,249.322,1459.7781285265771,0.0,257.8010645853331,0.0,8.479064585333088,0.0,0.0,0.0,0.0,0.0
2659,2029,scenario_1,249.322,0.0,0.0,0.0,249.322,1459.7781285265771,0.0,257.8010645853331,0.0,8.479064585333088,0.0,0.0,0.0,0.0,0.0
2659,2030,scenario_1,249.322,0.0,0.0,0.0,249.322,1459.7781285265771,0.0,257.8010645853331,0.0,8.479064585333088,0.0,0.0,0.0,0.0,0.0
2659,2031,scenario_1,249.322,0.0,0.0,0.0,249.322,1459.7781285265771,0.0,257.8010645853331,0.0,8.479064585333088,0.0,0.0,0.0,0.0,0.0
2659,2032,scenario_1,249.322,0.0,0.0,0.0,249.322,1459.7781285265771,0.0,257.8010645853331,0.0,8.479064585333088,0.0,0.0,0.0,0.0,0.0
2659,2033,scenario_1,249.322,0.0,0.0,0.0,249.322,1459.7781285265771,0.0,257.8010645853331,0.0,8.479064585333088,0.0,0.0,0.0,0.0,0.0
2659,2034,scenario_1,249.322,0.0,0.0,0.0,249.322,1459.7781285265771,0.0,257.8010645853331,0.0,8.479064585333088,0.0,0.0,0.0,0.0,0.0
2659,2035,scenario_1,249.322,0.0,0.0,0.0,249.322,1459.7781285265771,0.0,257.8010645853331,0.0,8.479064585333088,0.0,0.0,0.0,0.0,0.0
2660,2026,scenario_1,200.326,0.0,0.0,0.0,200.326,1201.977063941244,0.0,206.175027765588,0.0,5.849027765588001,0.0,0.0,0.0,0.0,0.0
2660,2027,scenario_1,200.326,0.0,0.0,0.0,200.326,1201.977063941244,0.0,206.175027765588,0.0,5.849027765588001,0.0,0.0,0.0,0.0,0.0
2660,2028,scenario_1,200.326,0.0,0.0,0.0,200.326,1201.977063941244,0.0,206.175027765588,0.0,5.849027765588001,0.0,0.0,0.0,0.0,0.0
2660,2029,scenario_1,200.326,0.0,0.0,0.0,200.326,1201.977063941244,0.0,206.175027765588,0.0,5.849027765588001,0.0,0.0,0.0,0.0,0.0
2660,2030,scenario_1,200.326,0.0,0.0,0.0,200.326,1201.977063941244,0.0,206.175027765588,0.0,5.849027765588001,0.0,0.0,0.0,0.0,0.0
2660,2031,scenario_1,200.326,0.0,0.0,0.0,200.326,1201.977063941244,0.0,206.175027765588,0.0,5.849027765588001,0.0,0.0,0.0,0.0,0.0
2660,2032,scenario_1,200.326,0.0,0.0,0.0,200.326,1201.977063941244,0.0,206.175027765588,0.0,5.849027765588001,0.0,0.0,0.0,0.0,0.0
2660,2033,scenario_1,200.326,0.0,0.0,0.0,200.326,1201.977063941244,0.0,206.175027765588,0.0,5.849027765588001,0.0,0.0,0.0,0.0,0.0
2660,2034,scenario_1,200.326,0.0,0.0,0.0,200.326,1201.977063941244,0.0,206.175027765588,0.0,5.849027765588001,0.0,0.0,0.0,0.0,0.0
2660,2035,scenario_1,200.326,0.0,0.0,0.0,200.326,1201.977063941244,0.0,206.175027765588,0.0,5.849027765588001,0.0,0.0,0.0,0.0,0.0
2661,2026,scenario_1,133.096,0.0,0.0,0.0,133.096,995.802036175656,0.0,136.31091523879246,0.0,3.214915238792459,0.0,0.0,0.0,0.0,0.0
2661,2027,scenario_1,133.096,0.0,0.0,0.0,133.096,995.802036175656,0.0,136.31091523879246,0.0,3.214915238792459,0.0,0.0,0.0,0.0,0.0
2661,2028,scenario_1,133.096,0.0,0.0,0.0,133.096,995.802036175656,0.0,136.31091523879246,0.0,3.214915238792459,0.0,0.0,0.0,0.0,0.0
2661,2029,scenario_1,133.096,0.0,0.0,0.0,133.096,995.802036175656,0.0,136.31091523879246,0.0,3.214915238792459,0.0,0.0,0.0,0.0,0.0
2661,2030,scenario_1,133.096,0.0,0.0,0.0,133.096,995.802036175656,0.0,136.31091523879246,0.0,3.214915238792459,0.0,0.0,0.0,0.0,0.0
2661,2031,scenario_1,133.096,0.0,0.0,0.0,133.096,995.802036175656,0.0,136.31091523879246,0.0,3.214915238792459,0.0,0.0,0.0,0.0,0.0
2661,2032,scenario_1,133.096,0.0,0.0,0.0,133.096,995.802036175656,0.0,136.31091523879246,0.0,3.214915238792459,0.0,0.0,0.0,0.0,0.0
2661,2033,scenario_1,133.096,0.0,0.0,0.0,133.096,995.802036175656,0.0,136.31091523879246,0.0,3.214915238792459,0.0,0.0,0.0,0.0,0.0
2661,2034,scenario_1,133.096,0.0,0.0,0.0,133.096,995.802036175656,0.0,136.31091523879246,0.0,3.214915238792459,0.0,0.0,0.0,0.0,0.0
2661,2035,scenario_1,133.096,0.0,0.0,0.0,133.096,995.802036175656,0.0,136.31091523879246,0.0,3.214915238792459,0.0,0.0,0.0,0.0,0.0
2662,2026,scenario_1,60.127,0.0,0.0,0.0,60.127,859.4911209368636,0.0,61.1672771611231,0.0,1.0402771611230985,0.0,0.0,0.0,0.0,0.0
2662,2027,scenario_1,60.127,0.0,0.0,0.0,60.127,859.4911209368636,0.0,61.1672771611231,0.0,1.0402771611230985,0.0,0.0,0.0,0.0,0.0
2662,2028,scenario_1,60.127,0.0,0.0,0.0,60.127,859.4911209368636,0.0,61.1672771611231,0.0,1.0402771611230985,0.0,0.0,0.0,0.0,0.0
2662,2029,scenario_1,60.127,0.0,0.0,0.0,60.127,859.4911209368636,0.0,61.1672771611231,0.0,1.0402771611230985,0.0,0.0,0.0,0.0,0.0
2662,2030,scenario_1,60.127,0.0,0.0,0.0,60.127,859.4911209368636,0.0,61.1672771611231,0.0,1.0402771611230985,0.0,0.0,0.0,0.0,0.0
2662,2031,scenario_1,60.127,0.0,0.0,0.0,60.127,859.4911209368636,0.0,61.1672771611231,0.0,1.0402771611230985,0.0,0.0,0.0,0.0,0.0
2662,2032,scenario_1,60.127,0.0,0.0,0.0,60.127,859.4911209368636,0.0,61.1672771611231,0.0,1.0402771611230985,0.0,0.0,0.0,0.0,0.0
2662,2033,scenario_1,60.127,0.0,0.0,0.0,60.127,859.4911209368636,0.0,61.1672771611231,0.0,1.0402771611230985,0.0,0.0,0.0,0.0,0.0
2662,2034,scenario_1,60.127,0.0,0.0,0.0,60.127,859.4911209368636,0.0,61.1672771611231,0.0,1.0402771611230985,0.0,0.0,0.0,0.0,0.0
2662,2035,scenario_1,60.127,0.0,0.0,0.0,60.127,859.4911209368636,0.0,61.1672771611231,0.0,1.0402771611230985,0.0,0.0,0.0,0.0,0.0
2663,2026,scenario_1,30.436,0.0,0.0,0.0,30.436,798.3238437757404,0.0,30.84320931323278,0.0,0.40720931323277976,0.0,0.0,0.0,0.0,0.0
2663,2027,scenario_1,30.436,0.0,0.0,0.0,30.436,798.3238437757404,0.0,30.84320931323278,0.0,0.40720931323277976,0.0,0.0,0.0,0.0,0.0
2663,2028,scenario_1,30.436,0.0,0.0,0.0,30.436,798.3238437757404,0.0,30.84320931323278,0.0,0.40720931323277976,0.0,0.0,0.0,0.0,0.0
2663,2029,scenario_1,30.436,0.0,0.0,0.0,30.436,798.3238437757404,0.0,30.84320931323278,0.0,0.40720931323277976,0.0,0.0,0.0,0.0,0.0
2663,2030,scenario_1,30.436,0.0,0.0,0.0,30.436,798.3238437757404,0.0,30.84320931323278,0.0,0.40720931323277976,0.0,0.0,0.0,0.0,0.0
2663,2031,scenario_1,30.436,0.0,0.0,0.0,30.436,798.3238437757404,0.0,30.84320931323278,0.0,0.40720931323277976,0.0,0.0,0.0,0.0,0.0
2663,2032,scenario_1,30.436,0.0,0.0,0.0,30.436,798.3238437757404,0.0,30.84320931323278,0.0,0.40720931323277976,0.0,0.0,0.0,0.0,0.0
2663,2033,scenario_1,30.436,0.0,0.0,0.0,30.436,798.3238437757404,0.0,30.84320931323278,0.0,0.40720931323277976,0.0,0.0,0.0,0.0,0.0
2663,2034,scenario_1,30.436,0.0,0.0,0.0,30.436,798.3238437757404,0.0,30.84320931323278,0.0,0.40720931323277976,0.0,0.0,0.0,0.0,0.0
2663,2035,scenario_1,30.436,0.0,0.0,0.0,30.436,798.3238437757404,0.0,30.84320931323278,0.0,0.40720931323277976,0.0,0.0,0.0,0.0,0.0
2664,2026,scenario_1,28.605,0.0,0.0,0.0,28.605,767.4806344625076,0.0,28.980619795003612,0.0,0.37561979500361276,0.0,0.0,0.0,0.0,0.0
2664,2027,scenario_1,28.605,0.0,0.0,0.0,28.605,767.4806344625076,0.0,28.980619795003612,0.0,0.37561979500361276,0.0,0.0,0.0,0.0,0.0
2664,2028,scenario_1,28.605,0.0,0.0,0.0,28.605,767.4806344625076,0.0,28.980619795003612,0.0,0.37561979500361276,0.0,0.0,0.0,0.0,0.0
2664,2029,scenario_1,28.605,0.0,0.0,0.0,28.605,767.4806344625076,0.0,28.980619795003612,0.0,0.37561979500361276,0.0,0.0,0.0,0.0,0.0
2664,2030,scenario_1,28.605,0.0,0.0,0.0,28.605,767.4806344625076,0.0,28.980619795003612,0.0,0.37561979500361276,0.0,0.0,0.0,0.0,0.0
2664,2031,scenario_1,28.605,0.0,0.0,0.0,28.605,767.4806344625076,0.0,28.980619795003612,0.0,0.37561979500361276,0.0,0.0,0.0,0.0,0.0
2664,2032,scenario_1,28.605,0.0,0.0,0.0,28.605,767.4806344625076,0.0,28.980619795003612,0.0,0.37561979500361276,0.0,0.0,0.0,0.0,0.0
2664,2033,scenario_1,28.605,0.0,0.0,0.0,28.605,767.4806344625076,0.0,28.980619795003612,0.0,0.37561979500361276,0.0,0.0,0.0,0.0,0.0
2664,2034,scenario_1,28.605,0.0,0.0,0.0,28.605,767.4806344625076,0.0,28.980619795003612,0.0,0.37561979500361276,0.0,0.0,0.0,0.0,0.0
2664,2035,scenario_1,28.605,0.0,0.0,0.0,28.605,767.4806344625076,0.0,28.980619795003612,0.0,0.37561979500361276,0.0,0.0,0.0,0.0,0.0
2665,2026,scenario_1,46.841,0.0,0.0,0.0,46.841,738.500014667504,0.0,47.57818607350487,0.0,0.7371860735048625,0.0,0.0,0.0,0.0,0.0
2665,2027,scenario_1,46.841,0.0,0.0,0.0,46.841,738.500014667504,0.0,47.57818607350487,0.0,0.7371860735048625,0.0,0.0,0.0,0.0,0.0
2665,2028,scenario_1,46.841,0.0,0.0,0.0,46.841,738.500014667504,0.0,47.57818607350487,0.0,0.7371860735048625,0.0,0.0,0.0,0.0,0.0
2665,2029,scenario_1,46.841,0.0,0.0,0.0,46.841,738.500014667504,0.0,47.57818607350487,0.0,0.7371860735048625,0.0,0.0,0.0,0.0,0.0
2665,2030,scenario_1,46.841,0.0,0.0,0.0,46.841,738.500014667504,0.0,47.57818607350487,0.0,0.7371860735048625,0.0,0.0,0.0,0.0,0.0
2665,2031,scenario_1,46.841,0.0,0.0,0.0,46.841,738.500014667504,0.0,47.57818607350487,0.0,0.7371860735048625,0.0,0.0,0.0,0.0,0.0
2665,2032,scenario_1,46.841,0.0,0.0,0.0,46.841,738.500014667504,0.0,47.57818607350487,0.0,0.7371860735048625,0.0,0.0,0.0,0.0,0.0
2665,2033,scenario_1,46.841,0.0,0.0,0.0,46.841,738.500014667504,0.0,47.57818607350487,0.0,0.7371860735048625,0.0,0.0,0.0,0.0,0.0
2665,2034,scenario_1,46.841,0.0,0.0,0.0,46.841,738.500014667504,0.0,47.57818607350487,0.0,0.7371860735048625,0.0,0.0,0.0,0.0,0.0
2665,2035,scenario_1,46.841,0.0,0.0,0.0,46.841,738.500014667504,0.0,47.57818607350487,0.0,0.7371860735048625,0.0,0.0,0.0,0.0,0.0
2666,2026,scenario_1,49.824,0.0,0.0,0.0,49.824,690.9218285939992,0.0,50.629236706830554,0.0,0.8052367068305585,0.0,0.0,0.0,0.0,0.0
2666,2027,scenario_1,49.824,0.0,0.0,0.0,49.824,690.9218285939992,0.0,50.629236706830554,0.0,0.8052367068305585,0.0,0.0,0.0,0.0,0.0
2666,2028,scenario_1,49.824,0.0,0.0,0.0,49.824,690.9218285939992,0.0,50.629236706830554,0.0,0.8052367068305585,0.0,0.0,0.0,0.0,0.0
2666,2029,scenario_1,49.824,0.0,0.0,0.0,49.824,690.9218285939992,0.0,50.629236706830554,0.0,0.8052367068305585,0.0,0.0,0.0,0.0,0.0
2666,2030,scenario_1,49.824,0.0,0.0,0.0,49.824,690.9218285939992,0.0,50.629236706830554,0.0,0.8052367068305585,0.0,0.0,0.0,0.0,0.0
2666,2031,scenario_1,49.824,0.0,0.0,0.0,49.824,690.9218285939992,0.0,50.629236706830554,0.0,0.8052367068305585,0.0,0.0,0.0,0.0,0.0
2666,2032,scenario_1,49.824,0.0,0.0,0.0,49.824,690.9218285939992,0.0,50.629236706830554,0.0,0.8052367068305585,0.0,0.0,0.0,0.0,0.0
2666,2033,scenario_1,49.824,0.0,0.0,0.0,49.824,690.9218285939992,0.0,50.629236706830554,0.0,0.8052367068305585,0.0,0.0,0.0,0.0,0.0
2666,2034,scenario_1,49.824,0.0,0.0,0.0,49.824,690.9218285939992,0.0,50.629236706830554,0.0,0.8052367068305585,0.0,0.0,0.0,0.0,0.0
2666,2035,scenario_1,49.824,0.0,0.0,0.0,49.824,690.9218285939992,0.0,50.629236706830554,0.0,0.8052367068305585,0.0,0.0,0.0,0.0,0.0
2667,2026,scenario_1,59.668,0.0,0.0,0.0,59.668,640.2925918871687,0.0,60.69780607808706,0.0,1.0298060780870628,0.0,0.0,0.0,0.0,0.0
2667,2027,scenario_1,59.668,0.0,0.0,0.0,59.668,640.2925918871687,0.0,60.69780607808706,0.0,1.0298060780870628,0.0,0.0,0.0,0.0,0.0
2667,2028,scenario_1,59.668,0.0,0.0,0.0,59.668,640.2925918871687,0.0,60.69780607808706,0.0,1.0298060780870628,0.0,0.0,0.0,0.0,0.0
2667,2029,scenario_1,59.668,0.0,0.0,0.0,59.668,640.2925918871687,0.0,60.69780607808706,0.0,1.0298060780870628,0.0,0.0,0.0,0.0,0.0
2667,2030,scenario_1,59.668,0.0,0.0,0.0,59.668,640.2925918871687,0.0,60.69780607808706,0.0,1.0298060780870628,0.0,0.0,0.0,0.0,0.0
2667,2031,scenario_1,59.668,0.0,0.0,0.0,59.668,640.2925918871687,0.0,60.69780607808706,0.0,1.0298060780870628,0.0,0.0,0.0,0.0,0.0
2667,2032,scenario_1,59.668,0.0,0.0,0.0,59.668,640.2925918871687,0.0,60.69780607808706,0.0,1.0298060780870628,0.0,0.0,0.0,0.0,0.0
2667,2033,scenario_1,59.668,0.0,0.0,0.0,59.668,640.2925918871687,0.0,60.69780607808706,0.0,1.0298060780870628,0.0,0.0,0.0,0.0,0.0
2667,2034,scenario_1,59.668,0.0,0.0,0.0,59.668,640.2925918871687,0.0,60.69780607808706,0.0,1.0298060780870628,0.0,0.0,0.0,0.0,0.0
2667,2035,scenario_1,59.668,0.0,0.0,0.0,59.668,640.2925918871687,0.0,60.69780607808706,0.0,1.0298060780870628,0.0,0.0,0.0,0.0,0.0
2668,2026,scenario_1,69.642,0.0,0.0,0.0,69.642,579.5947858090816,0.0,70.89934111556292,0.0,1.2573411155629235,0.0,0.0,0.0,0.0,0.0
2668,2027,scenario_1,69.642,0.0,0.0,0.0,69.642,579.5947858090816,0.0,70.89934111556292,0.0,1.2573411155629235,0.0,0.0,0.0,0.0,0.0
2668,2028,scenario_1,69.642,0.0,0.0,0.0,69.642,579.5947858090816,0.0,70.89934111556292,0.0,1.2573411155629235,0.0,0.0,0.0,0.0,0.0
2668,2029,scenario_1,69.642,0.0,0.0,0.0,69.642,579.5947858090816,0.0,70.89934111556292,0.0,1.2573411155629235,0.0,0.0,0.0,0.0,0.0
2668,2030,scenario_1,69.642,0.0,0.0,0.0,69.642,579.5947858090816,0.0,70.89934111556292,0.0,1.2573411155629235,0.0,0.0,0.0,0.0,0.0
2668,2031,scenario_1,69.642,0.0,0.0,0.0,69.642,579.5947858090816,0.0,70.89934111556292,0.0,1.2573411155629235,0.0,0.0,0.0,0.0,0.0
2668,2032,scenario_1,69.642,0.0,0.0,0.0,69.642,579.5947858090816,0.0,70.89934111556292,0.0,1.2573411155629235,0.0,0.0,0.0,0.0,0.0
2668,2033,scenario_1,69.642,0.0,0.0,0.0,69.642,579.5947858090816,0.0,70.89934111556292,0.0,1.2573411155629235,0.0,0.0,0.0,0.0,0.0
2668,2034,scenario_1,69.642,0.0,0.0,0.0,69.642,579.5947858090816,0.0,70.89934111556292,0.0,1.2573411155629235,0.0,0.0,0.0,0.0,0.0
2668,2035,scenario_1,69.642,0.0,0.0,0.0,69.642,579.5947858090816,0.0,70.89934111556292,0.0,1.2573411155629235,0.0,0.0,0.0,0.0,0.0
2669,2026,scenario_1,9.924,0.0,0.0,0.0,9.924,508.6954446935187,0.0,10.03445932828577,0.0,0.11045932828576993,0.0,0.0,0.0,0.0,0.0
2669,2027,scenario_1,9.924,0.0,0.0,0.0,9.924,508.6954446935187,0.0,10.03445932828577,0.0,0.11045932828576993,0.0,0.0,0.0,0.0,0.0
2669,2028,scenario_1,9.924,0.0,0.0,0.0,9.924,508.6954446935187,0.0,10.03445932828577,0.0,0.11045932828576993,0.0,0.0,0.0,0.0,0.0
2669,2029,scenario_1,9.924,0.0,0.0,0.0,9.924,508.6954446935187,0.0,10.03445932828577,0.0,0.11045932828576993,0.0,0.0,0.0,0.0,0.0
2669,2030,scenario_1,9.924,0.0,0.0,0.0,9.924,508.6954446935187,0.0,10.03445932828577,0.0,0.11045932828576993,0.0,0.0,0.0,0.0,0.0
2669,2031,scenario_1,9.924,0.0,0.0,0.0,9.924,508.6954446935187,0.0,10.03445932828577,0.0,0.11045932828576993,0.0,0.0,0.0,0.0,0.0
2669,2032,scenario_1,9.924,0.0,0.0,0.0,9.924,508.6954446935187,0.0,10.03445932828577,0.0,0.11045932828576993,0.0,0.0,0.0,0.0,0.0
2669,2033,scenario_1,9.924,0.0,0.0,0.0,9.924,508.6954446935187,0.0,10.03445932828577,0.0,0.11045932828576993,0.0,0.0,0.0,0.0,0.0
2669,2034,scenario_1,9.924,0.0,0.0,0.0,9.924,508.6954446935187,0.0,10.03445932828577,0.0,0.11045932828576993,0.0,0.0,0.0,0.0,0.0
2669,2035,scenario_1,9.924,0.0,0.0,0.0,9.924,508.6954446935187,0.0,10.03445932828577,0.0,0.11045932828576993,0.0,0.0,0.0,0.0,0.0
2670,2026,scenario_1,140.874,33.898071428571434,0.0,0.0,106.97592857142857,498.66098536523293,0.0,109.2405662803851,0.0,2.26463770895653,0.0,0.0,0.0,0.0,0.0
2670,2027,scenario_1,140.874,33.898071428571434,0.0,0.0,106.97592857142857,498.66098536523293,0.0,109.2405662803851,0.0,2.26463770895653,0.0,0.0,0.0,0.0,0.0
2670,2028,scenario_1,140.874,33.898071428571434,0.0,0.0,106.97592857142857,498.66098536523293,0.0,109.2405662803851,0.0,2.26463770895653,0.0,0.0,0.0,0.0,0.0
2670,2029,scenario_1,140.874,33.898071428571434,0.0,0.0,106.97592857142857,498.66098536523293,0.0,109.2405662803851,0.0,2.26463770895653,0.0,0.0,0.0,0.0,0.0
2670,2030,scenario_1,140.874,33.898071428571434,0.0,0.0,106.97592857142857,498.66098536523293,0.0,109.2405662803851,0.0,2.26463770895653,0.0,0.0,0.0,0.0,0.0
2670,2031,scenario_1,140.874,33.898071428571434,0.0,0.0,106.97592857142857,498.66098536523293,0.0,109.2405662803851,0.0,2.26463770895653,0.0,0.0,0.0,0.0,0.0
2670,2032,scenario_1,140.874,33.898071428571434,0.0,0.0,106.97592857142857,498.66098536523293,0.0,109.2405662803851,0.0,2.26463770895653,0.0,0.0,0.0,0.0,0.0
2670,2033,scenario_1,140.874,33.898071428571434,0.0,0.0,106.97592857142857,498.66098536523293,0.0,109.2405662803851,0.0,2.26463770895653,0.0,0.0,0.0,0.0,0.0
2670,2034,scenario_1,140.874,33.898071428571434,0.0,0.0,106.97592857142857,498.66098536523293,0.0,109.2405662803851,0.0,2.26463770895653,0.0,0.0,0.0,0.0,0.0
2670,2035,scenario_1,140.874,33.898071428571434,0.0,0.0,106.97592857142857,498.66098536523293,0.0,109.2405662803851,0.0,2.26463770895653,0.0,0.0,0.0,0.0,0.0
2671,2026,scenario_1,169.859,172.5892641056423,0.0,2.730264105642277,0.0,389.4204190848478,2.689200933493417,0.0,0.04106317214886022,0.0,0.0,0.0,0.0,0.0,0.0
2671,2027,scenario_1,169.859,172.5892641056423,0.0,2.730264105642277,0.0,389.4204190848478,2.689200933493417,0.0,0.04106317214886022,0.0,0.0,0.0,0.0,0.0,0.0
2671,2028,scenario_1,169.859,169.859,0.0,0.0,0.0,389.4204190848478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2671,2029,scenario_1,169.859,172.5892641056423,0.0,2.730264105642277,0.0,389.4204190848478,2.689200933493417,0.0,0.04106317214886022,0.0,0.0,0.0,0.0,0.0,0.0
2671,2030,scenario_1,169.859,169.859,0.0,0.0,0.0,389.4204190848478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2671,2031,scenario_1,169.859,169.859,0.0,0.0,0.0,389.4204190848478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2671,2032,scenario_1,169.859,169.859,0.0,0.0,0.0,389.4204190848478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2671,2033,scenario_1,169.859,169.859,0.0,0.0,0.0,389.4204190848478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2671,2034,scenario_1,169.859,169.859,0.0,0.0,0.0,389.4204190848478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2671,2035,scenario_1,169.859,169.859,0.0,0.0,0.0,389.4204190848478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2672,2026,scenario_1,185.981,342.1055174069628,0.0,156.1245174069628,0.0,392.1096200183412,151.21267604405128,0.0,4.91184136291153,0.0,0.0,0.0,0.0,0.0,0.0
2672,2027,scenario_1,185.981,342.1055174069628,0.0,156.1245174069628,0.0,392.1096200183412,151.21267604405128,0.0,4.91184136291153,0.0,0.0,0.0,0.0,0.0,0.0
2672,2028,scenario_1,185.981,342.1055174069628,0.0,156.1245174069628,0.0,389.4204190848478,151.21267604405128,0.0,4.91184136291153,0.0,0.0,0.0,0.0,0.0,0.0
2672,2029,scenario_1,185.981,342.1055174069628,0.0,156.1245174069628,0.0,392.1096200183412,151.21267604405128,0.0,4.91184136291153,0.0,0.0,0.0,0.0,0.0,0.0
2672,2030,scenario_1,185.981,342.1055174069628,0.0,156.1245174069628,0.0,389.4204190848478,151.21267604405128,0.0,4.91184136291153,0.0,0.0,0.0,0.0,0.0,0.0
2672,2031,scenario_1,185.981,342.1055174069628,0.0,156.1245174069628,0.0,389.4204190848478,151.21267604405128,0.0,4.91184136291153,0.0,0.0,0.0,0.0,0.0,0.0
2672,2032,scenario_1,185.981,342.1055174069628,0.0,156.1245174069628,0.0,389.4204190848478,151.21267604405128,0.0,4.91184136291153,0.0,0.0,0.0,0.0,0.0,0.0
2672,2033,scenario_1,185.981,342.1055174069628,0.0,156.1245174069628,0.0,389.4204190848478,151.21267604405128,0.0,4.91184136291153,0.0,0.0,0.0,0.0,0.0,0.0
2672,2034,scenario_1,185.981,342.1055174069628,0.0,156.1245174069628,0.0,389.4204190848478,151.21267604405128,0.0,4.91184136291153,0.0,0.0,0.0,0.0,0.0,0.0
2672,2035,scenario_1,185.981,342.1055174069628,0.0,156.1245174069628,0.0,389.4204190848478,151.21267604405128,0.0,4.91184136291153,0.0,0.0,0.0,0.0,0.0,0.0
