meta;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1
hour;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035
4812;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
4813;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
4814;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
4815;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
4816;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
4817;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
4818;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
4819;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
4820;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
4821;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
4822;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
4823;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4824;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4825;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4826;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
4827;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
4828;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
4829;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
4830;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
4831;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
4832;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
4833;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
4834;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
4835;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
4836;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
4837;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
4838;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
4839;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
4840;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
4841;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
4842;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
4843;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
4844;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
4845;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
4846;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
4847;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4848;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4849;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4850;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
4851;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
4852;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
4853;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
4854;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
4855;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
4856;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
4857;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
4858;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
4859;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
4860;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
4861;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
4862;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
4863;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
4864;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
4865;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
4866;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
4867;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
4868;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
4869;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
4870;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
4871;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4872;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4873;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4874;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
4875;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
4876;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
4877;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
4878;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
4879;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
4880;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
4881;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
4882;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
4883;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
4884;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
4885;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
4886;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
4887;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
4888;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
4889;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
4890;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
4891;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
4892;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
4893;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
4894;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
4895;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4896;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4897;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4898;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
4899;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
4900;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
4901;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
4902;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
4903;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
4904;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
4905;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
4906;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
4907;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
4908;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
4909;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
4910;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
4911;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
4912;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
4913;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
4914;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
4915;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
4916;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
4917;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
4918;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
4919;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4920;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4921;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4922;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
4923;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
4924;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
4925;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
4926;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
4927;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
4928;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
4929;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
4930;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
4931;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
4932;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
4933;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
4934;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
4935;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
4936;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
4937;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
4938;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
4939;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
4940;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
4941;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
4942;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
4943;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4944;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4945;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4946;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
4947;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
4948;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
4949;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
4950;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
4951;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
4952;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
4953;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
4954;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
4955;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
4956;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
4957;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
4958;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
4959;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
4960;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
4961;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
4962;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
4963;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
4964;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
4965;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
4966;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
4967;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4968;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4969;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4970;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
4971;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
4972;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
4973;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
4974;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
4975;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
4976;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
4977;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
4978;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
4979;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
4980;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
4981;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
4982;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
4983;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
4984;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
4985;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
4986;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
4987;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
4988;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
4989;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
4990;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
4991;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4992;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4993;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
4994;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
4995;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
4996;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
4997;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
4998;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
4999;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
5000;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
5001;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
5002;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
5003;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
5004;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
5005;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
5006;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
5007;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
5008;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
5009;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
5010;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
5011;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
5012;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
5013;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
5014;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
5015;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
5016;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
5017;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
5018;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
5019;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
5020;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
5021;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
5022;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
5023;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
5024;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
5025;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
5026;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
5027;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
5028;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
5029;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
5030;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
5031;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
5032;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
5033;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
5034;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
5035;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
5036;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
5037;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
5038;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
5039;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
5040;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
5041;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
5042;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
5043;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
5044;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
5045;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
5046;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
5047;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
5048;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
5049;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
5050;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
5051;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
5052;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
5053;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
5054;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
5055;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
5056;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
5057;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
5058;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
5059;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
5060;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
5061;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
5062;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
5063;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
5064;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
5065;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
5066;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
5067;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
5068;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
5069;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
5070;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
5071;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
5072;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
5073;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
5074;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
5075;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
5076;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
5077;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
5078;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
5079;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
5080;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
5081;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
5082;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
5083;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
5084;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
5085;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
5086;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
5087;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
5088;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
5089;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
5090;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
5091;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
5092;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
5093;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
5094;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
5095;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
5096;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
5097;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
5098;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
5099;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
5100;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
5101;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
5102;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
5103;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
5104;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
5105;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
5106;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
5107;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
5108;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
5109;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
5110;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
5111;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
5112;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
5113;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
5114;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
5115;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
5116;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
5117;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
5118;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
5119;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
5120;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
5121;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
5122;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
5123;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
5124;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
5125;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
5126;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
5127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
5128;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
5129;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
5130;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
5131;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
5132;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
5133;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
5134;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
