meta,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1
hour,2026,2027,2028,2029,2030
7095,97.349,97.349,97.349,97.349,97.349
7096,132.887,132.887,132.887,132.887,132.887
7097,194.753,194.753,194.753,194.753,194.753
7098,247.862,247.862,247.862,247.862,247.862
7099,282.935,282.935,282.935,282.935,282.935
7100,239.148,239.148,239.148,239.148,239.148
7101,171.153,171.153,171.153,171.153,171.153
7102,84.456,84.456,84.456,84.456,84.456
7103,56.058,56.058,56.058,56.058,56.058
7104,19.092,19.092,19.092,19.092,19.092
7105,40.166,40.166,40.166,40.166,40.166
7106,44.793,44.793,44.793,44.793,44.793
7107,5.017,5.017,5.017,5.017,5.017
7108,5.362,5.362,5.362,5.362,5.362
7109,73.328,73.328,73.328,73.328,73.328
7110,11.996,11.996,11.996,11.996,11.996
7111,198.439,198.439,198.439,198.439,198.439
7112,24.921,24.921,24.921,24.921,24.921
7113,206.186,206.186,206.186,206.186,206.186
7114,125.392,125.392,125.392,125.392,125.392
7115,103.044,103.044,103.044,103.044,103.044
7116,102.176,102.176,102.176,102.176,102.176
7117,99.789,99.789,99.789,99.789,99.789
7118,109.406,109.406,109.406,109.406,109.406
7119,131.309,131.309,131.309,131.309,131.309
7120,143.476,143.476,143.476,143.476,143.476
7121,196.729,196.729,196.729,196.729,196.729
7122,268.122,268.122,268.122,268.122,268.122
7123,288.177,288.177,288.177,288.177,288.177
7124,222.763,222.763,222.763,222.763,222.763
7125,160.902,160.902,160.902,160.902,160.902
7126,64.841,64.841,64.841,64.841,64.841
7127,31.327,31.327,31.327,31.327,31.327
7128,42.526,42.526,42.526,42.526,42.526
7129,52.286,52.286,52.286,52.286,52.286
7130,53.097,53.097,53.097,53.097,53.097
7131,50.629,50.629,50.629,50.629,50.629
7132,56.149,56.149,56.149,56.149,56.149
7133,70.563,70.563,70.563,70.563,70.563
7134,137.194,137.194,137.194,137.194,137.194
7135,223.337,223.337,223.337,223.337,223.337
7136,258.726,258.726,258.726,258.726,258.726
7137,227.489,227.489,227.489,227.489,227.489
7138,133.258,133.258,133.258,133.258,133.258
7139,117.724,117.724,117.724,117.724,117.724
7140,10.084,10.084,10.084,10.084,10.084
7141,129.764,129.764,129.764,129.764,129.764
7142,12.99,12.99,12.99,12.99,12.99
7143,135.084,135.084,135.084,135.084,135.084
7144,156.788,156.788,156.788,156.788,156.788
7145,18.73,18.73,18.73,18.73,18.73
7146,251.327,251.327,251.327,251.327,251.327
7147,28.482,28.482,28.482,28.482,28.482
7148,237.875,237.875,237.875,237.875,237.875
7149,157.356,157.356,157.356,157.356,157.356
7150,7.035,7.035,7.035,7.035,7.035
7151,27.586,27.586,27.586,27.586,27.586
7152,22.231,22.231,22.231,22.231,22.231
7153,42.001,42.001,42.001,42.001,42.001
7154,4.053,4.053,4.053,4.053,4.053
7155,41.679,41.679,41.679,41.679,41.679
7156,54.819,54.819,54.819,54.819,54.819
7157,69.371,69.371,69.371,69.371,69.371
7158,122.719,122.719,122.719,122.719,122.719
7159,214.043,214.043,214.043,214.043,214.043
7160,285.393,285.393,285.393,285.393,285.393
7161,224.774,224.774,224.774,224.774,224.774
7162,144.831,144.831,144.831,144.831,144.831
7163,107.206,107.206,107.206,107.206,107.206
7164,113.881,113.881,113.881,113.881,113.881
7165,116.472,116.472,116.472,116.472,116.472
7166,138.899,138.899,138.899,138.899,138.899
7167,124.476,124.476,124.476,124.476,124.476
7168,155.384,155.384,155.384,155.384,155.384
7169,191.755,191.755,191.755,191.755,191.755
7170,242.602,242.602,242.602,242.602,242.602
7171,29.871,29.871,29.871,29.871,29.871
7172,226.941,226.941,226.941,226.941,226.941
7173,143.111,143.111,143.111,143.111,143.111
7174,55.521,55.521,55.521,55.521,55.521
7175,1.943,1.943,1.943,1.943,1.943
7176,17.359,17.359,17.359,17.359,17.359
7177,35.944,35.944,35.944,35.944,35.944
7178,53.765,53.765,53.765,53.765,53.765
7179,51.138,51.138,51.138,51.138,51.138
7180,50.495,50.495,50.495,50.495,50.495
7181,68.097,68.097,68.097,68.097,68.097
7182,113.594,113.594,113.594,113.594,113.594
7183,156.573,156.573,156.573,156.573,156.573
7184,212.652,212.652,212.652,212.652,212.652
7185,191.628,191.628,191.628,191.628,191.628
7186,160.248,160.248,160.248,160.248,160.248
7187,142.995,142.995,142.995,142.995,142.995
7188,128.508,128.508,128.508,128.508,128.508
7189,14.911,14.911,14.911,14.911,14.911
7190,137.837,137.837,137.837,137.837,137.837
7191,157.532,157.532,157.532,157.532,157.532
7192,169.999,169.999,169.999,169.999,169.999
7193,238.102,238.102,238.102,238.102,238.102
7194,244.699,244.699,244.699,244.699,244.699
7195,225.139,225.139,225.139,225.139,225.139
7196,151.161,151.161,151.161,151.161,151.161
7197,106.312,106.312,106.312,106.312,106.312
7198,64.651,64.651,64.651,64.651,64.651
7199,3.928,3.928,3.928,3.928,3.928
7200,2.561,2.561,2.561,2.561,2.561
7201,51.321,51.321,51.321,51.321,51.321
7202,48.819,48.819,48.819,48.819,48.819
7203,43.966,43.966,43.966,43.966,43.966
7204,65.007,65.007,65.007,65.007,65.007
7205,79.364,79.364,79.364,79.364,79.364
7206,12.46,12.46,12.46,12.46,12.46
7207,172.842,172.842,172.842,172.842,172.842
7208,199.403,199.403,199.403,199.403,199.403
7209,170.678,170.678,170.678,170.678,170.678
7210,168.782,168.782,168.782,168.782,168.782
7211,12.742,12.742,12.742,12.742,12.742
7212,161.271,161.271,161.271,161.271,161.271
7213,123.651,123.651,123.651,123.651,123.651
7214,119.762,119.762,119.762,119.762,119.762
7215,13.42,13.42,13.42,13.42,13.42
7216,174.151,174.151,174.151,174.151,174.151
7217,209.267,209.267,209.267,209.267,209.267
7218,249.955,249.955,249.955,249.955,249.955
7219,240.239,240.239,240.239,240.239,240.239
7220,183.147,183.147,183.147,183.147,183.147
7221,125.996,125.996,125.996,125.996,125.996
7222,72.456,72.456,72.456,72.456,72.456
7223,52.641,52.641,52.641,52.641,52.641
7224,22.797,22.797,22.797,22.797,22.797
7225,3.949,3.949,3.949,3.949,3.949
7226,49.661,49.661,49.661,49.661,49.661
7227,52.374,52.374,52.374,52.374,52.374
7228,52.655,52.655,52.655,52.655,52.655
7229,77.252,77.252,77.252,77.252,77.252
7230,135.553,135.553,135.553,135.553,135.553
7231,208.667,208.667,208.667,208.667,208.667
7232,266.032,266.032,266.032,266.032,266.032
7233,235.384,235.384,235.384,235.384,235.384
7234,151.813,151.813,151.813,151.813,151.813
7235,128.114,128.114,128.114,128.114,128.114
7236,97.546,97.546,97.546,97.546,97.546
7237,109.868,109.868,109.868,109.868,109.868
7238,103.213,103.213,103.213,103.213,103.213
7239,113.487,113.487,113.487,113.487,113.487
7240,159.917,159.917,159.917,159.917,159.917
7241,174.601,174.601,174.601,174.601,174.601
7242,26.99,26.99,26.99,26.99,26.99
7243,292.569,292.569,292.569,292.569,292.569
7244,25.444,25.444,25.444,25.444,25.444
7245,162.683,162.683,162.683,162.683,162.683
7246,78.282,78.282,78.282,78.282,78.282
7247,46.775,46.775,46.775,46.775,46.775
7248,34.299,34.299,34.299,34.299,34.299
7249,37.791,37.791,37.791,37.791,37.791
7250,40.017,40.017,40.017,40.017,40.017
7251,55.144,55.144,55.144,55.144,55.144
7252,50.102,50.102,50.102,50.102,50.102
7253,6.927,6.927,6.927,6.927,6.927
7254,122.287,122.287,122.287,122.287,122.287
7255,207.215,207.215,207.215,207.215,207.215
7256,259.832,259.832,259.832,259.832,259.832
7257,222.746,222.746,222.746,222.746,222.746
7258,147.295,147.295,147.295,147.295,147.295
7259,102.568,102.568,102.568,102.568,102.568
7260,132.324,132.324,132.324,132.324,132.324
7261,98.754,98.754,98.754,98.754,98.754
7262,104.624,104.624,104.624,104.624,104.624
7263,116.386,116.386,116.386,116.386,116.386
7264,159.808,159.808,159.808,159.808,159.808
7265,195.577,195.577,195.577,195.577,195.577
7266,274.713,274.713,274.713,274.713,274.713
7267,294.123,294.123,294.123,294.123,294.123
7268,235.715,235.715,235.715,235.715,235.715
7269,13.127,13.127,13.127,13.127,13.127
7270,51.278,51.278,51.278,51.278,51.278
7271,26.359,26.359,26.359,26.359,26.359
7272,30.614,30.614,30.614,30.614,30.614
7273,43.922,43.922,43.922,43.922,43.922
7274,42.822,42.822,42.822,42.822,42.822
7275,42.517,42.517,42.517,42.517,42.517
7276,51.843,51.843,51.843,51.843,51.843
7277,63.428,63.428,63.428,63.428,63.428
7278,114.191,114.191,114.191,114.191,114.191
7279,223.118,223.118,223.118,223.118,223.118
7280,25.368,25.368,25.368,25.368,25.368
7281,198.062,198.062,198.062,198.062,198.062
7282,110.676,110.676,110.676,110.676,110.676
7283,93.908,93.908,93.908,93.908,93.908
7284,109.922,109.922,109.922,109.922,109.922
7285,124.063,124.063,124.063,124.063,124.063
7286,104.574,104.574,104.574,104.574,104.574
7287,128.104,128.104,128.104,128.104,128.104
7288,122.687,122.687,122.687,122.687,122.687
7289,153.248,153.248,153.248,153.248,153.248
7290,24.378,24.378,24.378,24.378,24.378
7291,273.885,273.885,273.885,273.885,273.885
7292,257.139,257.139,257.139,257.139,257.139
7293,167.819,167.819,167.819,167.819,167.819
7294,75.895,75.895,75.895,75.895,75.895
7295,20.137,20.137,20.137,20.137,20.137
7296,34.024,34.024,34.024,34.024,34.024
7297,46.175,46.175,46.175,46.175,46.175
7298,45.936,45.936,45.936,45.936,45.936
7299,54.177,54.177,54.177,54.177,54.177
7300,62.115,62.115,62.115,62.115,62.115
7301,71.453,71.453,71.453,71.453,71.453
7302,142.502,142.502,142.502,142.502,142.502
7303,203.997,203.997,203.997,203.997,203.997
7304,256.358,256.358,256.358,256.358,256.358
7305,204.559,204.559,204.559,204.559,204.559
7306,13.457,13.457,13.457,13.457,13.457
7307,113.943,113.943,113.943,113.943,113.943
7308,115.052,115.052,115.052,115.052,115.052
7309,110.987,110.987,110.987,110.987,110.987
7310,99.995,99.995,99.995,99.995,99.995
7311,148.024,148.024,148.024,148.024,148.024
7312,156.807,156.807,156.807,156.807,156.807
7313,187.604,187.604,187.604,187.604,187.604
7314,24.449,24.449,24.449,24.449,24.449
7315,269.284,269.284,269.284,269.284,269.284
7316,235.836,235.836,235.836,235.836,235.836
7317,164.073,164.073,164.073,164.073,164.073
7318,53.452,53.452,53.452,53.452,53.452
7319,24.346,24.346,24.346,24.346,24.346
7320,21.567,21.567,21.567,21.567,21.567
7321,42.203,42.203,42.203,42.203,42.203
7322,47.099,47.099,47.099,47.099,47.099
7323,42.842,42.842,42.842,42.842,42.842
7324,48.609,48.609,48.609,48.609,48.609
7325,74.479,74.479,74.479,74.479,74.479
7326,130.438,130.438,130.438,130.438,130.438
7327,211.078,211.078,211.078,211.078,211.078
7328,246.132,246.132,246.132,246.132,246.132
7329,232.758,232.758,232.758,232.758,232.758
7330,162.706,162.706,162.706,162.706,162.706
7331,119.802,119.802,119.802,119.802,119.802
7332,107.109,107.109,107.109,107.109,107.109
7333,110.262,110.262,110.262,110.262,110.262
7334,115.865,115.865,115.865,115.865,115.865
7335,121.119,121.119,121.119,121.119,121.119
7336,140.393,140.393,140.393,140.393,140.393
7337,17.946,17.946,17.946,17.946,17.946
7338,243.488,243.488,243.488,243.488,243.488
7339,280.288,280.288,280.288,280.288,280.288
7340,229.539,229.539,229.539,229.539,229.539
7341,13.953,13.953,13.953,13.953,13.953
7342,68.114,68.114,68.114,68.114,68.114
7343,21.227,21.227,21.227,21.227,21.227
7344,19.742,19.742,19.742,19.742,19.742
7345,23.953,23.953,23.953,23.953,23.953
7346,26.792,26.792,26.792,26.792,26.792
7347,3.752,3.752,3.752,3.752,3.752
7348,5.301,5.301,5.301,5.301,5.301
7349,84.458,84.458,84.458,84.458,84.458
7350,129.131,129.131,129.131,129.131,129.131
7351,16.742,16.742,16.742,16.742,16.742
7352,22.593,22.593,22.593,22.593,22.593
7353,206.368,206.368,206.368,206.368,206.368
7354,159.444,159.444,159.444,159.444,159.444
7355,131.363,131.363,131.363,131.363,131.363
7356,122.859,122.859,122.859,122.859,122.859
7357,125.631,125.631,125.631,125.631,125.631
7358,130.285,130.285,130.285,130.285,130.285
7359,146.222,146.222,146.222,146.222,146.222
7360,164.697,164.697,164.697,164.697,164.697
7361,217.132,217.132,217.132,217.132,217.132
7362,251.023,251.023,251.023,251.023,251.023
7363,221.367,221.367,221.367,221.367,221.367
7364,18.919,18.919,18.919,18.919,18.919
7365,130.365,130.365,130.365,130.365,130.365
7366,79.913,79.913,79.913,79.913,79.913
7367,33.621,33.621,33.621,33.621,33.621
7368,36.217,36.217,36.217,36.217,36.217
7369,40.719,40.719,40.719,40.719,40.719
7370,41.501,41.501,41.501,41.501,41.501
7371,51.624,51.624,51.624,51.624,51.624
7372,61.658,61.658,61.658,61.658,61.658
7373,79.625,79.625,79.625,79.625,79.625
7374,143.025,143.025,143.025,143.025,143.025
7375,175.859,175.859,175.859,175.859,175.859
7376,213.853,213.853,213.853,213.853,213.853
7377,195.571,195.571,195.571,195.571,195.571
7378,144.379,144.379,144.379,144.379,144.379
7379,137.883,137.883,137.883,137.883,137.883
7380,130.731,130.731,130.731,130.731,130.731
7381,132.157,132.157,132.157,132.157,132.157
7382,151.123,151.123,151.123,151.123,151.123
7383,172.796,172.796,172.796,172.796,172.796
7384,175.939,175.939,175.939,175.939,175.939
7385,207.928,207.928,207.928,207.928,207.928
7386,254.249,254.249,254.249,254.249,254.249
7387,221.184,221.184,221.184,221.184,221.184
7388,174.581,174.581,174.581,174.581,174.581
7389,117.198,117.198,117.198,117.198,117.198
7390,7.638,7.638,7.638,7.638,7.638
7391,30.478,30.478,30.478,30.478,30.478
7392,25.481,25.481,25.481,25.481,25.481
7393,46.083,46.083,46.083,46.083,46.083
7394,47.605,47.605,47.605,47.605,47.605
7395,49.901,49.901,49.901,49.901,49.901
7396,57.394,57.394,57.394,57.394,57.394
7397,85.919,85.919,85.919,85.919,85.919
7398,131.662,131.662,131.662,131.662,131.662
7399,226.059,226.059,226.059,226.059,226.059
7400,272.392,272.392,272.392,272.392,272.392
7401,228.715,228.715,228.715,228.715,228.715
7402,144.495,144.495,144.495,144.495,144.495
7403,104.705,104.705,104.705,104.705,104.705
7404,121.402,121.402,121.402,121.402,121.402
7405,117.867,117.867,117.867,117.867,117.867
7406,131.709,131.709,131.709,131.709,131.709
7407,123.835,123.835,123.835,123.835,123.835
7408,134.931,134.931,134.931,134.931,134.931
7409,176.372,176.372,176.372,176.372,176.372
7410,237.041,237.041,237.041,237.041,237.041
7411,283.562,283.562,283.562,283.562,283.562
7412,248.434,248.434,248.434,248.434,248.434
7413,162.604,162.604,162.604,162.604,162.604
7414,55.757,55.757,55.757,55.757,55.757
7415,17.548,17.548,17.548,17.548,17.548
7416,37.952,37.952,37.952,37.952,37.952
7417,38.876,38.876,38.876,38.876,38.876
7418,40.231,40.231,40.231,40.231,40.231
7419,43.884,43.884,43.884,43.884,43.884
7420,54.621,54.621,54.621,54.621,54.621
7421,69.057,69.057,69.057,69.057,69.057
7422,122.243,122.243,122.243,122.243,122.243
7423,208.364,208.364,208.364,208.364,208.364
7424,28.129,28.129,28.129,28.129,28.129
7425,222.585,222.585,222.585,222.585,222.585
7426,122.535,122.535,122.535,122.535,122.535
7427,103.135,103.135,103.135,103.135,103.135
7428,10.162,10.162,10.162,10.162,10.162
7429,112.899,112.899,112.899,112.899,112.899
7430,111.738,111.738,111.738,111.738,111.738
7431,14.022,14.022,14.022,14.022,14.022
7432,152.223,152.223,152.223,152.223,152.223
7433,177.819,177.819,177.819,177.819,177.819
7434,262.135,262.135,262.135,262.135,262.135
7435,306.563,306.563,306.563,306.563,306.563
7436,264.139,264.139,264.139,264.139,264.139
7437,165.947,165.947,165.947,165.947,165.947
7438,63.414,63.414,63.414,63.414,63.414
7439,28.943,28.943,28.943,28.943,28.943
7440,36.946,36.946,36.946,36.946,36.946
7441,41.147,41.147,41.147,41.147,41.147
7442,47.604,47.604,47.604,47.604,47.604
7443,47.524,47.524,47.524,47.524,47.524
7444,51.359,51.359,51.359,51.359,51.359
7445,71.906,71.906,71.906,71.906,71.906
7446,126.996,126.996,126.996,126.996,126.996
7447,210.061,210.061,210.061,210.061,210.061
7448,241.181,241.181,241.181,241.181,241.181
7449,233.063,233.063,233.063,233.063,233.063
7450,145.252,145.252,145.252,145.252,145.252
7451,123.561,123.561,123.561,123.561,123.561
7452,98.643,98.643,98.643,98.643,98.643
7453,86.133,86.133,86.133,86.133,86.133
7454,125.286,125.286,125.286,125.286,125.286
7455,135.249,135.249,135.249,135.249,135.249
7456,152.623,152.623,152.623,152.623,152.623
7457,196.668,196.668,196.668,196.668,196.668
7458,264.006,264.006,264.006,264.006,264.006
7459,275.183,275.183,275.183,275.183,275.183
7460,252.132,252.132,252.132,252.132,252.132
7461,164.732,164.732,164.732,164.732,164.732
7462,98.156,98.156,98.156,98.156,98.156
7463,38.081,38.081,38.081,38.081,38.081
7464,19.673,19.673,19.673,19.673,19.673
7465,28.601,28.601,28.601,28.601,28.601
7466,37.098,37.098,37.098,37.098,37.098
7467,59.256,59.256,59.256,59.256,59.256
7468,62.961,62.961,62.961,62.961,62.961
7469,8.005,8.005,8.005,8.005,8.005
7470,129.837,129.837,129.837,129.837,129.837
7471,202.814,202.814,202.814,202.814,202.814
7472,277.791,277.791,277.791,277.791,277.791
7473,226.538,226.538,226.538,226.538,226.538
7474,143.883,143.883,143.883,143.883,143.883
7475,108.494,108.494,108.494,108.494,108.494
7476,112.039,112.039,112.039,112.039,112.039
7477,106.013,106.013,106.013,106.013,106.013
7478,91.768,91.768,91.768,91.768,91.768
7479,120.724,120.724,120.724,120.724,120.724
7480,125.419,125.419,125.419,125.419,125.419
7481,178.456,178.456,178.456,178.456,178.456
7482,252.764,252.764,252.764,252.764,252.764
7483,27.711,27.711,27.711,27.711,27.711
7484,235.259,235.259,235.259,235.259,235.259
7485,163.952,163.952,163.952,163.952,163.952
7486,82.878,82.878,82.878,82.878,82.878
7487,24.568,24.568,24.568,24.568,24.568
7488,24.303,24.303,24.303,24.303,24.303
7489,38.266,38.266,38.266,38.266,38.266
7490,45.319,45.319,45.319,45.319,45.319
7491,43.135,43.135,43.135,43.135,43.135
7492,60.031,60.031,60.031,60.031,60.031
7493,70.813,70.813,70.813,70.813,70.813
7494,114.547,114.547,114.547,114.547,114.547
7495,206.515,206.515,206.515,206.515,206.515
7496,265.827,265.827,265.827,265.827,265.827
7497,205.858,205.858,205.858,205.858,205.858
7498,13.875,13.875,13.875,13.875,13.875
7499,105.848,105.848,105.848,105.848,105.848
7500,84.306,84.306,84.306,84.306,84.306
7501,104.494,104.494,104.494,104.494,104.494
7502,96.324,96.324,96.324,96.324,96.324
7503,114.846,114.846,114.846,114.846,114.846
7504,159.358,159.358,159.358,159.358,159.358
7505,201.332,201.332,201.332,201.332,201.332
7506,256.906,256.906,256.906,256.906,256.906
7507,279.499,279.499,279.499,279.499,279.499
7508,22.26,22.26,22.26,22.26,22.26
7509,130.843,130.843,130.843,130.843,130.843
7510,51.939,51.939,51.939,51.939,51.939
7511,30.382,30.382,30.382,30.382,30.382
7512,1.488,1.488,1.488,1.488,1.488
7513,20.072,20.072,20.072,20.072,20.072
7514,38.193,38.193,38.193,38.193,38.193
7515,56.127,56.127,56.127,56.127,56.127
7516,54.971,54.971,54.971,54.971,54.971
7517,69.832,69.832,69.832,69.832,69.832
7518,120.423,120.423,120.423,120.423,120.423
7519,172.794,172.794,172.794,172.794,172.794
7520,228.463,228.463,228.463,228.463,228.463
7521,179.958,179.958,179.958,179.958,179.958
7522,154.199,154.199,154.199,154.199,154.199
7523,128.699,128.699,128.699,128.699,128.699
7524,127.531,127.531,127.531,127.531,127.531
7525,121.382,121.382,121.382,121.382,121.382
7526,145.759,145.759,145.759,145.759,145.759
7527,163.169,163.169,163.169,163.169,163.169
7528,177.249,177.249,177.249,177.249,177.249
7529,204.331,204.331,204.331,204.331,204.331
7530,230.665,230.665,230.665,230.665,230.665
7531,225.442,225.442,225.442,225.442,225.442
7532,206.505,206.505,206.505,206.505,206.505
7533,148.291,148.291,148.291,148.291,148.291
7534,79.924,79.924,79.924,79.924,79.924
7535,50.126,50.126,50.126,50.126,50.126
7536,21.412,21.412,21.412,21.412,21.412
7537,29.144,29.144,29.144,29.144,29.144
7538,41.018,41.018,41.018,41.018,41.018
7539,55.135,55.135,55.135,55.135,55.135
7540,51.191,51.191,51.191,51.191,51.191
7541,68.996,68.996,68.996,68.996,68.996
7542,120.021,120.021,120.021,120.021,120.021
7543,148.696,148.696,148.696,148.696,148.696
7544,187.723,187.723,187.723,187.723,187.723
7545,190.519,190.519,190.519,190.519,190.519
7546,154.478,154.478,154.478,154.478,154.478
7547,160.272,160.272,160.272,160.272,160.272
7548,13.281,13.281,13.281,13.281,13.281
7549,132.368,132.368,132.368,132.368,132.368
7550,144.408,144.408,144.408,144.408,144.408
7551,139.817,139.817,139.817,139.817,139.817
7552,179.827,179.827,179.827,179.827,179.827
7553,189.044,189.044,189.044,189.044,189.044
7554,230.206,230.206,230.206,230.206,230.206
7555,232.755,232.755,232.755,232.755,232.755
7556,175.814,175.814,175.814,175.814,175.814
7557,119.767,119.767,119.767,119.767,119.767
7558,80.801,80.801,80.801,80.801,80.801
7559,50.322,50.322,50.322,50.322,50.322
7560,35.107,35.107,35.107,35.107,35.107
7561,50.126,50.126,50.126,50.126,50.126
7562,48.105,48.105,48.105,48.105,48.105
7563,48.739,48.739,48.739,48.739,48.739
7564,52.031,52.031,52.031,52.031,52.031
7565,73.769,73.769,73.769,73.769,73.769
7566,133.019,133.019,133.019,133.019,133.019
7567,18.744,18.744,18.744,18.744,18.744
7568,254.594,254.594,254.594,254.594,254.594
7569,216.733,216.733,216.733,216.733,216.733
7570,146.565,146.565,146.565,146.565,146.565
7571,110.064,110.064,110.064,110.064,110.064
7572,104.215,104.215,104.215,104.215,104.215
7573,94.442,94.442,94.442,94.442,94.442
7574,105.384,105.384,105.384,105.384,105.384
7575,125.394,125.394,125.394,125.394,125.394
7576,157.506,157.506,157.506,157.506,157.506
7577,195.707,195.707,195.707,195.707,195.707
7578,257.339,257.339,257.339,257.339,257.339
7579,294.495,294.495,294.495,294.495,294.495
7580,227.976,227.976,227.976,227.976,227.976
7581,155.086,155.086,155.086,155.086,155.086
7582,70.003,70.003,70.003,70.003,70.003
7583,32.811,32.811,32.811,32.811,32.811
7584,34.636,34.636,34.636,34.636,34.636
7585,43.078,43.078,43.078,43.078,43.078
7586,45.371,45.371,45.371,45.371,45.371
7587,49.617,49.617,49.617,49.617,49.617
7588,5.551,5.551,5.551,5.551,5.551
7589,66.466,66.466,66.466,66.466,66.466
7590,115.702,115.702,115.702,115.702,115.702
7591,210.842,210.842,210.842,210.842,210.842
7592,248.914,248.914,248.914,248.914,248.914
7593,206.943,206.943,206.943,206.943,206.943
7594,147.146,147.146,147.146,147.146,147.146
7595,112.598,112.598,112.598,112.598,112.598
7596,96.495,96.495,96.495,96.495,96.495
7597,109.936,109.936,109.936,109.936,109.936
7598,108.115,108.115,108.115,108.115,108.115
7599,131.438,131.438,131.438,131.438,131.438
7600,165.213,165.213,165.213,165.213,165.213
7601,230.482,230.482,230.482,230.482,230.482
7602,287.223,287.223,287.223,287.223,287.223
7603,303.006,303.006,303.006,303.006,303.006
7604,245.716,245.716,245.716,245.716,245.716
7605,158.996,158.996,158.996,158.996,158.996
7606,79.124,79.124,79.124,79.124,79.124
7607,35.971,35.971,35.971,35.971,35.971
7608,16.378,16.378,16.378,16.378,16.378
7609,39.013,39.013,39.013,39.013,39.013
7610,46.915,46.915,46.915,46.915,46.915
7611,44.191,44.191,44.191,44.191,44.191
7612,64.639,64.639,64.639,64.639,64.639
7613,87.591,87.591,87.591,87.591,87.591
7614,120.626,120.626,120.626,120.626,120.626
7615,220.781,220.781,220.781,220.781,220.781
7616,297.199,297.199,297.199,297.199,297.199
7617,217.925,217.925,217.925,217.925,217.925
7618,144.982,144.982,144.982,144.982,144.982
7619,96.031,96.031,96.031,96.031,96.031
7620,90.631,90.631,90.631,90.631,90.631
7621,94.079,94.079,94.079,94.079,94.079
7622,106.575,106.575,106.575,106.575,106.575
7623,109.737,109.737,109.737,109.737,109.737
7624,128.735,128.735,128.735,128.735,128.735
7625,201.751,201.751,201.751,201.751,201.751
7626,257.072,257.072,257.072,257.072,257.072
7627,27.104,27.104,27.104,27.104,27.104
7628,238.447,238.447,238.447,238.447,238.447
7629,161.379,161.379,161.379,161.379,161.379
7630,75.832,75.832,75.832,75.832,75.832
7631,52.304,52.304,52.304,52.304,52.304
7632,36.965,36.965,36.965,36.965,36.965
7633,39.013,39.013,39.013,39.013,39.013
7634,42.745,42.745,42.745,42.745,42.745
7635,52.774,52.774,52.774,52.774,52.774
7636,56.172,56.172,56.172,56.172,56.172
7637,69.091,69.091,69.091,69.091,69.091
7638,122.349,122.349,122.349,122.349,122.349
7639,217.169,217.169,217.169,217.169,217.169
7640,26.391,26.391,26.391,26.391,26.391
7641,215.586,215.586,215.586,215.586,215.586
7642,138.257,138.257,138.257,138.257,138.257
7643,109.422,109.422,109.422,109.422,109.422
7644,93.821,93.821,93.821,93.821,93.821
7645,10.571,10.571,10.571,10.571,10.571
7646,95.042,95.042,95.042,95.042,95.042
7647,135.945,135.945,135.945,135.945,135.945
7648,152.512,152.512,152.512,152.512,152.512
7649,208.095,208.095,208.095,208.095,208.095
7650,270.705,270.705,270.705,270.705,270.705
7651,266.132,266.132,266.132,266.132,266.132
7652,244.173,244.173,244.173,244.173,244.173
7653,16.999,16.999,16.999,16.999,16.999
7654,88.813,88.813,88.813,88.813,88.813
7655,23.255,23.255,23.255,23.255,23.255
7656,39.414,39.414,39.414,39.414,39.414
7657,42.286,42.286,42.286,42.286,42.286
7658,45.224,45.224,45.224,45.224,45.224
7659,49.802,49.802,49.802,49.802,49.802
7660,56.629,56.629,56.629,56.629,56.629
7661,76.469,76.469,76.469,76.469,76.469
7662,130.943,130.943,130.943,130.943,130.943
7663,22.316,22.316,22.316,22.316,22.316
7664,274.265,274.265,274.265,274.265,274.265
7665,218.617,218.617,218.617,218.617,218.617
7666,150.051,150.051,150.051,150.051,150.051
7667,109.899,109.899,109.899,109.899,109.899
7668,99.451,99.451,99.451,99.451,99.451
7669,10.412,10.412,10.412,10.412,10.412
7670,94.382,94.382,94.382,94.382,94.382
7671,106.867,106.867,106.867,106.867,106.867
7672,140.376,140.376,140.376,140.376,140.376
7673,184.193,184.193,184.193,184.193,184.193
7674,252.146,252.146,252.146,252.146,252.146
7675,282.374,282.374,282.374,282.374,282.374
7676,232.942,232.942,232.942,232.942,232.942
7677,148.687,148.687,148.687,148.687,148.687
7678,53.877,53.877,53.877,53.877,53.877
7679,19.373,19.373,19.373,19.373,19.373
7680,1.863,1.863,1.863,1.863,1.863
7681,25.343,25.343,25.343,25.343,25.343
7682,35.492,35.492,35.492,35.492,35.492
7683,41.041,41.041,41.041,41.041,41.041
7684,59.777,59.777,59.777,59.777,59.777
7685,92.917,92.917,92.917,92.917,92.917
7686,122.454,122.454,122.454,122.454,122.454
7687,190.387,190.387,190.387,190.387,190.387
7688,18.896,18.896,18.896,18.896,18.896
7689,180.004,180.004,180.004,180.004,180.004
7690,153.104,153.104,153.104,153.104,153.104
7691,141.621,141.621,141.621,141.621,141.621
7692,121.733,121.733,121.733,121.733,121.733
7693,130.367,130.367,130.367,130.367,130.367
7694,144.591,144.591,144.591,144.591,144.591
7695,189.991,189.991,189.991,189.991,189.991
7696,173.377,173.377,173.377,173.377,173.377
7697,211.053,211.053,211.053,211.053,211.053
7698,226.748,226.748,226.748,226.748,226.748
7699,230.222,230.222,230.222,230.222,230.222
7700,192.919,192.919,192.919,192.919,192.919
