period,year,scenario,load_demand,res_generation_total,res_generation__Solar,generator_generation,battery_charge,battery_discharge,battery_soc,battery_inverter_active_power,lost_load,grid_import,grid_export,grid_import_delivered,grid_export_delivered
858,2026,scenario_1,234.113,0.0,0.0,0.0,0.0,234.113,1563.942285423802,326.3097017507936,0.0,0.0,0.0,0.0,0.0
858,2027,scenario_1,234.113,0.0,0.0,0.0,0.0,234.113,1563.942285423802,326.3097017507936,0.0,0.0,0.0,0.0,0.0
858,2028,scenario_1,234.113,0.0,0.0,0.0,0.0,234.113,1688.065224895735,326.3097017507936,0.0,0.0,0.0,0.0,0.0
858,2029,scenario_1,234.113,0.0,0.0,0.0,0.0,234.113,1688.065224895735,326.3097017507936,0.0,0.0,0.0,0.0,0.0
858,2030,scenario_1,234.113,0.0,0.0,0.0,0.0,234.113,1563.942285423802,326.3097017507936,0.0,0.0,0.0,0.0,0.0
858,2031,scenario_1,234.113,0.0,0.0,0.0,0.0,234.113,1563.942285423802,326.3097017507936,0.0,0.0,0.0,0.0,0.0
858,2032,scenario_1,234.113,0.0,0.0,0.0,0.0,234.113,1563.942285423802,326.3097017507936,0.0,0.0,0.0,0.0,0.0
858,2033,scenario_1,234.113,0.0,0.0,0.0,0.0,234.113,1563.942285423802,326.3097017507936,0.0,0.0,0.0,0.0,0.0
858,2034,scenario_1,234.113,0.0,0.0,0.0,0.0,234.113,1737.400207614403,326.3097017507936,0.0,0.0,0.0,0.0,0.0
858,2035,scenario_1,234.113,0.0,0.0,0.0,0.0,234.113,1717.494289798272,326.3097017507936,0.0,0.0,0.0,0.0,0.0
859,2026,scenario_1,27.437,0.0,0.0,0.0,0.0,27.437,1320.0745770904687,326.3097017507936,0.0,0.0,0.0,0.0,0.0
859,2027,scenario_1,27.437,0.0,0.0,0.0,0.0,27.437,1320.0745770904687,326.3097017507936,0.0,0.0,0.0,0.0,0.0
859,2028,scenario_1,27.437,0.0,0.0,0.0,0.0,27.437,1444.1975165624015,326.3097017507936,0.0,0.0,0.0,0.0,0.0
859,2029,scenario_1,27.437,0.0,0.0,0.0,0.0,27.437,1444.1975165624015,326.3097017507936,0.0,0.0,0.0,0.0,0.0
859,2030,scenario_1,27.437,0.0,0.0,0.0,0.0,27.437,1320.0745770904687,326.3097017507936,0.0,0.0,0.0,0.0,0.0
859,2031,scenario_1,27.437,0.0,0.0,0.0,0.0,27.437,1320.0745770904687,326.3097017507936,0.0,0.0,0.0,0.0,0.0
859,2032,scenario_1,27.437,0.0,0.0,0.0,0.0,27.437,1320.0745770904687,326.3097017507936,0.0,0.0,0.0,0.0,0.0
859,2033,scenario_1,27.437,0.0,0.0,0.0,0.0,27.437,1320.0745770904687,326.3097017507936,0.0,0.0,0.0,0.0,0.0
859,2034,scenario_1,27.437,0.0,0.0,0.0,0.0,27.437,1493.5324992810695,326.3097017507936,0.0,0.0,0.0,0.0,0.0
859,2035,scenario_1,27.437,0.0,0.0,0.0,0.0,27.437,1473.6265814649385,326.3097017507936,0.0,0.0,0.0,0.0,0.0
860,2026,scenario_1,244.959,0.0,0.0,0.0,0.0,244.959,1291.4943687571354,326.3097017507936,0.0,0.0,0.0,0.0,0.0
860,2027,scenario_1,244.959,0.0,0.0,0.0,0.0,244.959,1291.4943687571354,326.3097017507936,0.0,0.0,0.0,0.0,0.0
860,2028,scenario_1,244.959,0.0,0.0,0.0,0.0,244.959,1415.6173082290682,326.3097017507936,0.0,0.0,0.0,0.0,0.0
860,2029,scenario_1,244.959,0.0,0.0,0.0,0.0,244.959,1415.6173082290682,326.3097017507936,0.0,0.0,0.0,0.0,0.0
860,2030,scenario_1,244.959,0.0,0.0,0.0,0.0,244.959,1291.4943687571354,326.3097017507936,0.0,0.0,0.0,0.0,0.0
860,2031,scenario_1,244.959,0.0,0.0,0.0,0.0,244.959,1291.4943687571354,326.3097017507936,0.0,0.0,0.0,0.0,0.0
860,2032,scenario_1,244.959,0.0,0.0,0.0,0.0,244.959,1291.4943687571354,326.3097017507936,0.0,0.0,0.0,0.0,0.0
860,2033,scenario_1,244.959,0.0,0.0,0.0,0.0,244.959,1291.4943687571354,326.3097017507936,0.0,0.0,0.0,0.0,0.0
860,2034,scenario_1,244.959,0.0,0.0,0.0,0.0,244.959,1464.9522909477362,326.3097017507936,0.0,0.0,0.0,0.0,0.0
860,2035,scenario_1,244.959,0.0,0.0,0.0,0.0,244.959,1445.0463731316052,326.3097017507936,0.0,0.0,0.0,0.0,0.0
861,2026,scenario_1,144.754,0.0,0.0,0.0,0.0,144.754,1036.3287437571353,326.3097017507936,0.0,0.0,0.0,0.0,0.0
861,2027,scenario_1,144.754,0.0,0.0,0.0,0.0,144.754,1036.3287437571353,326.3097017507936,0.0,0.0,0.0,0.0,0.0
861,2028,scenario_1,144.754,0.0,0.0,0.0,0.0,144.754,1160.451683229068,326.3097017507936,0.0,0.0,0.0,0.0,0.0
861,2029,scenario_1,144.754,0.0,0.0,0.0,0.0,144.754,1160.451683229068,326.3097017507936,0.0,0.0,0.0,0.0,0.0
861,2030,scenario_1,144.754,0.0,0.0,0.0,0.0,144.754,1036.3287437571353,326.3097017507936,0.0,0.0,0.0,0.0,0.0
861,2031,scenario_1,144.754,0.0,0.0,0.0,0.0,144.754,1036.3287437571353,326.3097017507936,0.0,0.0,0.0,0.0,0.0
861,2032,scenario_1,144.754,0.0,0.0,0.0,0.0,144.754,1036.3287437571353,326.3097017507936,0.0,0.0,0.0,0.0,0.0
861,2033,scenario_1,144.754,0.0,0.0,0.0,0.0,144.754,1036.3287437571353,326.3097017507936,0.0,0.0,0.0,0.0,0.0
861,2034,scenario_1,144.754,0.0,0.0,0.0,0.0,144.754,1209.786665947736,326.3097017507936,0.0,0.0,0.0,0.0,0.0
861,2035,scenario_1,144.754,0.0,0.0,0.0,0.0,144.754,1189.880748131605,326.3097017507936,0.0,0.0,0.0,0.0,0.0
862,2026,scenario_1,71.406,0.0,0.0,0.0,0.0,71.406,885.5433270904686,326.3097017507936,0.0,0.0,0.0,0.0,0.0
862,2027,scenario_1,71.406,0.0,0.0,0.0,0.0,71.406,885.5433270904686,326.3097017507936,0.0,0.0,0.0,0.0,0.0
862,2028,scenario_1,71.406,0.0,0.0,0.0,0.0,71.406,1009.6662665624015,326.3097017507936,0.0,0.0,0.0,0.0,0.0
862,2029,scenario_1,71.406,0.0,0.0,0.0,0.0,71.406,1009.6662665624015,326.3097017507936,0.0,0.0,0.0,0.0,0.0
862,2030,scenario_1,71.406,0.0,0.0,0.0,0.0,71.406,885.5433270904686,326.3097017507936,0.0,0.0,0.0,0.0,0.0
862,2031,scenario_1,71.406,0.0,0.0,0.0,0.0,71.406,885.5433270904686,326.3097017507936,0.0,0.0,0.0,0.0,0.0
862,2032,scenario_1,71.406,0.0,0.0,0.0,0.0,71.406,885.5433270904686,326.3097017507936,0.0,0.0,0.0,0.0,0.0
862,2033,scenario_1,71.406,0.0,0.0,0.0,0.0,71.406,885.5433270904686,326.3097017507936,0.0,0.0,0.0,0.0,0.0
862,2034,scenario_1,71.406,0.0,0.0,0.0,0.0,71.406,1059.0012492810695,326.3097017507936,0.0,0.0,0.0,0.0,0.0
862,2035,scenario_1,71.406,0.0,0.0,0.0,0.0,71.406,1039.0953314649385,326.3097017507936,0.0,0.0,0.0,0.0,0.0
863,2026,scenario_1,31.532,0.0,0.0,0.0,0.0,31.532,811.1620770904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
863,2027,scenario_1,31.532,0.0,0.0,0.0,0.0,31.532,811.1620770904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
863,2028,scenario_1,31.532,0.0,0.0,0.0,0.0,31.532,935.2850165624014,326.3097017507936,0.0,0.0,0.0,0.0,0.0
863,2029,scenario_1,31.532,0.0,0.0,0.0,0.0,31.532,935.2850165624014,326.3097017507936,0.0,0.0,0.0,0.0,0.0
863,2030,scenario_1,31.532,0.0,0.0,0.0,0.0,31.532,811.1620770904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
863,2031,scenario_1,31.532,0.0,0.0,0.0,0.0,31.532,811.1620770904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
863,2032,scenario_1,31.532,0.0,0.0,0.0,0.0,31.532,811.1620770904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
863,2033,scenario_1,31.532,0.0,0.0,0.0,0.0,31.532,811.1620770904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
863,2034,scenario_1,31.532,0.0,0.0,0.0,0.0,31.532,984.6199992810695,326.3097017507936,0.0,0.0,0.0,0.0,0.0
863,2035,scenario_1,31.532,0.0,0.0,0.0,0.0,31.532,964.7140814649384,326.3097017507936,0.0,0.0,0.0,0.0,0.0
864,2026,scenario_1,15.507,0.0,0.0,0.0,0.0,15.507,778.3162437571352,326.3097017507936,0.0,0.0,0.0,0.0,0.0
864,2027,scenario_1,15.507,0.0,0.0,0.0,0.0,15.507,778.3162437571352,326.3097017507936,0.0,0.0,0.0,0.0,0.0
864,2028,scenario_1,15.507,0.0,0.0,0.0,0.0,15.507,902.4391832290681,326.3097017507936,0.0,0.0,0.0,0.0,0.0
864,2029,scenario_1,15.507,0.0,0.0,0.0,0.0,15.507,902.4391832290681,326.3097017507936,0.0,0.0,0.0,0.0,0.0
864,2030,scenario_1,15.507,0.0,0.0,0.0,0.0,15.507,778.3162437571352,326.3097017507936,0.0,0.0,0.0,0.0,0.0
864,2031,scenario_1,15.507,0.0,0.0,0.0,0.0,15.507,778.3162437571352,326.3097017507936,0.0,0.0,0.0,0.0,0.0
864,2032,scenario_1,15.507,0.0,0.0,0.0,0.0,15.507,778.3162437571352,326.3097017507936,0.0,0.0,0.0,0.0,0.0
864,2033,scenario_1,15.507,0.0,0.0,0.0,0.0,15.507,778.3162437571352,326.3097017507936,0.0,0.0,0.0,0.0,0.0
864,2034,scenario_1,15.507,0.0,0.0,0.0,0.0,15.507,951.7741659477362,326.3097017507936,0.0,0.0,0.0,0.0,0.0
864,2035,scenario_1,15.507,0.0,0.0,0.0,0.0,15.507,931.8682481316051,326.3097017507936,0.0,0.0,0.0,0.0,0.0
865,2026,scenario_1,25.633,0.0,0.0,0.0,0.0,25.633,762.1631187571352,326.3097017507936,0.0,0.0,0.0,0.0,0.0
865,2027,scenario_1,25.633,0.0,0.0,0.0,0.0,25.633,762.1631187571352,326.3097017507936,0.0,0.0,0.0,0.0,0.0
865,2028,scenario_1,25.633,0.0,0.0,0.0,0.0,25.633,886.2860582290681,326.3097017507936,0.0,0.0,0.0,0.0,0.0
865,2029,scenario_1,25.633,0.0,0.0,0.0,0.0,25.633,886.2860582290681,326.3097017507936,0.0,0.0,0.0,0.0,0.0
865,2030,scenario_1,25.633,0.0,0.0,0.0,0.0,25.633,762.1631187571352,326.3097017507936,0.0,0.0,0.0,0.0,0.0
865,2031,scenario_1,25.633,0.0,0.0,0.0,0.0,25.633,762.1631187571352,326.3097017507936,0.0,0.0,0.0,0.0,0.0
865,2032,scenario_1,25.633,0.0,0.0,0.0,0.0,25.633,762.1631187571352,326.3097017507936,0.0,0.0,0.0,0.0,0.0
865,2033,scenario_1,25.633,0.0,0.0,0.0,0.0,25.633,762.1631187571352,326.3097017507936,0.0,0.0,0.0,0.0,0.0
865,2034,scenario_1,25.633,0.0,0.0,0.0,0.0,25.633,935.6210409477361,326.3097017507936,0.0,0.0,0.0,0.0,0.0
865,2035,scenario_1,25.633,0.0,0.0,0.0,0.0,25.633,915.7151231316051,326.3097017507936,0.0,0.0,0.0,0.0,0.0
866,2026,scenario_1,25.881,0.0,0.0,0.0,0.0,25.881,735.4620770904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
866,2027,scenario_1,25.881,0.0,0.0,0.0,0.0,25.881,735.4620770904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
866,2028,scenario_1,25.881,0.0,0.0,0.0,0.0,25.881,859.5850165624014,326.3097017507936,0.0,0.0,0.0,0.0,0.0
866,2029,scenario_1,25.881,0.0,0.0,0.0,0.0,25.881,859.5850165624014,326.3097017507936,0.0,0.0,0.0,0.0,0.0
866,2030,scenario_1,25.881,0.0,0.0,0.0,0.0,25.881,735.4620770904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
866,2031,scenario_1,25.881,0.0,0.0,0.0,0.0,25.881,735.4620770904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
866,2032,scenario_1,25.881,0.0,0.0,0.0,0.0,25.881,735.4620770904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
866,2033,scenario_1,25.881,0.0,0.0,0.0,0.0,25.881,735.4620770904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
866,2034,scenario_1,25.881,0.0,0.0,0.0,0.0,25.881,908.9199992810694,326.3097017507936,0.0,0.0,0.0,0.0,0.0
866,2035,scenario_1,25.881,0.0,0.0,0.0,0.0,25.881,889.0140814649384,326.3097017507936,0.0,0.0,0.0,0.0,0.0
867,2026,scenario_1,45.039,0.0,0.0,0.0,0.0,45.039,708.5027020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
867,2027,scenario_1,45.039,0.0,0.0,0.0,0.0,45.039,708.5027020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
867,2028,scenario_1,45.039,0.0,0.0,0.0,0.0,45.039,832.6256415624014,326.3097017507936,0.0,0.0,0.0,0.0,0.0
867,2029,scenario_1,45.039,0.0,0.0,0.0,0.0,45.039,832.6256415624014,326.3097017507936,0.0,0.0,0.0,0.0,0.0
867,2030,scenario_1,45.039,0.0,0.0,0.0,0.0,45.039,708.5027020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
867,2031,scenario_1,45.039,0.0,0.0,0.0,0.0,45.039,708.5027020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
867,2032,scenario_1,45.039,0.0,0.0,0.0,0.0,45.039,708.5027020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
867,2033,scenario_1,45.039,0.0,0.0,0.0,0.0,45.039,708.5027020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
867,2034,scenario_1,45.039,0.0,0.0,0.0,0.0,45.039,881.9606242810694,326.3097017507936,0.0,0.0,0.0,0.0,0.0
867,2035,scenario_1,45.039,0.0,0.0,0.0,0.0,45.039,862.0547064649384,326.3097017507936,0.0,0.0,0.0,0.0,0.0
868,2026,scenario_1,60.572,0.0,0.0,0.0,0.0,60.572,661.5870770904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
868,2027,scenario_1,60.572,0.0,0.0,0.0,0.0,60.572,661.5870770904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
868,2028,scenario_1,60.572,0.0,0.0,0.0,0.0,60.572,785.7100165624014,326.3097017507936,0.0,0.0,0.0,0.0,0.0
868,2029,scenario_1,60.572,0.0,0.0,0.0,0.0,60.572,785.7100165624014,326.3097017507936,0.0,0.0,0.0,0.0,0.0
868,2030,scenario_1,60.572,0.0,0.0,0.0,0.0,60.572,661.5870770904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
868,2031,scenario_1,60.572,0.0,0.0,0.0,0.0,60.572,661.5870770904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
868,2032,scenario_1,60.572,0.0,0.0,0.0,0.0,60.572,661.5870770904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
868,2033,scenario_1,60.572,0.0,0.0,0.0,0.0,60.572,661.5870770904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
868,2034,scenario_1,60.572,0.0,0.0,0.0,0.0,60.572,835.0449992810694,326.3097017507936,0.0,0.0,0.0,0.0,0.0
868,2035,scenario_1,60.572,0.0,0.0,0.0,0.0,60.572,815.1390814649384,326.3097017507936,0.0,0.0,0.0,0.0,0.0
869,2026,scenario_1,74.701,0.0,0.0,0.0,0.0,74.701,598.4912437571352,326.3097017507936,0.0,0.0,0.0,0.0,0.0
869,2027,scenario_1,74.701,0.0,0.0,0.0,0.0,74.701,598.4912437571352,326.3097017507936,0.0,0.0,0.0,0.0,0.0
869,2028,scenario_1,74.701,0.0,0.0,0.0,0.0,74.701,722.6141832290681,326.3097017507936,0.0,0.0,0.0,0.0,0.0
869,2029,scenario_1,74.701,0.0,0.0,0.0,0.0,74.701,722.6141832290681,326.3097017507936,0.0,0.0,0.0,0.0,0.0
869,2030,scenario_1,74.701,0.0,0.0,0.0,0.0,74.701,598.4912437571352,326.3097017507936,0.0,0.0,0.0,0.0,0.0
869,2031,scenario_1,74.701,0.0,0.0,0.0,0.0,74.701,598.4912437571352,326.3097017507936,0.0,0.0,0.0,0.0,0.0
869,2032,scenario_1,74.701,0.0,0.0,0.0,0.0,74.701,598.4912437571352,326.3097017507936,0.0,0.0,0.0,0.0,0.0
869,2033,scenario_1,74.701,0.0,0.0,0.0,0.0,74.701,598.4912437571352,326.3097017507936,0.0,0.0,0.0,0.0,0.0
869,2034,scenario_1,74.701,0.0,0.0,0.0,0.0,74.701,771.9491659477361,326.3097017507936,0.0,0.0,0.0,0.0,0.0
869,2035,scenario_1,74.701,0.0,0.0,0.0,0.0,74.701,752.0432481316051,326.3097017507936,0.0,0.0,0.0,0.0,0.0
870,2026,scenario_1,137.028,0.0,0.0,0.0,0.0,137.028,520.6777020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
870,2027,scenario_1,137.028,0.0,0.0,0.0,0.0,137.028,520.6777020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
870,2028,scenario_1,137.028,0.0,0.0,0.0,0.0,137.028,644.8006415624014,326.3097017507936,0.0,0.0,0.0,0.0,0.0
870,2029,scenario_1,137.028,0.0,0.0,0.0,0.0,137.028,644.8006415624014,326.3097017507936,0.0,0.0,0.0,0.0,0.0
870,2030,scenario_1,137.028,0.0,0.0,0.0,0.0,137.028,520.6777020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
870,2031,scenario_1,137.028,0.0,0.0,0.0,0.0,137.028,520.6777020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
870,2032,scenario_1,137.028,0.0,0.0,0.0,0.0,137.028,520.6777020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
870,2033,scenario_1,137.028,0.0,0.0,0.0,0.0,137.028,520.6777020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
870,2034,scenario_1,137.028,0.0,0.0,0.0,0.0,137.028,694.1356242810695,326.3097017507936,0.0,0.0,0.0,0.0,0.0
870,2035,scenario_1,137.028,0.0,0.0,0.0,0.0,137.028,674.2297064649384,326.3097017507936,0.0,0.0,0.0,0.0,0.0
871,2026,scenario_1,21.587,108.72009395605332,108.72009395605332,0.0,87.13309395605332,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
871,2027,scenario_1,21.587,108.72009395605332,108.72009395605332,0.0,87.13309395605332,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
871,2028,scenario_1,21.587,21.587,21.587,0.0,0.0,0.0,502.0631415624014,326.3097017507936,0.0,0.0,0.0,0.0,0.0
871,2029,scenario_1,21.587,21.587,21.587,0.0,0.0,0.0,502.0631415624014,326.3097017507936,0.0,0.0,0.0,0.0,0.0
871,2030,scenario_1,21.587,108.72009395605332,108.72009395605332,0.0,87.13309395605332,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
871,2031,scenario_1,21.587,108.72009395605332,108.72009395605332,0.0,87.13309395605332,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
871,2032,scenario_1,21.587,108.72009395605332,108.72009395605332,0.0,87.13309395605332,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
871,2033,scenario_1,21.587,108.72009395605332,108.72009395605332,0.0,87.13309395605332,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
871,2034,scenario_1,21.587,21.587,21.587,0.0,0.0,0.0,551.3981242810694,326.3097017507936,0.0,0.0,0.0,0.0,0.0
871,2035,scenario_1,21.587,108.72009395605332,108.72009395605332,0.0,87.13309395605332,0.0,531.4922064649384,326.3097017507936,0.0,0.0,0.0,0.0,0.0
872,2026,scenario_1,272.522,270.460528401524,270.460528401524,0.0,0.0,2.0614715984759755,460.7166413487192,326.3097017507936,0.0,0.0,0.0,0.0,0.0
872,2027,scenario_1,272.522,270.460528401524,270.460528401524,0.0,0.0,2.0614715984759755,460.7166413487192,326.3097017507936,0.0,0.0,0.0,0.0,0.0
872,2028,scenario_1,272.522,270.460528401524,270.460528401524,0.0,0.0,2.0614715984759755,502.0631415624014,326.3097017507936,0.0,0.0,0.0,0.0,0.0
872,2029,scenario_1,272.522,270.460528401524,270.460528401524,0.0,0.0,2.0614715984759755,502.0631415624014,326.3097017507936,0.0,0.0,0.0,0.0,0.0
872,2030,scenario_1,272.522,270.460528401524,270.460528401524,0.0,0.0,2.0614715984759755,460.7166413487192,326.3097017507936,0.0,0.0,0.0,0.0,0.0
872,2031,scenario_1,272.522,270.460528401524,270.460528401524,0.0,0.0,2.0614715984759755,460.7166413487192,326.3097017507936,0.0,0.0,0.0,0.0,0.0
872,2032,scenario_1,272.522,270.460528401524,270.460528401524,0.0,0.0,2.0614715984759755,460.7166413487192,326.3097017507936,0.0,0.0,0.0,0.0,0.0
872,2033,scenario_1,272.522,270.460528401524,270.460528401524,0.0,0.0,2.0614715984759755,460.7166413487192,326.3097017507936,0.0,0.0,0.0,0.0,0.0
872,2034,scenario_1,272.522,270.460528401524,270.460528401524,0.0,0.0,2.0614715984759755,551.3981242810694,326.3097017507936,0.0,0.0,0.0,0.0,0.0
872,2035,scenario_1,272.522,270.460528401524,270.460528401524,0.0,0.0,2.0614715984759755,614.268645723189,326.3097017507936,0.0,0.0,0.0,0.0,0.0
873,2026,scenario_1,225.698,225.698,225.698,0.0,0.0,0.0,458.5692751003067,326.3097017507936,0.0,0.0,0.0,0.0,0.0
873,2027,scenario_1,225.698,225.698,225.698,0.0,0.0,0.0,458.5692751003067,326.3097017507936,0.0,0.0,0.0,0.0,0.0
873,2028,scenario_1,225.698,225.698,225.698,0.0,0.0,0.0,499.91577531398895,326.3097017507936,0.0,0.0,0.0,0.0,0.0
873,2029,scenario_1,225.698,225.698,225.698,0.0,0.0,0.0,499.91577531398895,326.3097017507936,0.0,0.0,0.0,0.0,0.0
873,2030,scenario_1,225.698,225.698,225.698,0.0,0.0,0.0,458.5692751003067,326.3097017507936,0.0,0.0,0.0,0.0,0.0
873,2031,scenario_1,225.698,225.698,225.698,0.0,0.0,0.0,458.5692751003067,326.3097017507936,0.0,0.0,0.0,0.0,0.0
873,2032,scenario_1,225.698,225.698,225.698,0.0,0.0,0.0,458.5692751003067,326.3097017507936,0.0,0.0,0.0,0.0,0.0
873,2033,scenario_1,225.698,225.698,225.698,0.0,0.0,0.0,458.5692751003067,326.3097017507936,0.0,0.0,0.0,0.0,0.0
873,2034,scenario_1,225.698,225.698,225.698,0.0,0.0,0.0,549.2507580326569,326.3097017507936,0.0,0.0,0.0,0.0,0.0
873,2035,scenario_1,225.698,225.698,225.698,0.0,0.0,0.0,612.1212794747765,326.3097017507936,0.0,0.0,0.0,0.0,0.0
874,2026,scenario_1,12.818,339.12770175079356,339.12770175079356,0.0,326.3097017507936,0.0,458.5692751003067,326.3097017507936,0.0,0.0,0.0,0.0,0.0
874,2027,scenario_1,12.818,339.12770175079356,339.12770175079356,0.0,326.3097017507936,0.0,458.5692751003067,326.3097017507936,0.0,0.0,0.0,0.0,0.0
874,2028,scenario_1,12.818,339.12770175079356,339.12770175079356,0.0,326.3097017507936,0.0,499.91577531398895,326.3097017507936,0.0,0.0,0.0,0.0,0.0
874,2029,scenario_1,12.818,339.12770175079356,339.12770175079356,0.0,326.3097017507936,0.0,499.91577531398895,326.3097017507936,0.0,0.0,0.0,0.0,0.0
874,2030,scenario_1,12.818,339.12770175079356,339.12770175079356,0.0,326.3097017507936,0.0,458.5692751003067,326.3097017507936,0.0,0.0,0.0,0.0,0.0
874,2031,scenario_1,12.818,339.12770175079356,339.12770175079356,0.0,326.3097017507936,0.0,458.5692751003067,326.3097017507936,0.0,0.0,0.0,0.0,0.0
874,2032,scenario_1,12.818,339.12770175079356,339.12770175079356,0.0,326.3097017507936,0.0,458.5692751003067,326.3097017507936,0.0,0.0,0.0,0.0,0.0
874,2033,scenario_1,12.818,339.12770175079356,339.12770175079356,0.0,326.3097017507936,0.0,458.5692751003067,326.3097017507936,0.0,0.0,0.0,0.0,0.0
874,2034,scenario_1,12.818,339.12770175079356,339.12770175079356,0.0,326.3097017507936,0.0,549.2507580326569,326.3097017507936,0.0,0.0,0.0,0.0,0.0
874,2035,scenario_1,12.818,339.12770175079356,339.12770175079356,0.0,326.3097017507936,0.0,612.1212794747765,326.3097017507936,0.0,0.0,0.0,0.0,0.0
875,2026,scenario_1,113.012,439.3217017507936,439.3217017507936,0.0,326.3097017507936,0.0,768.5634917635606,326.3097017507936,0.0,0.0,0.0,0.0,0.0
875,2027,scenario_1,113.012,439.3217017507936,439.3217017507936,0.0,326.3097017507936,0.0,768.5634917635606,326.3097017507936,0.0,0.0,0.0,0.0,0.0
875,2028,scenario_1,113.012,439.3217017507936,439.3217017507936,0.0,326.3097017507936,0.0,809.9099919772428,326.3097017507936,0.0,0.0,0.0,0.0,0.0
875,2029,scenario_1,113.012,439.3217017507936,439.3217017507936,0.0,326.3097017507936,0.0,809.9099919772428,326.3097017507936,0.0,0.0,0.0,0.0,0.0
875,2030,scenario_1,113.012,439.3217017507936,439.3217017507936,0.0,326.3097017507936,0.0,768.5634917635606,326.3097017507936,0.0,0.0,0.0,0.0,0.0
875,2031,scenario_1,113.012,439.3217017507936,439.3217017507936,0.0,326.3097017507936,0.0,768.5634917635606,326.3097017507936,0.0,0.0,0.0,0.0,0.0
875,2032,scenario_1,113.012,439.3217017507936,439.3217017507936,0.0,326.3097017507936,0.0,768.5634917635606,326.3097017507936,0.0,0.0,0.0,0.0,0.0
875,2033,scenario_1,113.012,439.3217017507936,439.3217017507936,0.0,326.3097017507936,0.0,768.5634917635606,326.3097017507936,0.0,0.0,0.0,0.0,0.0
875,2034,scenario_1,113.012,439.3217017507936,439.3217017507936,0.0,326.3097017507936,0.0,859.2449746959107,326.3097017507936,0.0,0.0,0.0,0.0,0.0
875,2035,scenario_1,113.012,439.3217017507936,439.3217017507936,0.0,326.3097017507936,0.0,922.1154961380305,326.3097017507936,0.0,0.0,0.0,0.0,0.0
876,2026,scenario_1,92.243,418.5527017507936,418.5527017507936,0.0,326.3097017507936,0.0,1078.5577084268145,326.3097017507936,0.0,0.0,0.0,0.0,0.0
876,2027,scenario_1,92.243,418.5527017507936,418.5527017507936,0.0,326.3097017507936,0.0,1078.5577084268145,326.3097017507936,0.0,0.0,0.0,0.0,0.0
876,2028,scenario_1,92.243,418.5527017507936,418.5527017507936,0.0,326.3097017507936,0.0,1119.9042086404968,326.3097017507936,0.0,0.0,0.0,0.0,0.0
876,2029,scenario_1,92.243,418.5527017507936,418.5527017507936,0.0,326.3097017507936,0.0,1119.9042086404968,326.3097017507936,0.0,0.0,0.0,0.0,0.0
876,2030,scenario_1,92.243,418.5527017507936,418.5527017507936,0.0,326.3097017507936,0.0,1078.5577084268145,326.3097017507936,0.0,0.0,0.0,0.0,0.0
876,2031,scenario_1,92.243,418.5527017507936,418.5527017507936,0.0,326.3097017507936,0.0,1078.5577084268145,326.3097017507936,0.0,0.0,0.0,0.0,0.0
876,2032,scenario_1,92.243,418.5527017507936,418.5527017507936,0.0,326.3097017507936,0.0,1078.5577084268145,326.3097017507936,0.0,0.0,0.0,0.0,0.0
