Periods,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044
5287,5123.022567,5123.022567,5123.022567,5123.022567,5123.022567,5123.022567,5123.022567,5123.022567,5123.022567,5123.022567,5123.022567,5123.022567,5123.022567,5123.022567,5123.022567,5123.022567,5123.022567,5123.022567,5123.022567,5123.022567
5288,7024.748137,7024.748137,7024.748137,7024.748137,7024.748137,7024.748137,7024.748137,7024.748137,7024.748137,7024.748137,7024.748137,7024.748137,7024.748137,7024.748137,7024.748137,7024.748137,7024.748137,7024.748137,7024.748137,7024.748137
5289,8160.447361,8160.447361,8160.447361,8160.447361,8160.447361,8160.447361,8160.447361,8160.447361,8160.447361,8160.447361,8160.447361,8160.447361,8160.447361,8160.447361,8160.447361,8160.447361,8160.447361,8160.447361,8160.447361,8160.447361
5290,7380.700103,7380.700103,7380.700103,7380.700103,7380.700103,7380.700103,7380.700103,7380.700103,7380.700103,7380.700103,7380.700103,7380.700103,7380.700103,7380.700103,7380.700103,7380.700103,7380.700103,7380.700103,7380.700103,7380.700103
5291,7281.70609,7281.70609,7281.70609,7281.70609,7281.70609,7281.70609,7281.70609,7281.70609,7281.70609,7281.70609,7281.70609,7281.70609,7281.70609,7281.70609,7281.70609,7281.70609,7281.70609,7281.70609,7281.70609,7281.70609
5292,7813.202643,7813.202643,7813.202643,7813.202643,7813.202643,7813.202643,7813.202643,7813.202643,7813.202643,7813.202643,7813.202643,7813.202643,7813.202643,7813.202643,7813.202643,7813.202643,7813.202643,7813.202643,7813.202643,7813.202643
5293,8331.322062,8331.322062,8331.322062,8331.322062,8331.322062,8331.322062,8331.322062,8331.322062,8331.322062,8331.322062,8331.322062,8331.322062,8331.322062,8331.322062,8331.322062,8331.322062,8331.322062,8331.322062,8331.322062,8331.322062
5294,9844.288367,9844.288367,9844.288367,9844.288367,9844.288367,9844.288367,9844.288367,9844.288367,9844.288367,9844.288367,9844.288367,9844.288367,9844.288367,9844.288367,9844.288367,9844.288367,9844.288367,9844.288367,9844.288367,9844.288367
5295,10972.18309,10972.18309,10972.18309,10972.18309,10972.18309,10972.18309,10972.18309,10972.18309,10972.18309,10972.18309,10972.18309,10972.18309,10972.18309,10972.18309,10972.18309,10972.18309,10972.18309,10972.18309,10972.18309,10972.18309
5296,16059.94947,16059.94947,16059.94947,16059.94947,16059.94947,16059.94947,16059.94947,16059.94947,16059.94947,16059.94947,16059.94947,16059.94947,16059.94947,16059.94947,16059.94947,16059.94947,16059.94947,16059.94947,16059.94947,16059.94947
5297,9972.147944,9972.147944,9972.147944,9972.147944,9972.147944,9972.147944,9972.147944,9972.147944,9972.147944,9972.147944,9972.147944,9972.147944,9972.147944,9972.147944,9972.147944,9972.147944,9972.147944,9972.147944,9972.147944,9972.147944
5298,10182.38247,10182.38247,10182.38247,10182.38247,10182.38247,10182.38247,10182.38247,10182.38247,10182.38247,10182.38247,10182.38247,10182.38247,10182.38247,10182.38247,10182.38247,10182.38247,10182.38247,10182.38247,10182.38247,10182.38247
5299,16128.59083,16128.59083,16128.59083,16128.59083,16128.59083,16128.59083,16128.59083,16128.59083,16128.59083,16128.59083,16128.59083,16128.59083,16128.59083,16128.59083,16128.59083,16128.59083,16128.59083,16128.59083,16128.59083,16128.59083
5300,16540.32749,16540.32749,16540.32749,16540.32749,16540.32749,16540.32749,16540.32749,16540.32749,16540.32749,16540.32749,16540.32749,16540.32749,16540.32749,16540.32749,16540.32749,16540.32749,16540.32749,16540.32749,16540.32749,16540.32749
5301,17259.17219,17259.17219,17259.17219,17259.17219,17259.17219,17259.17219,17259.17219,17259.17219,17259.17219,17259.17219,17259.17219,17259.17219,17259.17219,17259.17219,17259.17219,17259.17219,17259.17219,17259.17219,17259.17219,17259.17219
5302,16222.17556,16222.17556,16222.17556,16222.17556,16222.17556,16222.17556,16222.17556,16222.17556,16222.17556,16222.17556,16222.17556,16222.17556,16222.17556,16222.17556,16222.17556,16222.17556,16222.17556,16222.17556,16222.17556,16222.17556
5303,12785.62054,12785.62054,12785.62054,12785.62054,12785.62054,12785.62054,12785.62054,12785.62054,12785.62054,12785.62054,12785.62054,12785.62054,12785.62054,12785.62054,12785.62054,12785.62054,12785.62054,12785.62054,12785.62054,12785.62054
5304,7675.565443,7675.565443,7675.565443,7675.565443,7675.565443,7675.565443,7675.565443,7675.565443,7675.565443,7675.565443,7675.565443,7675.565443,7675.565443,7675.565443,7675.565443,7675.565443,7675.565443,7675.565443,7675.565443,7675.565443
5305,3563.928638,3563.928638,3563.928638,3563.928638,3563.928638,3563.928638,3563.928638,3563.928638,3563.928638,3563.928638,3563.928638,3563.928638,3563.928638,3563.928638,3563.928638,3563.928638,3563.928638,3563.928638,3563.928638,3563.928638
5306,3618.410705,3618.410705,3618.410705,3618.410705,3618.410705,3618.410705,3618.410705,3618.410705,3618.410705,3618.410705,3618.410705,3618.410705,3618.410705,3618.410705,3618.410705,3618.410705,3618.410705,3618.410705,3618.410705,3618.410705
5307,3802.867274,3802.867274,3802.867274,3802.867274,3802.867274,3802.867274,3802.867274,3802.867274,3802.867274,3802.867274,3802.867274,3802.867274,3802.867274,3802.867274,3802.867274,3802.867274,3802.867274,3802.867274,3802.867274,3802.867274
5308,4060.843094,4060.843094,4060.843094,4060.843094,4060.843094,4060.843094,4060.843094,4060.843094,4060.843094,4060.843094,4060.843094,4060.843094,4060.843094,4060.843094,4060.843094,4060.843094,4060.843094,4060.843094,4060.843094,4060.843094
5309,4317.652571,4317.652571,4317.652571,4317.652571,4317.652571,4317.652571,4317.652571,4317.652571,4317.652571,4317.652571,4317.652571,4317.652571,4317.652571,4317.652571,4317.652571,4317.652571,4317.652571,4317.652571,4317.652571,4317.652571
5310,4704.67304,4704.67304,4704.67304,4704.67304,4704.67304,4704.67304,4704.67304,4704.67304,4704.67304,4704.67304,4704.67304,4704.67304,4704.67304,4704.67304,4704.67304,4704.67304,4704.67304,4704.67304,4704.67304,4704.67304
5311,5419.970917,5419.970917,5419.970917,5419.970917,5419.970917,5419.970917,5419.970917,5419.970917,5419.970917,5419.970917,5419.970917,5419.970917,5419.970917,5419.970917,5419.970917,5419.970917,5419.970917,5419.970917,5419.970917,5419.970917
5312,7385.729596,7385.729596,7385.729596,7385.729596,7385.729596,7385.729596,7385.729596,7385.729596,7385.729596,7385.729596,7385.729596,7385.729596,7385.729596,7385.729596,7385.729596,7385.729596,7385.729596,7385.729596,7385.729596,7385.729596
5313,7474.194539,7474.194539,7474.194539,7474.194539,7474.194539,7474.194539,7474.194539,7474.194539,7474.194539,7474.194539,7474.194539,7474.194539,7474.194539,7474.194539,7474.194539,7474.194539,7474.194539,7474.194539,7474.194539,7474.194539
5314,6426.5928,6426.5928,6426.5928,6426.5928,6426.5928,6426.5928,6426.5928,6426.5928,6426.5928,6426.5928,6426.5928,6426.5928,6426.5928,6426.5928,6426.5928,6426.5928,6426.5928,6426.5928,6426.5928,6426.5928
5315,6910.930889,6910.930889,6910.930889,6910.930889,6910.930889,6910.930889,6910.930889,6910.930889,6910.930889,6910.930889,6910.930889,6910.930889,6910.930889,6910.930889,6910.930889,6910.930889,6910.930889,6910.930889,6910.930889,6910.930889
5316,8630.294219,8630.294219,8630.294219,8630.294219,8630.294219,8630.294219,8630.294219,8630.294219,8630.294219,8630.294219,8630.294219,8630.294219,8630.294219,8630.294219,8630.294219,8630.294219,8630.294219,8630.294219,8630.294219,8630.294219
5317,8717.543203,8717.543203,8717.543203,8717.543203,8717.543203,8717.543203,8717.543203,8717.543203,8717.543203,8717.543203,8717.543203,8717.543203,8717.543203,8717.543203,8717.543203,8717.543203,8717.543203,8717.543203,8717.543203,8717.543203
5318,16803.85687,16803.85687,16803.85687,16803.85687,16803.85687,16803.85687,16803.85687,16803.85687,16803.85687,16803.85687,16803.85687,16803.85687,16803.85687,16803.85687,16803.85687,16803.85687,16803.85687,16803.85687,16803.85687,16803.85687
5319,10733.72703,10733.72703,10733.72703,10733.72703,10733.72703,10733.72703,10733.72703,10733.72703,10733.72703,10733.72703,10733.72703,10733.72703,10733.72703,10733.72703,10733.72703,10733.72703,10733.72703,10733.72703,10733.72703,10733.72703
5320,11210.42183,11210.42183,11210.42183,11210.42183,11210.42183,11210.42183,11210.42183,11210.42183,11210.42183,11210.42183,11210.42183,11210.42183,11210.42183,11210.42183,11210.42183,11210.42183,11210.42183,11210.42183,11210.42183,11210.42183
5321,11325.30984,11325.30984,11325.30984,11325.30984,11325.30984,11325.30984,11325.30984,11325.30984,11325.30984,11325.30984,11325.30984,11325.30984,11325.30984,11325.30984,11325.30984,11325.30984,11325.30984,11325.30984,11325.30984,11325.30984
5322,11630.84737,11630.84737,11630.84737,11630.84737,11630.84737,11630.84737,11630.84737,11630.84737,11630.84737,11630.84737,11630.84737,11630.84737,11630.84737,11630.84737,11630.84737,11630.84737,11630.84737,11630.84737,11630.84737,11630.84737
5323,13100.95252,13100.95252,13100.95252,13100.95252,13100.95252,13100.95252,13100.95252,13100.95252,13100.95252,13100.95252,13100.95252,13100.95252,13100.95252,13100.95252,13100.95252,13100.95252,13100.95252,13100.95252,13100.95252,13100.95252
5324,15580.28006,15580.28006,15580.28006,15580.28006,15580.28006,15580.28006,15580.28006,15580.28006,15580.28006,15580.28006,15580.28006,15580.28006,15580.28006,15580.28006,15580.28006,15580.28006,15580.28006,15580.28006,15580.28006,15580.28006
5325,17129.96045,17129.96045,17129.96045,17129.96045,17129.96045,17129.96045,17129.96045,17129.96045,17129.96045,17129.96045,17129.96045,17129.96045,17129.96045,17129.96045,17129.96045,17129.96045,17129.96045,17129.96045,17129.96045,17129.96045
5326,16251.99655,16251.99655,16251.99655,16251.99655,16251.99655,16251.99655,16251.99655,16251.99655,16251.99655,16251.99655,16251.99655,16251.99655,16251.99655,16251.99655,16251.99655,16251.99655,16251.99655,16251.99655,16251.99655,16251.99655
5327,13109.77531,13109.77531,13109.77531,13109.77531,13109.77531,13109.77531,13109.77531,13109.77531,13109.77531,13109.77531,13109.77531,13109.77531,13109.77531,13109.77531,13109.77531,13109.77531,13109.77531,13109.77531,13109.77531,13109.77531
5328,8325.303014,8325.303014,8325.303014,8325.303014,8325.303014,8325.303014,8325.303014,8325.303014,8325.303014,8325.303014,8325.303014,8325.303014,8325.303014,8325.303014,8325.303014,8325.303014,8325.303014,8325.303014,8325.303014,8325.303014
5329,6049.359784,6049.359784,6049.359784,6049.359784,6049.359784,6049.359784,6049.359784,6049.359784,6049.359784,6049.359784,6049.359784,6049.359784,6049.359784,6049.359784,6049.359784,6049.359784,6049.359784,6049.359784,6049.359784,6049.359784
5330,6465.156589,6465.156589,6465.156589,6465.156589,6465.156589,6465.156589,6465.156589,6465.156589,6465.156589,6465.156589,6465.156589,6465.156589,6465.156589,6465.156589,6465.156589,6465.156589,6465.156589,6465.156589,6465.156589,6465.156589
5331,6902.562021,6902.562021,6902.562021,6902.562021,6902.562021,6902.562021,6902.562021,6902.562021,6902.562021,6902.562021,6902.562021,6902.562021,6902.562021,6902.562021,6902.562021,6902.562021,6902.562021,6902.562021,6902.562021,6902.562021
5332,7038.807554,7038.807554,7038.807554,7038.807554,7038.807554,7038.807554,7038.807554,7038.807554,7038.807554,7038.807554,7038.807554,7038.807554,7038.807554,7038.807554,7038.807554,7038.807554,7038.807554,7038.807554,7038.807554,7038.807554
5333,6686.11418,6686.11418,6686.11418,6686.11418,6686.11418,6686.11418,6686.11418,6686.11418,6686.11418,6686.11418,6686.11418,6686.11418,6686.11418,6686.11418,6686.11418,6686.11418,6686.11418,6686.11418,6686.11418,6686.11418
5334,4982.740211,4982.740211,4982.740211,4982.740211,4982.740211,4982.740211,4982.740211,4982.740211,4982.740211,4982.740211,4982.740211,4982.740211,4982.740211,4982.740211,4982.740211,4982.740211,4982.740211,4982.740211,4982.740211,4982.740211
5335,6187.774525,6187.774525,6187.774525,6187.774525,6187.774525,6187.774525,6187.774525,6187.774525,6187.774525,6187.774525,6187.774525,6187.774525,6187.774525,6187.774525,6187.774525,6187.774525,6187.774525,6187.774525,6187.774525,6187.774525
5336,8869.825635,8869.825635,8869.825635,8869.825635,8869.825635,8869.825635,8869.825635,8869.825635,8869.825635,8869.825635,8869.825635,8869.825635,8869.825635,8869.825635,8869.825635,8869.825635,8869.825635,8869.825635,8869.825635,8869.825635
5337,9021.735776,9021.735776,9021.735776,9021.735776,9021.735776,9021.735776,9021.735776,9021.735776,9021.735776,9021.735776,9021.735776,9021.735776,9021.735776,9021.735776,9021.735776,9021.735776,9021.735776,9021.735776,9021.735776,9021.735776
5338,7084.120268,7084.120268,7084.120268,7084.120268,7084.120268,7084.120268,7084.120268,7084.120268,7084.120268,7084.120268,7084.120268,7084.120268,7084.120268,7084.120268,7084.120268,7084.120268,7084.120268,7084.120268,7084.120268,7084.120268
5339,6999.208126,6999.208126,6999.208126,6999.208126,6999.208126,6999.208126,6999.208126,6999.208126,6999.208126,6999.208126,6999.208126,6999.208126,6999.208126,6999.208126,6999.208126,6999.208126,6999.208126,6999.208126,6999.208126,6999.208126
5340,7101.572784,7101.572784,7101.572784,7101.572784,7101.572784,7101.572784,7101.572784,7101.572784,7101.572784,7101.572784,7101.572784,7101.572784,7101.572784,7101.572784,7101.572784,7101.572784,7101.572784,7101.572784,7101.572784,7101.572784
5341,7843.859045,7843.859045,7843.859045,7843.859045,7843.859045,7843.859045,7843.859045,7843.859045,7843.859045,7843.859045,7843.859045,7843.859045,7843.859045,7843.859045,7843.859045,7843.859045,7843.859045,7843.859045,7843.859045,7843.859045
5342,8495.075329,8495.075329,8495.075329,8495.075329,8495.075329,8495.075329,8495.075329,8495.075329,8495.075329,8495.075329,8495.075329,8495.075329,8495.075329,8495.075329,8495.075329,8495.075329,8495.075329,8495.075329,8495.075329,8495.075329
5343,9571.414707,9571.414707,9571.414707,9571.414707,9571.414707,9571.414707,9571.414707,9571.414707,9571.414707,9571.414707,9571.414707,9571.414707,9571.414707,9571.414707,9571.414707,9571.414707,9571.414707,9571.414707,9571.414707,9571.414707
5344,9808.807736,9808.807736,9808.807736,9808.807736,9808.807736,9808.807736,9808.807736,9808.807736,9808.807736,9808.807736,9808.807736,9808.807736,9808.807736,9808.807736,9808.807736,9808.807736,9808.807736,9808.807736,9808.807736,9808.807736
5345,10181.20869,10181.20869,10181.20869,10181.20869,10181.20869,10181.20869,10181.20869,10181.20869,10181.20869,10181.20869,10181.20869,10181.20869,10181.20869,10181.20869,10181.20869,10181.20869,10181.20869,10181.20869,10181.20869,10181.20869
5346,10621.94378,10621.94378,10621.94378,10621.94378,10621.94378,10621.94378,10621.94378,10621.94378,10621.94378,10621.94378,10621.94378,10621.94378,10621.94378,10621.94378,10621.94378,10621.94378,10621.94378,10621.94378,10621.94378,10621.94378
5347,13853.42195,13853.42195,13853.42195,13853.42195,13853.42195,13853.42195,13853.42195,13853.42195,13853.42195,13853.42195,13853.42195,13853.42195,13853.42195,13853.42195,13853.42195,13853.42195,13853.42195,13853.42195,13853.42195,13853.42195
5348,15711.99589,15711.99589,15711.99589,15711.99589,15711.99589,15711.99589,15711.99589,15711.99589,15711.99589,15711.99589,15711.99589,15711.99589,15711.99589,15711.99589,15711.99589,15711.99589,15711.99589,15711.99589,15711.99589,15711.99589
5349,18210.69581,18210.69581,18210.69581,18210.69581,18210.69581,18210.69581,18210.69581,18210.69581,18210.69581,18210.69581,18210.69581,18210.69581,18210.69581,18210.69581,18210.69581,18210.69581,18210.69581,18210.69581,18210.69581,18210.69581
5350,17531.44997,17531.44997,17531.44997,17531.44997,17531.44997,17531.44997,17531.44997,17531.44997,17531.44997,17531.44997,17531.44997,17531.44997,17531.44997,17531.44997,17531.44997,17531.44997,17531.44997,17531.44997,17531.44997,17531.44997
5351,14752.27338,14752.27338,14752.27338,14752.27338,14752.27338,14752.27338,14752.27338,14752.27338,14752.27338,14752.27338,14752.27338,14752.27338,14752.27338,14752.27338,14752.27338,14752.27338,14752.27338,14752.27338,14752.27338,14752.27338
5352,9452.345518,9452.345518,9452.345518,9452.345518,9452.345518,9452.345518,9452.345518,9452.345518,9452.345518,9452.345518,9452.345518,9452.345518,9452.345518,9452.345518,9452.345518,9452.345518,9452.345518,9452.345518,9452.345518,9452.345518
5353,3836.091393,3836.091393,3836.091393,3836.091393,3836.091393,3836.091393,3836.091393,3836.091393,3836.091393,3836.091393,3836.091393,3836.091393,3836.091393,3836.091393,3836.091393,3836.091393,3836.091393,3836.091393,3836.091393,3836.091393
5354,4073.796028,4073.796028,4073.796028,4073.796028,4073.796028,4073.796028,4073.796028,4073.796028,4073.796028,4073.796028,4073.796028,4073.796028,4073.796028,4073.796028,4073.796028,4073.796028,4073.796028,4073.796028,4073.796028,4073.796028
5355,6716.523353,6716.523353,6716.523353,6716.523353,6716.523353,6716.523353,6716.523353,6716.523353,6716.523353,6716.523353,6716.523353,6716.523353,6716.523353,6716.523353,6716.523353,6716.523353,6716.523353,6716.523353,6716.523353,6716.523353
5356,8376.369243,8376.369243,8376.369243,8376.369243,8376.369243,8376.369243,8376.369243,8376.369243,8376.369243,8376.369243,8376.369243,8376.369243,8376.369243,8376.369243,8376.369243,8376.369243,8376.369243,8376.369243,8376.369243,8376.369243
5357,5784.982698,5784.982698,5784.982698,5784.982698,5784.982698,5784.982698,5784.982698,5784.982698,5784.982698,5784.982698,5784.982698,5784.982698,5784.982698,5784.982698,5784.982698,5784.982698,5784.982698,5784.982698,5784.982698,5784.982698
5358,4477.430877,4477.430877,4477.430877,4477.430877,4477.430877,4477.430877,4477.430877,4477.430877,4477.430877,4477.430877,4477.430877,4477.430877,4477.430877,4477.430877,4477.430877,4477.430877,4477.430877,4477.430877,4477.430877,4477.430877
5359,5272.492766,5272.492766,5272.492766,5272.492766,5272.492766,5272.492766,5272.492766,5272.492766,5272.492766,5272.492766,5272.492766,5272.492766,5272.492766,5272.492766,5272.492766,5272.492766,5272.492766,5272.492766,5272.492766,5272.492766
5360,7414.333278,7414.333278,7414.333278,7414.333278,7414.333278,7414.333278,7414.333278,7414.333278,7414.333278,7414.333278,7414.333278,7414.333278,7414.333278,7414.333278,7414.333278,7414.333278,7414.333278,7414.333278,7414.333278,7414.333278
5361,8001.503842,8001.503842,8001.503842,8001.503842,8001.503842,8001.503842,8001.503842,8001.503842,8001.503842,8001.503842,8001.503842,8001.503842,8001.503842,8001.503842,8001.503842,8001.503842,8001.503842,8001.503842,8001.503842,8001.503842
5362,7188.393377,7188.393377,7188.393377,7188.393377,7188.393377,7188.393377,7188.393377,7188.393377,7188.393377,7188.393377,7188.393377,7188.393377,7188.393377,7188.393377,7188.393377,7188.393377,7188.393377,7188.393377,7188.393377,7188.393377
5363,7403.516784,7403.516784,7403.516784,7403.516784,7403.516784,7403.516784,7403.516784,7403.516784,7403.516784,7403.516784,7403.516784,7403.516784,7403.516784,7403.516784,7403.516784,7403.516784,7403.516784,7403.516784,7403.516784,7403.516784
5364,8112.871361,8112.871361,8112.871361,8112.871361,8112.871361,8112.871361,8112.871361,8112.871361,8112.871361,8112.871361,8112.871361,8112.871361,8112.871361,8112.871361,8112.871361,8112.871361,8112.871361,8112.871361,8112.871361,8112.871361
5365,8553.898154,8553.898154,8553.898154,8553.898154,8553.898154,8553.898154,8553.898154,8553.898154,8553.898154,8553.898154,8553.898154,8553.898154,8553.898154,8553.898154,8553.898154,8553.898154,8553.898154,8553.898154,8553.898154,8553.898154
5366,9872.464182,9872.464182,9872.464182,9872.464182,9872.464182,9872.464182,9872.464182,9872.464182,9872.464182,9872.464182,9872.464182,9872.464182,9872.464182,9872.464182,9872.464182,9872.464182,9872.464182,9872.464182,9872.464182,9872.464182
5367,10621.74304,10621.74304,10621.74304,10621.74304,10621.74304,10621.74304,10621.74304,10621.74304,10621.74304,10621.74304,10621.74304,10621.74304,10621.74304,10621.74304,10621.74304,10621.74304,10621.74304,10621.74304,10621.74304,10621.74304
5368,10794.90639,10794.90639,10794.90639,10794.90639,10794.90639,10794.90639,10794.90639,10794.90639,10794.90639,10794.90639,10794.90639,10794.90639,10794.90639,10794.90639,10794.90639,10794.90639,10794.90639,10794.90639,10794.90639,10794.90639
5369,11311.38453,11311.38453,11311.38453,11311.38453,11311.38453,11311.38453,11311.38453,11311.38453,11311.38453,11311.38453,11311.38453,11311.38453,11311.38453,11311.38453,11311.38453,11311.38453,11311.38453,11311.38453,11311.38453,11311.38453
5370,12739.8079,12739.8079,12739.8079,12739.8079,12739.8079,12739.8079,12739.8079,12739.8079,12739.8079,12739.8079,12739.8079,12739.8079,12739.8079,12739.8079,12739.8079,12739.8079,12739.8079,12739.8079,12739.8079,12739.8079
5371,14555.24915,14555.24915,14555.24915,14555.24915,14555.24915,14555.24915,14555.24915,14555.24915,14555.24915,14555.24915,14555.24915,14555.24915,14555.24915,14555.24915,14555.24915,14555.24915,14555.24915,14555.24915,14555.24915,14555.24915
5372,17277.06388,17277.06388,17277.06388,17277.06388,17277.06388,17277.06388,17277.06388,17277.06388,17277.06388,17277.06388,17277.06388,17277.06388,17277.06388,17277.06388,17277.06388,17277.06388,17277.06388,17277.06388,17277.06388,17277.06388
5373,19895.81623,19895.81623,19895.81623,19895.81623,19895.81623,19895.81623,19895.81623,19895.81623,19895.81623,19895.81623,19895.81623,19895.81623,19895.81623,19895.81623,19895.81623,19895.81623,19895.81623,19895.81623,19895.81623,19895.81623
5374,18381.77839,18381.77839,18381.77839,18381.77839,18381.77839,18381.77839,18381.77839,18381.77839,18381.77839,18381.77839,18381.77839,18381.77839,18381.77839,18381.77839,18381.77839,18381.77839,18381.77839,18381.77839,18381.77839,18381.77839
5375,13475.06821,13475.06821,13475.06821,13475.06821,13475.06821,13475.06821,13475.06821,13475.06821,13475.06821,13475.06821,13475.06821,13475.06821,13475.06821,13475.06821,13475.06821,13475.06821,13475.06821,13475.06821,13475.06821,13475.06821
5376,8349.258122,8349.258122,8349.258122,8349.258122,8349.258122,8349.258122,8349.258122,8349.258122,8349.258122,8349.258122,8349.258122,8349.258122,8349.258122,8349.258122,8349.258122,8349.258122,8349.258122,8349.258122,8349.258122,8349.258122
5377,3690.391328,3690.391328,3690.391328,3690.391328,3690.391328,3690.391328,3690.391328,3690.391328,3690.391328,3690.391328,3690.391328,3690.391328,3690.391328,3690.391328,3690.391328,3690.391328,3690.391328,3690.391328,3690.391328,3690.391328
5378,3821.155845,3821.155845,3821.155845,3821.155845,3821.155845,3821.155845,3821.155845,3821.155845,3821.155845,3821.155845,3821.155845,3821.155845,3821.155845,3821.155845,3821.155845,3821.155845,3821.155845,3821.155845,3821.155845,3821.155845
5379,4115.712687,4115.712687,4115.712687,4115.712687,4115.712687,4115.712687,4115.712687,4115.712687,4115.712687,4115.712687,4115.712687,4115.712687,4115.712687,4115.712687,4115.712687,4115.712687,4115.712687,4115.712687,4115.712687,4115.712687
5380,4194.859134,4194.859134,4194.859134,4194.859134,4194.859134,4194.859134,4194.859134,4194.859134,4194.859134,4194.859134,4194.859134,4194.859134,4194.859134,4194.859134,4194.859134,4194.859134,4194.859134,4194.859134,4194.859134,4194.859134
5381,4402.283871,4402.283871,4402.283871,4402.283871,4402.283871,4402.283871,4402.283871,4402.283871,4402.283871,4402.283871,4402.283871,4402.283871,4402.283871,4402.283871,4402.283871,4402.283871,4402.283871,4402.283871,4402.283871,4402.283871
5382,4342.92679,4342.92679,4342.92679,4342.92679,4342.92679,4342.92679,4342.92679,4342.92679,4342.92679,4342.92679,4342.92679,4342.92679,4342.92679,4342.92679,4342.92679,4342.92679,4342.92679,4342.92679,4342.92679,4342.92679
5383,4725.240501,4725.240501,4725.240501,4725.240501,4725.240501,4725.240501,4725.240501,4725.240501,4725.240501,4725.240501,4725.240501,4725.240501,4725.240501,4725.240501,4725.240501,4725.240501,4725.240501,4725.240501,4725.240501,4725.240501
5384,6174.423482,6174.423482,6174.423482,6174.423482,6174.423482,6174.423482,6174.423482,6174.423482,6174.423482,6174.423482,6174.423482,6174.423482,6174.423482,6174.423482,6174.423482,6174.423482,6174.423482,6174.423482,6174.423482,6174.423482
5385,6853.302797,6853.302797,6853.302797,6853.302797,6853.302797,6853.302797,6853.302797,6853.302797,6853.302797,6853.302797,6853.302797,6853.302797,6853.302797,6853.302797,6853.302797,6853.302797,6853.302797,6853.302797,6853.302797,6853.302797
5386,7302.379996,7302.379996,7302.379996,7302.379996,7302.379996,7302.379996,7302.379996,7302.379996,7302.379996,7302.379996,7302.379996,7302.379996,7302.379996,7302.379996,7302.379996,7302.379996,7302.379996,7302.379996,7302.379996,7302.379996
5387,8571.685764,8571.685764,8571.685764,8571.685764,8571.685764,8571.685764,8571.685764,8571.685764,8571.685764,8571.685764,8571.685764,8571.685764,8571.685764,8571.685764,8571.685764,8571.685764,8571.685764,8571.685764,8571.685764,8571.685764
5388,7753.850936,7753.850936,7753.850936,7753.850936,7753.850936,7753.850936,7753.850936,7753.850936,7753.850936,7753.850936,7753.850936,7753.850936,7753.850936,7753.850936,7753.850936,7753.850936,7753.850936,7753.850936,7753.850936,7753.850936
5389,8279.013863,8279.013863,8279.013863,8279.013863,8279.013863,8279.013863,8279.013863,8279.013863,8279.013863,8279.013863,8279.013863,8279.013863,8279.013863,8279.013863,8279.013863,8279.013863,8279.013863,8279.013863,8279.013863,8279.013863
5390,9292.394616,9292.394616,9292.394616,9292.394616,9292.394616,9292.394616,9292.394616,9292.394616,9292.394616,9292.394616,9292.394616,9292.394616,9292.394616,9292.394616,9292.394616,9292.394616,9292.394616,9292.394616,9292.394616,9292.394616
5391,8890.139573,8890.139573,8890.139573,8890.139573,8890.139573,8890.139573,8890.139573,8890.139573,8890.139573,8890.139573,8890.139573,8890.139573,8890.139573,8890.139573,8890.139573,8890.139573,8890.139573,8890.139573,8890.139573,8890.139573
5392,8254.197433,8254.197433,8254.197433,8254.197433,8254.197433,8254.197433,8254.197433,8254.197433,8254.197433,8254.197433,8254.197433,8254.197433,8254.197433,8254.197433,8254.197433,8254.197433,8254.197433,8254.197433,8254.197433,8254.197433
5393,9758.751036,9758.751036,9758.751036,9758.751036,9758.751036,9758.751036,9758.751036,9758.751036,9758.751036,9758.751036,9758.751036,9758.751036,9758.751036,9758.751036,9758.751036,9758.751036,9758.751036,9758.751036,9758.751036,9758.751036
5394,10176.94329,10176.94329,10176.94329,10176.94329,10176.94329,10176.94329,10176.94329,10176.94329,10176.94329,10176.94329,10176.94329,10176.94329,10176.94329,10176.94329,10176.94329,10176.94329,10176.94329,10176.94329,10176.94329,10176.94329
5395,12739.32391,12739.32391,12739.32391,12739.32391,12739.32391,12739.32391,12739.32391,12739.32391,12739.32391,12739.32391,12739.32391,12739.32391,12739.32391,12739.32391,12739.32391,12739.32391,12739.32391,12739.32391,12739.32391,12739.32391
5396,15919.07198,15919.07198,15919.07198,15919.07198,15919.07198,15919.07198,15919.07198,15919.07198,15919.07198,15919.07198,15919.07198,15919.07198,15919.07198,15919.07198,15919.07198,15919.07198,15919.07198,15919.07198,15919.07198,15919.07198
5397,17578.63735,17578.63735,17578.63735,17578.63735,17578.63735,17578.63735,17578.63735,17578.63735,17578.63735,17578.63735,17578.63735,17578.63735,17578.63735,17578.63735,17578.63735,17578.63735,17578.63735,17578.63735,17578.63735,17578.63735
5398,16723.51596,16723.51596,16723.51596,16723.51596,16723.51596,16723.51596,16723.51596,16723.51596,16723.51596,16723.51596,16723.51596,16723.51596,16723.51596,16723.51596,16723.51596,16723.51596,16723.51596,16723.51596,16723.51596,16723.51596
5399,12878.31276,12878.31276,12878.31276,12878.31276,12878.31276,12878.31276,12878.31276,12878.31276,12878.31276,12878.31276,12878.31276,12878.31276,12878.31276,12878.31276,12878.31276,12878.31276,12878.31276,12878.31276,12878.31276,12878.31276
