;1;2
1461;0;1628,760924
1462;0;1828,27795
1463;0;1789,431751
1464;0;1750,501058
1465;0;2310,402895
1466;0;2550,557242
1467;0;2277,946358
1468;0;2644,716996
1469;0;3647,458184
1470;0;6029,191159
1471;4;24374,83521
1472;178;51957,64788
1473;403;62711,44416
1474;584;59336,58822
1475;703;56328,01261
1476;769;55202,56771
1477;784;52291,13118
1478;749;43931,12563
1479;647;28673,83913
1480;519;17037,60618
1481;276;11924,28646
1482;88;8962,203408
1483;2;5569,363689
1484;0;2996,038764
1485;0;1450,172181
1486;0;451,662087
1487;0;284,6971516
1488;0;129,3249905
1489;0;0
1490;0;0
1491;0;0
1492;0;0
1493;0;0
1494;0;0
1495;2;0
1496;119;198,3856196
1497;305;1014,093405
1498;458;3134,447206
1499;586;3856,060589
1500;640;3410,09651
1501;616;1957,656918
1502;579;421,0727901
1503;498;167,5778208
1504;374;0
1505;250;0
1506;106;0
1507;5;0
1508;0;0
1509;0;0
1510;0;0
1511;0;0
1512;0;167,0809734
1513;0;425,0542633
1514;0;1929,464059
1515;0;3597,268195
1516;0;5828,114668
1517;0;7264,43647
1518;0;7873,94164
1519;1;8533,816883
1520;96;3716,224384
1521;301;1288,684552
1522;465;312,6965324
1523;594;0
1524;656;0
1525;678;0
1526;623;0
1527;521;0
1528;386;0
1529;235;264,572768
1530;87;1894,734386
1531;5;4892,315786
1532;0;8431,386899
1533;0;11524,52876
1534;0;13034,81345
1535;0;14718,43062
1536;0;17858,39912
1537;0;20707,20365
1538;0;21834,17779
1539;0;22580,93428
1540;0;21763,17025
1541;0;16705,43221
1542;0;11483,60951
1543;3;7941,215513
1544;167;1268,077572
1545;394;0
1546;576;0
1547;683;0
1548;744;0
1549;792;62,20955929
1550;675;158,9627912
1551;571;223,6209344
1552;463;392,1649281
1553;309;2612,386742
1554;160;10918,94258
1555;8;22243,34455
1556;0;25208,15932
1557;0;20701,11863
1558;0;15685,24905
1559;0;13304,95848
1560;0;13337,74486
1561;0;13539,73513
1562;0;12171,80823
1563;0;9873,076148
1564;0;8041,940908
1565;0;7774,543262
1566;0;14580,87582
1567;3;14510,03728
1568;166;8212,348681
1569;391;3585,934129
1570;577;1713,708701
1571;700;592,2068584
1572;767;498,3088905
1573;800;1477,780095
1574;770;3093,274199
1575;690;6042,958027
1576;562;11856,39187
1577;323;23257,89629
1578;111;32014,8554
1579;5;32926,18318
1580;0;27770,67231
1581;0;20982,97312
1582;0;15784,04421
1583;0;13180,62034
1584;0;13415,22463
1585;0;14191,94193
1586;0;14733,24048
1587;0;13372,99367
1588;0;11323,56519
1589;0;12657,53686
1590;0;26485,61477
1591;4;32577,33056
1592;192;28020,95741
1593;419;23361,41885
1594;595;19243,826
1595;715;15474,12019
1596;782;12390,16248
1597;803;10233,74542
1598;778;9382,781065
1599;688;8812,03936
1600;537;9315,895767
1601;357;14778,6528
1602;174;22805,06234
1603;9;25203,78551
1604;0;21932,85116
1605;0;18800,7116
1606;0;17003,14346
1607;0;15770,1076
1608;0;15783,13917
1609;0;15041,89002
1610;0;13952,45694
1611;0;14435,47642
1612;0;15424,05373
1613;0;17479,96942
1614;0;24644,12153
1615;3;22832,2652
1616;182;13108,35159
1617;409;5060,221976
1618;590;1793,540981
1619;713;434,0364575
1620;783;277,6982475
1621;806;169,4331316
1622;772;143,8730216
1623;710;212,3367965
1624;594;413,2391165
1625;422;2387,49304
1626;197;6977,089201
1627;9;12187,31064
1628;0;14169,01239
1629;0;11977,20669
1630;0;8440,003284
1631;0;5886,632609
1632;0;4596,317978
1633;0;4821,966246
1634;0;6519,191893
1635;0;5519,694748
1636;0;4989,731245
1637;0;6880,509038
1638;0;11676,57003
1639;3;16316,73446
1640;167;14029,79445
1641;396;8562,310008
1642;580;3892,962132
1643;709;1795,25773
1644;787;486,6441487
1645;808;304,5691397
1646;724;139,3138874
1647;596;84,4274089
1648;476;279,6642542
1649;330;1517,385489
1650;162;5243,70213
1651;7;8233,216985
1652;0;7886,018268
1653;0;5316,767571
1654;0;3206,630229
1655;0;2485,764783
1656;0;2611,232736
1657;0;2804,12734
1658;0;3103,1584
1659;0;2603,891973
1660;0;2440,794174
1661;0;3441,295704
1662;0;3052,751061
1663;3;4212,214116
1664;189;5980,492881
1665;421;6530,654313
1666;598;4679,19803
1667;722;1908,40511
1668;790;323,7801442
1669;809;130,4514504
1670;783;123,6715088
1671;712;132,2646446
1672;591;89,27118986
1673;418;37,51714347
1674;196;0
1675;10;0
1676;0;0
1677;0;0
1678;0;0
1679;0;0
1680;0;0
1681;0;0
1682;0;0
1683;0;156,3442744
1684;0;1867,976861
1685;0;4512,933605
1686;0;6839,359586
1687;3;12088,49461
1688;183;15076,32264
1689;412;14895,38676
1690;595;12794,69162
1691;718;9257,075041
1692;787;6440,585755
1693;808;5418,368622
1694;782;4057,661705
1695;710;3286,421242
1696;589;2408,122696
1697;406;2998,014514
1698;195;4726,608999
1699;10;7300,866833
1700;0;8813,840613
1701;0;8586,592602
1702;0;8377,667579
1703;0;8754,041314
1704;0;10430,08789
1705;0;15540,1494
1706;0;17157,89081
1707;0;15230,72921
1708;0;14704,81841
1709;0;13717,7684
1710;0;18968,92541
1711;4;30772,17273
1712;185;35219,64553
1713;417;31328,19252
1714;595;25986,17832
1715;721;20264,83336
1716;788;14941,28548
1717;806;10248,3518
1718;780;7221,518209
1719;683;5877,453114
1720;503;4019,585086
1721;289;2791,850617
1722;112;1278,280009
1723;5;1711,058103
1724;0;3280,3222
1725;0;5621,673302
1726;0;11819,33948
1727;0;12435,63428
1728;0;7924,456809
1729;0;2711,760601
1730;0;356,0054688
1731;0;189,7887552
1732;0;260,3265581
1733;0;445,1659327
1734;0;1407,954461
1735;3;2679,876448
1736;131;3419,959236
1737;375;3751,23125
1738;587;3189,870616
1739;720;2308,472051
1740;787;1471,650801
1741;807;1349,470203
1742;781;1750,688583
1743;709;2002,457411
1744;582;1870,452648
1745;399;1180,622786
1746;168;718,0800924
1747;5;438,8914816
1748;0;349,7498363
1749;0;316,597984
1750;0;413,7363971
1751;0;3289,873941
1752;0;9331,265151
1753;0;9692,658783
1754;0;8003,784453
1755;0;8449,027151
1756;0;8354,544307
1757;0;7821,132794
1758;0;7786,373479
1759;3;10440,01201
1760;164;12479,1194
1761;420;12649,59483
1762;599;9165,602526
1763;720;4217,887304
1764;787;1807,962427
1765;807;525,9834019
1766;781;350,8514227
1767;710;80,81038138
1768;590;0
1769;415;0
1770;193;0
1771;9;0
1772;0;0
1773;0;0
1774;0;0
1775;0;0
1776;0;0
1777;0;0
1778;0;0
1779;0;0
1780;0;0
1781;0;0
1782;0;0
1783;3;0
1784;134;0
1785;366;0
1786;574;0
1787;709;0
1788;769;0
1789;779;0
1790;752;0
1791;672;0
1792;549;0
1793;384;0
1794;174;0
1795;7;0
1796;0;296,9776345
1797;0;965,4062255
1798;0;1782,313487
1799;0;3531,191645
1800;0;9965,126137
1801;0;20829,27446
1802;0;26365,75755
1803;0;25149,75237
1804;0;22563,19686
1805;0;21594,24673
1806;0;23690,65857
1807;3;36122,89592
1808;155;38698,65936
1809;372;30984,16158
1810;582;23008,41396
1811;714;15670,74565
1812;781;9583,530819
1813;802;5376,953909
1814;777;3078,405611
1815;706;2000,417094
1816;586;1387,732343
1817;401;2229,582857
1818;180;5954,411403
1819;8;12188,38559
1820;0;17139,1723
1821;0;18630,06335
1822;0;17444,08915
1823;0;14592,01059
1824;0;12680,58512
1825;0;10671,40991
1826;0;9303,470731
1827;0;8871,610952
1828;0;9108,396654
1829;0;9147,929094
1830;0;15446,82318
1831;3;21186,36551
1832;151;17148,81217
1833;402;10004,54903
1834;574;4255,131033
1835;681;1055,61565
1836;738;179,9323812
1837;748;0
1838;731;0
1839;685;0
1840;575;0
1841;397;98,67064136
1842;176;327,1628689
1843;7;379,1130659
1844;0;281,5092544
1845;0;164,8876463
1846;0;53,86117907
1847;0;0
1848;0;0
1849;0;101,7430365
1850;0;424,7682663
1851;0;3702,827863
1852;0;8552,696267
1853;0;16237,87287
1854;0;23032,02273
1855;3;27987,35973
1856;182;30482,292
1857;419;26819,15459
1858;599;19656,34755
1859;719;13688,84244
1860;785;9821,351834
1861;803;6830,089767
1862;776;4276,090616
1863;703;2677,44721
1864;583;1297,878335
1865;408;542,2386602
1866;182;249,4890215
1867;8;110,8635415
1868;0;129,8852051
1869;0;139,8637493
1870;0;171,4143591
1871;0;276,6839394
1872;0;454,6605211
1873;0;3179,624911
1874;0;4881,56982
1875;0;3984,75879
1876;0;4220,153977
1877;0;4278,855577
1878;0;3981,397654
1879;3;4144,026148
1880;141;3802,379058
1881;411;3199,952768
1882;594;2501,413219
1883;715;1325,361201
1884;781;385,6882151
1885;800;144,1557423
1886;774;0
1887;701;0
1888;569;0
1889;395;0
1890;167;58,97969542
1891;8;424,1722968
1892;0;2181,961022
1893;0;3799,135012
1894;0;5549,450494
1895;0;6729,136812
1896;0;6667,568661
1897;0;6180,415035
1898;0;5503,583005
1899;0;5403,934511
1900;0;5836,804717
1901;0;5733,750173
1902;0;4776,425099
1903;3;6072,780313
1904;183;5893,225515
1905;409;4386,230601
1906;586;3368,054955
1907;706;2227,824447
1908;772;679,1584742
1909;790;371,7058247
1910;767;343,461868
1911;699;444,5451497
1912;582;1485,863144
1913;410;3632,441204
1914;192;7140,43344
1915;8;8628,287367
1916;0;10239,53389
1917;0;11685,54083
1918;0;13128,04359
1919;0;17867,39097
1920;0;14617,0979
1921;0;13922,71391
1922;0;17782,05664
1923;0;20455,33457
1924;0;21011,93155
1925;0;20488,6935
1926;0;29128,66278
1927;3;36785,55681
1928;176;35977,52725
1929;411;28621,82208
1930;590;21028,85072
1931;710;16292,64783
1932;777;13740,22587
1933;797;12267,10819
1934;772;13035,75916
1935;701;16168,60509
1936;582;23146,80832
1937;409;29683,02747
1938;190;29175,50356
1939;8;24582,31138
1940;0;14068,67948
1941;0;6717,602808
1942;0;5812,073249
1943;0;9386,054611
1944;0;13565,84965
1945;0;15185,57471
1946;0;15941,98188
1947;0;15101,61122
1948;0;12621,99842
1949;0;9742,931841
1950;0;17819,70913
1951;3;25859,7539
1952;132;22468,28498
1953;346;13990,21607
1954;592;7225,270582
1955;719;3001,10182
1956;785;498,3397255
1957;805;325,1377846
1958;778;334,9025246
1959;707;409,8887308
1960;585;846,2033955
1961;413;3665,247733
1962;194;7527,884098
1963;9;13204,83559
1964;0;16106,42295
1965;0;10747,14931
1966;0;7791,957574
1967;0;6535,757013
1968;0;6974,241744
1969;0;7076,27459
1970;0;7065,606001
1971;0;6658,522322
1972;0;5855,068901
1973;0;5176,321339
1974;0;5721,316775
1975;3;11835,46413
1976;132;15754,60322
1977;411;14917,34218
1978;598;11279,97375
1979;719;7600,398678
1980;785;4492,182512
1981;804;2990,266261
1982;778;2399,258927
1983;705;2623,280666
1984;579;3938,55751
1985;398;8999,621038
1986;177;17226,84657
1987;7;22337,57338
1988;0;20935,32227
1989;0;17436,36565
1990;0;13566,63726
1991;0;10918,87722
1992;0;10024,3625
1993;0;10056,16632
1994;0;9595,80163
1995;0;7824,43113
1996;0;4490,249466
1997;0;2531,044369
1998;0;4180,834079
1999;4;9200,571108
2000;189;10049,61537
2001;417;9808,882079
2002;593;8617,742422
2003;711;6767,650625
2004;778;5270,341776
2005;797;4331,800502
2006;771;4089,60928
2007;700;4386,170374
2008;579;6216,89541
2009;399;11294,09978
2010;152;17997,71846
2011;6;21098,17381
2012;0;19256,58041
2013;0;15151,33819
2014;0;10638,90123
2015;0;7838,075633
2016;0;5552,219415
2017;0;3725,61565
2018;0;2246,378614
2019;0;952,5619183
2020;0;1439,064435
2021;0;3431,297167
2022;0;3433,647477
2023;3;4835,5761
2024;183;2715,239309
2025;409;1089,066894
2026;585;426,8254747
2027;704;324,3717014
2028;771;288,911332
2029;792;327,6896875
2030;769;407,7612238
2031;700;823,760889
2032;579;1781,644162
2033;403;3712,315845
2034;182;8295,797506
2035;8;13483,75082
2036;0;17533,2133
2037;0;18225,83815
2038;0;16392,85341
2039;0;11935,49291
2040;0;8002,618196
2041;0;6877,667343
2042;0;7524,130722
2043;0;5004,172857
2044;0;2559,331486
2045;0;1369,921293
2046;0;320,6192401
2047;3;2475,531766
2048;149;2669,173231
2049;326;1235,78605
2050;495;495,2464571
2051;593;469,7960748
2052;627;738,5599719
2053;698;1817,200766
2054;732;3019,966669
2055;655;4743,318219
2056;495;6794,858017
2057;261;10429,78165
2058;114;15657,58313
2059;4;17131,18312
2060;0;15151,46143
2061;0;10971,85308
2062;0;6719,739826
2063;0;3777,480317
2064;0;3518,346582
2065;0;4683,001066
2066;0;7510,171169
2067;0;9571,912028
2068;0;9577,268517
2069;0;8242,795729
2070;0;7300,522378
2071;2;22807,69966
2072;142;37869,33122
2073;361;38387,23169
2074;571;33088,07307
2075;695;27167,67574
2076;762;22383,97245
2077;752;19446,9953
2078;714;18977,83308
2079;627;19632,84557
2080;499;20119,05858
2081;341;21873,91032
2082;158;18954,0609
2083;6;13686,40785
2084;0;8224,011752
2085;0;4882,232189
2086;0;4130,413952
2087;0;3869,379006
2088;0;3539,214765
2089;0;2977,395364
2090;0;3100,114458
2091;0;4263,704817
2092;0;7007,769937
2093;0;9236,744999
2094;0;17756,56653
2095;3;31720,19458
2096;151;33127,59142
2097;402;26292,90114
2098;585;19487,40038
2099;705;14026,27087
2100;770;10015,2753
2101;787;8206,017251
2102;758;8211,873903
2103;677;9202,453289
2104;540;10502,1714
2105;351;15970,35426
2106;139;18891,05902
2107;4;15323,9011
2108;0;8707,113457
2109;0;4125,856871
2110;0;3058,937882
2111;0;3149,372485
2112;0;3430,590895
2113;0;3494,735659
2114;0;3229,409373
2115;0;2790,225874
2116;0;2620,331424
2117;0;2733,216535
2118;0;2997,714201
2119;2;5705,79442
2120;108;3719,426558
2121;324;1753,647491
2122;516;434,4103743
2123;645;221,1600198
2124;719;48,01063775
2125;750;0
2126;736;0
2127;673;0
2128;557;44,18709667
2129;384;284,7099582
2130;162;1453,821216
2131;7;4271,146076
2132;0;8201,7262
2133;0;9722,909458
2134;0;9006,674588
2135;0;7069,024006
2136;0;5516,156062
2137;0;5462,212399
2138;0;6515,744975
2139;0;7883,514715
2140;0;8933,687077
2141;0;9588,711512
2142;0;9895,106458
2143;2;11130,34085
2144;128;5516,27577
2145;368;2170,257691
2146;563;483,5043016
2147;689;300,9963336
2148;769;193,8532222
2149;791;143,9387831
2150;766;141,7470162
2151;695;213,3507488
2152;574;391,8114631
2153;403;2226,774007
2154;190;7087,380112
2155;8;12735,68097
2156;0;15954,55787
2157;0;15090,55523
2158;0;11752,56703
2159;0;8616,395256
2160;0;7115,939129
2161;0;6964,501128
2162;0;7609,364904
2163;0;7678,395682
2164;0;7521,687464
2165;0;6946,601634
2166;0;4524,719224
2167;2;7134,935508
2168;124;4195,55342
2169;366;3022,188811
2170;563;2750,832683
2171;689;2984,396137
2172;766;3335,027925
2173;785;3669,073705
2174;768;4258,86165
2175;698;6364,70583
2176;578;10890,63272
2177;410;21362,34113
2178;190;30448,83517
2179;8;31400,15325
2180;0;28443,12306
2181;0;24684,43247
2182;0;20927,64592
2183;0;19005,91981
2184;0;19361,76684
2185;0;21559,92354
2186;0;24249,19591
2187;0;26498,37106
2188;0;27271,582
2189;0;24485,69503
2190;0;20826,04846
2191;2;52163,02272
2192;126;56821,88768
2193;381;53239,27246
2194;586;47589,03219
2195;708;42407,56953
2196;775;39164,10794
2197;794;37597,56064
2198;770;36723,11704
2199;699;34268,25155
2200;578;30765,06527
2201;405;33713,5315
2202;171;31051,061
2203;7;23692,74787
2204;0;18297,99835
2205;0;16226,36494
2206;0;16469,07529
2207;0;18093,3634
2208;0;19707,26333
2209;0;18282,17524
2210;0;14663,48815
2211;0;11753,71833
2212;0;9848,56643
2213;0;9014,313658
2214;0;21618,82871
2215;2;54428,82046
2216;125;56529,55163
2217;345;46132,94932
2218;538;34621,03168
2219;688;25472,83585
2220;757;19480,88691
2221;771;16135,55062
2222;746;14381,29076
2223;676;13229,54266
2224;535;12938,94881
2225;370;17711,49025
2226;167;22611,72405
2227;6;23590,9932
2228;0;21705,91275
2229;0;18770,55443
2230;0;16317,0091
2231;0;14536,34077
2232;0;14476,92704
2233;0;14929,62202
2234;0;14300,37219
2235;0;13292,03437
2236;0;11638,72934
2237;0;9266,099025
2238;0;9861,923808
2239;2;17881,1896
2240;117;13231,27501
2241;360;7125,595295
2242;510;2666,409419
2243;622;394,4739529
2244;661;80,13471305
2245;664;0
2246;626;0
2247;566;0
2248;460;85,66952863
2249;316;641,8125561
2250;140;4203,682816
2251;5;9610,124675
2252;0;14200,43029
2253;0;16558,45569
2254;0;16945,12048
2255;0;16111,19201
2256;0;15481,96357
2257;0;14976,89181
2258;0;14192,47826
2259;0;12866,23078
2260;0;11385,33642
2261;0;9132,269094
2262;0;4749,276857
2263;2;6135,293708
2264;110;1862,095002
2265;359;276,7861983
2266;549;0
2267;684;0
2268;759;0
2269;776;22,09232296
2270;744;194,0890743
2271;676;266,8336816
2272;553;293,0262984
2273;388;346,4772244
2274;180;442,8410849
2275;6;1293,675246
2276;0;2690,028748
2277;0;3959,401318
2278;0;4869,345386
2279;0;4735,172091
2280;0;4514,841713
2281;0;4403,493688
2282;0;4471,863801
2283;0;4821,613826
2284;0;5402,023669
2285;0;4936,209174
2286;0;1721,524244
2287;2;462,365908
2288;136;17,89186937
2289;405;0
2290;583;0
2291;705;0
2292;774;0
2293;794;0
2294;769;135,0993412
2295;699;267,9293267
2296;580;334,5799765
2297;409;390,7825558
2298;193;406,4058787
2299;8;429,4793482
2300;0;495,3063911
2301;0;1232,394346
2302;0;2259,096429
2303;0;3375,939309
2304;0;5506,23112
2305;0;8410,124069
2306;0;10161,32829
2307;0;10200,28647
2308;0;9283,872779
2309;0;7403,726878
2310;0;1810,672284
2311;3;504,5124815
2312;133;353,1527146
2313;407;335,8609978
2314;585;330,655882
2315;704;308,3953787
2316;771;264,0590638
2317;790;217,8777734
2318;765;221,6088559
2319;691;285,0912184
2320;563;459,072969
2321;388;2998,552509
2322;171;7961,610629
2323;5;12891,27849
2324;0;14690,75943
2325;0;13121,09346
2326;0;10221,53974
2327;0;8831,690037
2328;0;9148,018794
2329;0;9945,391071
2330;0;10616,0493
2331;0;11475,40671
2332;0;11940,92017
2333;0;10547,53181
2334;0;4732,511384
2335;2;8563,165066
2336;124;7625,942374
2337;375;4928,709887
2338;557;3811,605087
2339;672;3682,974878
2340;746;3829,375591
2341;779;4692,818511
2342;757;6874,634318
2343;684;9112,52252
2344;562;11493,69925
2345;387;17269,4118
2346;163;21389,18964
2347;5;21828,32617
2348;0;20170,72632
2349;0;18148,26227
2350;0;16762,10746
2351;0;14495,61277
2352;0;13402,08976
2353;0;13495,08424
2354;0;13309,18973
2355;0;12815,26915
2356;0;11939,78763
2357;0;11566,78608
2358;0;18305,544
2359;1;34854,80441
2360;93;46919,1989
2361;247;47297,64782
2362;418;42417,74243
2363;588;38101,9741
2364;633;34877,19402
2365;656;32408,94688
2366;636;29911,10536
2367;574;24260,29051
2368;460;20700,93219
2369;291;23424,80431
2370;118;23760,34167
2371;5;22940,11081
2372;0;21065,46542
2373;0;20726,85975
2374;0;22744,06769
2375;0;23911,61586
2376;0;22865,18784
2377;0;20982,25403
2378;0;18859,18734
2379;0;16778,87512
2380;0;15798,44294
2381;0;17408,97548
2382;0;43515,47466
2383;1;66089,14934
2384;96;67312,94784
2385;322;60734,89124
2386;477;52352,45318
2387;579;44091,75375
2388;641;37649,99573
2389;624;33132,68476
2390;558;30387,44368
2391;468;28356,55321
2392;339;29406,43143
2393;202;33089,35805
2394;78;31106,05114
2395;3;27038,84824
2396;0;23659,78556
2397;0;22028,77964
2398;0;21814,18226
2399;0;20908,00041
2400;0;18350,98318
2401;0;16321,26944
2402;0;15172,1014
2403;0;15143,03847
2404;0;14901,45605
2405;0;12837,69679
2406;0;29852,09486
2407;1;45749,81682
2408;86;39627,14863
2409;284;31050,66049
2410;470;23586,24324
2411;585;18210,83507
2412;629;15517,24014
2413;597;13802,2915
2414;569;13246,7434
2415;509;12937,78403
2416;424;14109,75991
2417;308;22425,04004
2418;138;29859,63512
2419;4;30094,68461
2420;0;26612,41084
2421;0;20948,71177
2422;0;15860,62931
2423;0;12484,3542
2424;0;11358,51479
2425;0;11854,36724
2426;0;10935,35632
2427;0;9918,944244
2428;0;9284,634697
2429;0;9438,774024
2430;0;18053,37617
2431;1;23154,81593
2432;89;17525,93765
2433;306;11051,10954
2434;510;6535,402221
2435;636;3386,450082
2436;707;2084,669172
2437;720;2168,453617
2438;709;3151,074229
2439;639;4685,973978
2440;530;8738,360075
2441;363;17510,76125
2442;168;26174,60693
2443;6;26151,43362
2444;0;20967,09414
2445;0;16476,43228
2446;0;14683,37869
2447;0;12495,57397
2448;0;9386,739881
2449;0;6549,36174
2450;0;5293,712632
2451;0;6373,091073
2452;0;9188,767619
2453;0;11669,03617
2454;0;18891,12325
2455;2;27550,32126
2456;123;24729,79683
2457;352;17107,53385
2458;561;9174,476115
2459;660;3855,023156
2460;725;2380,444278
2461;730;2421,674123
2462;679;3206,101365
2463;601;3959,153332
2464;468;5821,228212
2465;289;10104,69001
2466;112;16720,85456
2467;4;21916,1531
2468;0;23017,57705
2469;0;21183,25411
2470;0;20092,62735
2471;0;18161,68811
2472;0;14444,28021
2473;0;9054,452569
2474;0;5711,679695
2475;0;4951,771302
2476;0;5943,769701
2477;0;6699,955119
2478;0;10389,08916
2479;2;22938,69669
2480;126;21876,19197
2481;386;14797,29823
2482;564;8798,893974
2483;686;5243,687016
2484;747;3748,724947
2485;756;3257,27122
2486;715;3077,948699
2487;636;3077,105425
2488;501;3613,700112
2489;349;6928,645052
2490;147;12339,39342
2491;5;16034,43328
2492;0;16341,83833
2493;0;14253,21261
2494;0;11260,62269
2495;0;8369,23754
2496;0;6217,362304
2497;0;4718,613115
2498;0;4204,25921
2499;0;4975,492184
2500;0;6074,744535
2501;0;6783,363378
2502;0;9151,398716
2503;2;16083,47715
2504;124;17460,58998
2505;353;11781,58192
2506;542;6563,309421
2507;659;3367,162324
2508;739;1704,59084
2509;774;458,9022317
2510;754;290,0770606
2511;685;285,4174082
2512;566;697,7238496
2513;396;5299,703361
2514;184;13897,73102
2515;7;20396,86955
2516;0;22930,45704
2517;0;19808,47749
2518;0;16429,09749
2519;0;14597,31688
2520;0;12366,99543
2521;0;9759,657163
2522;0;7765,808947
2523;0;6988,160174
2524;0;7379,540833
2525;0;7911,865662
2526;0;11736,22726
2527;2;18712,61091
2528;135;17180,71902
2529;391;12991,69215
2530;578;9586,46187
2531;697;8008,266442
2532;763;7450,813986
2533;782;7765,760584
2534;757;9168,721207
2535;687;11155,46619
2536;570;14385,86645
2537;402;22022,38595
2538;190;27158,87745
2539;7;25517,87506
2540;0;21454,87037
2541;0;18677,16244
2542;0;15676,64397
2543;0;13968,82351
2544;0;12267,66824
2545;0;10763,21416
2546;0;9738,831961
2547;0;9446,542558
2548;0;9389,610032
2549;0;9136,564886
2550;0;13783,22655
2551;3;24470,77414
2552;163;26537,62331
2553;404;23749,76474
2554;580;20511,92091
2555;698;18341,83488
2556;764;17789,21703
2557;782;18542,88141
2558;757;20721,21122
2559;688;22777,67592
2560;572;24918,02836
2561;404;30063,10642
2562;190;29595,51985
2563;7;26186,06484
2564;0;21903,7568
2565;0;18221,63003
2566;0;15688,85917
2567;0;14751,1029
2568;0;14100,46927
2569;0;13515,17042
2570;0;13101,73589
2571;0;13024,37292
2572;0;13150,7099
2573;0;14215,13127
2574;0;32461,26409
2575;2;56785,43956
2576;130;63732,0629
2577;398;61359,17494
2578;575;55299,72092
2579;692;48623,21734
2580;757;43314,55963
2581;776;40626,51604
2582;751;39564,62994
2583;682;36754,7583
2584;564;29820,80708
2585;398;28252,22121
2586;187;25341,91165
2587;7;21723,59656
2588;0;18702,27908
2589;0;17216,49817
2590;0;16489,72102
2591;0;16047,14171
2592;0;15202,10991
2593;0;15930,36406
2594;0;16888,90878
2595;0;16759,94351
2596;0;14672,47042
2597;0;12889,64799
2598;0;33566,35759
2599;2;60201,88157
2600;133;63947,16599
2601;388;59638,86656
2602;566;52780,80208
2603;684;45653,15093
2604;750;40599,6782
2605;770;37950,74294
2606;744;36946,7868
2607;667;32824,90055
2608;531;28257,83167
2609;350;28029,73663
2610;142;27249,5451
2611;4;24269,79205
2612;0;20309,40143
2613;0;17982,43163
2614;0;17739,42882
2615;0;17183,4226
2616;0;15913,83454
2617;0;15481,1619
2618;0;16927,61675
2619;0;19278,2561
2620;0;22474,27484
2621;0;27568,7803
2622;0;46405,96611
2623;2;51831,62298
2624;129;40274,76477
2625;385;27714,6601
2626;562;18208,4113
2627;679;13007,4121
2628;736;10372,37412
2629;736;9276,375462
2630;710;8936,108501
2631;582;9304,960655
2632;464;11402,64617
2633;246;18291,08716
2634;85;24037,00007
2635;2;25082,89623
2636;0;23164,03881
2637;0;19311,27767
2638;0;16928,44961
2639;0;14899,06574
2640;0;14264,2779
2641;0;14169,84115
2642;0;13589,72435
2643;0;12826,32552
2644;0;11830,38749
2645;0;10329,9459
2646;0;8634,98602
2647;2;17492,32315
2648;120;12731,21961
2649;318;7886,88631
2650;418;3994,581946
2651;484;2122,583392
2652;505;763,3592365
2653;482;476,9317673
2654;387;947,4870168
2655;267;2146,235564
2656;196;3674,73547
2657;131;8186,953551
2658;51;13840,34854
2659;1;17544,92665
2660;0;18595,18294
2661;0;17683,26701
2662;0;16562,37859
2663;0;16262,79589
2664;0;16766,04278
2665;0;17493,6728
2666;0;17246,67507
2667;0;15661,25267
2668;0;13550,53982
2669;0;12101,84179
2670;0;10483,9877
2671;2;21158,01569
2672;102;19661,38873
2673;273;15492,48764
2674;429;10515,68589
2675;559;7343,591317
2676;603;5042,031901
2677;597;3971,390979
2678;558;4062,810889
2679;465;5168,557754
2680;339;8906,520098
2681;194;18553,50001
2682;60;28084,45756
2683;1;31672,41573
2684;0;31555,31737
2685;0;30079,02155
2686;0;28717,53698
2687;0;27233,80247
2688;0;26061,53671
2689;0;24116,27153
2690;0;21355,97041
2691;0;17724,87162
2692;0;15236,48104
2693;0;13967,5702
2694;0;9766,011615
2695;2;33604,9417
2696;112;29167,60867
2697;276;18179,27252
2698;452;8918,841633
2699;637;3316,989984
2700;675;1098,525896
2701;668;458,2357441
2702;614;725,4247957
2703;528;2607,65504
2704;330;7394,97318
2705;125;19286,93962
2706;47;30549,84663
2707;0;33491,70272
2708;0;32623,8058
2709;0;30607,92556
2710;0;28997,24342
2711;0;28173,5114
2712;0;27020,12446
2713;0;25886,34858
2714;0;23801,67617
2715;0;22337,05943
2716;0;19136,06329
2717;0;15064,17114
2718;0;16288,03997
2719;0;24486,58496
2720;78;18238,84582
2721;254;9079,616068
2722;380;2967,718232
2723;432;388,0991041
2724;429;48,40722123
2725;430;0
2726;392;0
2727;311;0
2728;247;229,4849174
2729;159;3289,035284
2730;52;11738,68338
2731;0;19374,6716
2732;0;20715,59484
2733;0;18996,89619
2734;0;17204,29266
2735;0;15287,05444
2736;0;13187,30872
2737;0;10968,77166
2738;0;9498,792796
2739;0;8534,310346
2740;0;7691,998479
2741;0;6847,365957
2742;0;2457,055211
2743;1;1251,897181
2744;110;215,1176954
2745;294;0
2746;482;0
2747;621;0
2748;664;76,67032721
2749;619;238,6629264
2750;529;302,8024815
2751;410;206,216218
2752;282;45,25829779
2753;122;0
2754;42;133,4050342
2755;0;420,1600995
2756;0;2370,940775
2757;0;5131,146504
2758;0;8312,011107
2759;0;9861,500398
2760;0;10129,3241
2761;0;9910,10608
2762;0;9747,931304
2763;0;9362,035339
2764;0;8317,105378
2765;0;7433,935644
2766;0;4712,818019
2767;2;8557,72459
