period,scenario,demand,supply_renewable,supply_generator,supply_grid_import,supply_battery_discharge,supply_lost_load,sink_battery_charge,sink_grid_export,balance_lhs,balance_residual
4968,scenario_1,0.421820733,0.0,0.0,0.0,0.421820733,0.0,0.0,0.0,0.421820733,0.0
4969,scenario_1,0.47516945,0.0,0.0,0.0,0.47516945,0.0,0.0,0.0,0.47516945,0.0
4970,scenario_1,0.512786217,0.0,0.0,0.0,0.0,0.512786217,0.0,0.0,0.512786217,0.0
4971,scenario_1,1.003005483,0.0,0.0,0.0,1.003005483,0.0,0.0,0.0,1.003005483,0.0
4972,scenario_1,6.644504967,0.0,0.0,0.0,6.644504967,0.0,0.0,0.0,6.644504967,0.0
4973,scenario_1,6.742207933,0.0,0.0,0.0,6.742207933,0.0,0.0,0.0,6.742207933,0.0
4974,scenario_1,3.028679067,0.0,0.0,0.0,3.028679067,0.0,0.0,0.0,3.028679067,0.0
4975,scenario_1,11.09772212,4.25234639595,0.0,0.0,6.84537572405,0.0,0.0,0.0,11.09772212,0.0
4976,scenario_1,56.60279788,45.804695233649994,0.0,0.0,0.0,10.798102646350003,0.0,0.0,56.60279788,0.0
4977,scenario_1,60.82685777,63.4529970807,0.0,0.0,0.0,0.0,2.6261393107000046,0.0,60.82685777,0.0
4978,scenario_1,76.63112841,51.25240450125,0.0,0.0,22.78941151187049,2.5893123968795173,0.0,0.0,76.63112841000002,1.4210854715202004e-14
4979,scenario_1,36.63971597,46.359330798150005,0.0,0.0,0.0,0.0,9.719614828150007,0.0,36.63971597,0.0
4980,scenario_1,30.20376417,48.41687887605,0.0,0.0,0.0,0.0,18.21311470605,0.0,30.20376417,0.0
4981,scenario_1,62.95734037,41.2953185952,0.0,0.0,0.0,21.662021774799996,0.0,0.0,62.95734037,0.0
4982,scenario_1,46.56506671,49.078208798999995,0.0,0.0,0.0,0.0,2.5131420889999916,0.0,46.56506671,0.0
4983,scenario_1,15.5810703,13.2679799175,0.0,0.0,2.3130903825000004,0.0,0.0,0.0,15.5810703,0.0
4984,scenario_1,10.27119569,19.0728479247,0.0,0.0,0.0,0.0,8.801652234699999,0.0,10.27119569,0.0
4985,scenario_1,5.401181735,15.57617105445,0.0,0.0,0.0,0.0,10.17498931945,0.0,5.401181735,0.0
4986,scenario_1,7.348031183,2.4512134820999996,0.0,0.0,4.8968177009,0.0,0.0,0.0,7.348031183,0.0
4987,scenario_1,8.4674954,0.0,0.0,0.0,8.4674954,0.0,0.0,0.0,8.4674954,0.0
4988,scenario_1,8.881777317,0.0,0.0,0.0,0.0,8.881777317,0.0,0.0,8.881777317,0.0
4989,scenario_1,8.863724633,0.0,0.0,0.0,0.0,8.863724633,0.0,0.0,8.863724633,0.0
4990,scenario_1,7.946939717,0.0,0.0,0.0,0.0,7.946939717,0.0,0.0,7.946939717,0.0
4991,scenario_1,5.2423579,0.0,0.0,0.0,5.2423579,0.0,0.0,0.0,5.2423579,0.0
4992,scenario_1,0.44453725,0.0,0.0,0.0,0.44453725,0.0,0.0,0.0,0.44453725,0.0
4993,scenario_1,0.474238567,0.0,0.0,0.0,0.474238567,0.0,0.0,0.0,0.474238567,0.0
4994,scenario_1,0.5708716,0.0,0.0,0.0,0.5708716,0.0,0.0,0.0,0.5708716,0.0
4995,scenario_1,1.3182548,0.0,0.0,0.0,0.0,1.3182548,0.0,0.0,1.3182548,0.0
4996,scenario_1,7.200956367,0.0,0.0,0.0,0.0,7.200956367,0.0,0.0,7.200956367,0.0
4997,scenario_1,7.421957983,0.0,0.0,0.0,7.421957983,0.0,0.0,0.0,7.421957983,0.0
4998,scenario_1,3.78772935,0.0,0.0,0.0,3.78772935,0.0,0.0,0.0,3.78772935,0.0
4999,scenario_1,10.11784453,1.57875932115,0.0,0.0,0.0,8.539085208849999,0.0,0.0,10.11784453,0.0
5000,scenario_1,57.50516223,8.05674790935,0.0,0.0,0.0,49.44841432065,0.0,0.0,57.50516223,0.0
5001,scenario_1,78.28562699,43.277632492799995,0.0,0.0,28.0,7.007994497200002,0.0,0.0,78.28562699,0.0
5002,scenario_1,64.70074806,64.70074806,0.0,0.0,0.0,0.0,0.0,0.0,64.70074806,0.0
5003,scenario_1,41.55663173,41.55663173,0.0,0.0,0.0,0.0,0.0,0.0,41.55663173,0.0
5004,scenario_1,34.36110824,50.977007744594445,0.0,0.0,0.0,0.0,16.615899504594445,0.0,34.36110824,0.0
5005,scenario_1,59.76789235,87.76789235,0.0,0.0,0.0,0.0,28.0,0.0,59.76789235,0.0
5006,scenario_1,44.77091631,44.77091631,0.0,0.0,0.0,0.0,0.0,0.0,44.77091631,0.0
5007,scenario_1,23.74578864,51.74578864,0.0,0.0,0.0,0.0,28.0,0.0,23.74578864,0.0
5008,scenario_1,9.468749108,37.468749108,0.0,0.0,0.0,0.0,28.0,0.0,9.468749107999997,-3.552713678800501e-15
5009,scenario_1,6.477698366,30.30624330585,0.0,0.0,0.0,0.0,23.828544939849998,0.0,6.477698366000002,1.7763568394002505e-15
5010,scenario_1,8.651929583,4.42460561715,0.0,0.0,4.227323965849999,0.0,0.0,0.0,8.651929583,0.0
5011,scenario_1,8.445428083,0.0,0.0,0.0,8.445428083,0.0,0.0,0.0,8.445428083,0.0
5012,scenario_1,8.505092367,0.0,0.0,0.0,8.505092367,0.0,0.0,0.0,8.505092367,0.0
5013,scenario_1,8.495858833,0.0,0.0,0.0,8.495858833,0.0,0.0,0.0,8.495858833,0.0
5014,scenario_1,8.156442267,0.0,0.0,0.0,8.156442267,0.0,0.0,0.0,8.156442267,0.0
5015,scenario_1,6.474592917,0.0,0.0,0.0,6.474592917,0.0,0.0,0.0,6.474592917,0.0
5016,scenario_1,0.412604933,0.0,0.0,0.0,0.412604933,0.0,0.0,0.0,0.412604933,0.0
5017,scenario_1,0.495769783,0.0,0.0,0.0,0.495769783,0.0,0.0,0.0,0.495769783,0.0
5018,scenario_1,0.5671356,0.0,0.0,0.0,0.5671356,0.0,0.0,0.0,0.5671356,0.0
5019,scenario_1,0.939902717,0.0,0.0,0.0,0.939902717,0.0,0.0,0.0,0.939902717,0.0
5020,scenario_1,6.4783231,0.0,0.0,0.0,6.4783231,0.0,0.0,0.0,6.4783231,0.0
5021,scenario_1,7.640941667,0.0,0.0,0.0,7.640941667,0.0,0.0,0.0,7.640941667,0.0
5022,scenario_1,4.180394683,0.0,0.0,0.0,4.180394683,0.0,0.0,0.0,4.180394683,0.0
5023,scenario_1,16.11227947,14.448785074649999,0.0,0.0,1.6634943953500017,0.0,0.0,0.0,16.11227947,0.0
5024,scenario_1,55.63998377,41.58343866975,0.0,0.0,14.056545100249998,0.0,0.0,0.0,55.63998377,0.0
5025,scenario_1,59.61886098,65.8430948778,0.0,0.0,0.0,0.0,6.224233897799998,0.0,59.61886098,0.0
5026,scenario_1,74.32838103,77.68924062659998,0.0,0.0,0.0,0.0,3.3608595965999797,0.0,74.32838103,0.0
5027,scenario_1,42.09227032,70.09227032,0.0,0.0,0.0,0.0,28.0,0.0,42.09227032,0.0
5028,scenario_1,29.81893998,29.81893998,0.0,0.0,0.0,0.0,0.0,0.0,29.81893998,0.0
5029,scenario_1,66.71665091,87.0851277696247,0.0,0.0,0.0,0.0,20.368476859624707,0.0,66.71665091,0.0
5030,scenario_1,43.2782743,0.0,0.0,0.0,28.0,15.2782743,0.0,0.0,43.2782743,0.0
5031,scenario_1,18.15735001,46.15735001,0.0,0.0,0.0,0.0,28.0,0.0,18.157350010000002,3.552713678800501e-15
5032,scenario_1,11.66929479,39.66929479,0.0,0.0,0.0,0.0,28.0,0.0,11.669294790000002,1.7763568394002505e-15
5033,scenario_1,9.185302767,29.478461316,0.0,0.0,0.0,0.0,20.293158549,0.0,9.185302767,0.0
5034,scenario_1,9.1387636,4.1085431622,0.0,0.0,5.030220437800001,0.0,0.0,0.0,9.1387636,0.0
5035,scenario_1,9.206182233,0.0,0.0,0.0,0.0,9.206182233,0.0,0.0,9.206182233,0.0
5036,scenario_1,8.658531383,0.0,0.0,0.0,0.0,8.658531383,0.0,0.0,8.658531383,0.0
5037,scenario_1,8.163297233,0.0,0.0,0.0,0.0,8.163297233,0.0,0.0,8.163297233,0.0
5038,scenario_1,7.864894033,0.0,0.0,0.0,0.0,7.864894033,0.0,0.0,7.864894033,0.0
5039,scenario_1,6.1435107,0.0,0.0,0.0,6.1435107,0.0,0.0,0.0,6.1435107,0.0
5040,scenario_1,0.422003467,0.0,0.0,0.0,0.0,0.422003467,0.0,0.0,0.422003467,0.0
5041,scenario_1,0.46726955,0.0,0.0,0.0,0.0,0.46726955,0.0,0.0,0.46726955,0.0
5042,scenario_1,0.508038767,0.0,0.0,0.0,0.0,0.508038767,0.0,0.0,0.508038767,0.0
5043,scenario_1,1.178488833,0.0,0.0,0.0,0.0,1.178488833,0.0,0.0,1.178488833,0.0
5044,scenario_1,6.963354667,0.0,0.0,0.0,0.0,6.963354667,0.0,0.0,6.963354667,0.0
5045,scenario_1,7.83807295,0.0,0.0,0.0,0.0,7.83807295,0.0,0.0,7.83807295,0.0
5046,scenario_1,4.368512083,0.0,0.0,0.0,4.368512083,0.0,0.0,0.0,4.368512083,0.0
5047,scenario_1,14.36299228,1.5818644930499999,0.0,0.0,12.78112778695,0.0,0.0,0.0,14.36299228,0.0
5048,scenario_1,34.74211962,5.794066817849999,0.0,0.0,28.0,0.9480528021499977,0.0,0.0,34.74211962,0.0
5049,scenario_1,53.02155648,26.1835246626,0.0,0.0,16.476628992250014,10.361402825149987,0.0,0.0,53.02155648,0.0
5050,scenario_1,91.89294266,53.4641990337,0.0,0.0,28.0,10.428743626300005,0.0,0.0,91.89294266,0.0
5051,scenario_1,62.65675007,39.81705505349999,0.0,0.0,0.0,22.83969501650001,0.0,0.0,62.65675007,0.0
5052,scenario_1,27.67537576,55.67537576,0.0,0.0,0.0,0.0,28.0,0.0,27.67537576,0.0
5053,scenario_1,70.19871533,98.19871533,0.0,0.0,0.0,0.0,28.0,0.0,70.19871533,0.0
5054,scenario_1,36.77694787,64.77694787,0.0,0.0,0.0,0.0,28.0,0.0,36.77694787,0.0
5055,scenario_1,17.83124915,45.831249150000005,0.0,0.0,0.0,0.0,28.0,0.0,17.831249150000005,3.552713678800501e-15
5056,scenario_1,14.48886083,21.423678694644458,0.0,0.0,0.0,0.0,6.934817864644458,0.0,14.48886083,0.0
5057,scenario_1,5.7587719,11.2683984798,0.0,0.0,0.0,0.0,5.5096265798,0.0,5.7587719,0.0
5058,scenario_1,7.5656944,2.84949718305,0.0,0.0,4.71619721695,0.0,0.0,0.0,7.5656944,0.0
5059,scenario_1,9.455276517,0.0,0.0,0.0,9.455276517,0.0,0.0,0.0,9.455276517,0.0
5060,scenario_1,9.493293217,0.0,0.0,0.0,9.493293217,0.0,0.0,0.0,9.493293217,0.0
5061,scenario_1,8.890760067,0.0,0.0,0.0,8.890760067,0.0,0.0,0.0,8.890760067,0.0
5062,scenario_1,8.414259383,0.0,0.0,0.0,8.414259383,0.0,0.0,0.0,8.414259383,0.0
5063,scenario_1,6.270176217,0.0,0.0,0.0,6.270176217,0.0,0.0,0.0,6.270176217,0.0
5064,scenario_1,0.42700265,0.0,0.0,0.0,0.42700265,0.0,0.0,0.0,0.42700265,0.0
5065,scenario_1,0.481268117,0.0,0.0,0.0,0.481268117,0.0,0.0,0.0,0.481268117,0.0
5066,scenario_1,0.475702617,0.0,0.0,0.0,0.475702617,0.0,0.0,0.0,0.475702617,0.0
5067,scenario_1,0.759954533,0.0,0.0,0.0,0.759954533,0.0,0.0,0.0,0.759954533,0.0
5068,scenario_1,6.864758533,0.0,0.0,0.0,6.864758533,0.0,0.0,0.0,6.864758533,0.0
5069,scenario_1,8.250909533,0.0,0.0,0.0,8.250909533,0.0,0.0,0.0,8.250909533,0.0
5070,scenario_1,4.5618589,0.0,0.0,0.0,0.0,4.5618589,0.0,0.0,4.5618589,0.0
5071,scenario_1,4.0051089,1.57711886685,0.0,0.0,2.4279900331499995,0.0,0.0,0.0,4.0051089,0.0
5072,scenario_1,18.50654515,23.8731091206,0.0,0.0,0.0,0.0,5.366563970599998,0.0,18.50654515,0.0
5073,scenario_1,55.23902,27.94297881165,0.0,0.0,27.296041188349996,0.0,0.0,0.0,55.23902,0.0
5074,scenario_1,53.41445396,60.106148002199994,0.0,0.0,0.0,0.0,6.691694042199991,0.0,53.41445396,0.0
5075,scenario_1,23.7550572,47.5217813967,0.0,0.0,0.0,0.0,23.7667241967,0.0,23.7550572,0.0
5076,scenario_1,5.648279062,0.0,0.0,0.0,5.648279062,0.0,0.0,0.0,5.648279062,0.0
5077,scenario_1,42.18671146,0.0,0.0,0.0,28.0,14.186711459999998,0.0,0.0,42.18671146,0.0
5078,scenario_1,22.47196693,12.55752876825,0.0,0.0,0.0,9.91443816175,0.0,0.0,22.47196693,0.0
5079,scenario_1,4.760811232,7.94007026025,0.0,0.0,0.0,0.0,3.1792590282499997,0.0,4.760811232,0.0
5080,scenario_1,3.658049067,31.658049067,0.0,0.0,0.0,0.0,28.0,0.0,3.6580490670000003,4.440892098500626e-16
5081,scenario_1,4.226595283,25.794275347649997,0.0,0.0,0.0,0.0,21.56768006465,0.0,4.226595282999998,-1.7763568394002505e-15
5082,scenario_1,7.45412555,3.8395957900499997,0.0,0.0,0.0,3.61452975995,0.0,0.0,7.45412555,0.0
5083,scenario_1,8.939791167,0.0,0.0,0.0,8.939791167,0.0,0.0,0.0,8.939791167,0.0
5084,scenario_1,8.497658483,0.0,0.0,0.0,0.0,8.497658483,0.0,0.0,8.497658483,0.0
5085,scenario_1,7.981859133,0.0,0.0,0.0,7.981859133,0.0,0.0,0.0,7.981859133,0.0
5086,scenario_1,7.770389167,0.0,0.0,0.0,0.0,7.770389167,0.0,0.0,7.770389167,0.0
5087,scenario_1,6.42454115,0.0,0.0,0.0,0.0,6.42454115,0.0,0.0,6.42454115,0.0
5088,scenario_1,0.413354367,0.0,0.0,0.0,0.413354367,0.0,0.0,0.0,0.413354367,0.0
5089,scenario_1,0.465569333,0.0,0.0,0.0,0.0,0.465569333,0.0,0.0,0.465569333,0.0
5090,scenario_1,0.520251767,0.0,0.0,0.0,0.0,0.520251767,0.0,0.0,0.520251767,0.0
5091,scenario_1,1.083585217,0.0,0.0,0.0,0.0,1.083585217,0.0,0.0,1.083585217,0.0
5092,scenario_1,6.594653367,0.0,0.0,0.0,6.594653367,0.0,0.0,0.0,6.594653367,0.0
5093,scenario_1,6.88858805,0.0,0.0,0.0,6.88858805,0.0,0.0,0.0,6.88858805,0.0
5094,scenario_1,2.4545389,0.0,0.0,0.0,2.4545389,0.0,0.0,0.0,2.4545389,0.0
5095,scenario_1,10.03931064,3.2611371182999997,0.0,0.0,6.7781735217,0.0,0.0,0.0,10.03931064,0.0
5096,scenario_1,38.58899554,30.4020843912,0.0,0.0,0.0,8.1869111488,0.0,0.0,38.58899554,0.0
5097,scenario_1,58.30321172,52.58470854195,0.0,0.0,4.620428864794019,1.0980743132559807,0.0,0.0,58.30321172,0.0
5098,scenario_1,32.79725599,32.79725599,0.0,0.0,0.0,0.0,0.0,0.0,32.79725599,0.0
5099,scenario_1,21.04493481,49.04493481,0.0,0.0,0.0,0.0,28.0,0.0,21.04493481,0.0
5100,scenario_1,4.2941623,26.49456768639449,0.0,0.0,0.0,0.0,22.20040538639449,0.0,4.2941623,0.0
5101,scenario_1,42.70423705,67.73020801379998,0.0,0.0,0.0,0.0,25.025970963799978,0.0,42.70423705,0.0
5102,scenario_1,15.68788441,27.934789653000003,0.0,0.0,0.0,0.0,12.246905243000002,0.0,15.68788441,0.0
5103,scenario_1,4.845795097,4.845795097,0.0,0.0,0.0,0.0,0.0,0.0,4.845795097,0.0
5104,scenario_1,4.293333294,32.293333294,0.0,0.0,0.0,0.0,28.0,0.0,4.293333294,0.0
5105,scenario_1,4.907849528,13.87901237925,0.0,0.0,0.0,0.0,8.97116285125,0.0,4.907849528,0.0
5106,scenario_1,6.939409283,4.4520914988,0.0,0.0,0.0,2.4873177842,0.0,0.0,6.939409283,0.0
5107,scenario_1,8.350790933,0.0,0.0,0.0,8.350790933,0.0,0.0,0.0,8.350790933,0.0
5108,scenario_1,8.344875033,0.0,0.0,0.0,0.0,8.344875033,0.0,0.0,8.344875033,0.0
5109,scenario_1,8.1361071,0.0,0.0,0.0,8.1361071,0.0,0.0,0.0,8.1361071,0.0
5110,scenario_1,7.88722365,0.0,0.0,0.0,7.88722365,0.0,0.0,0.0,7.88722365,0.0
5111,scenario_1,6.541142583,0.0,0.0,0.0,0.0,6.541142583,0.0,0.0,6.541142583,0.0
5112,scenario_1,0.4411861,0.0,0.0,0.0,0.4411861,0.0,0.0,0.0,0.4411861,0.0
5113,scenario_1,0.496601833,0.0,0.0,0.0,0.496601833,0.0,0.0,0.0,0.496601833,0.0
5114,scenario_1,0.558452967,0.0,0.0,0.0,0.558452967,0.0,0.0,0.0,0.558452967,0.0
5115,scenario_1,1.12383605,0.0,0.0,0.0,1.12383605,0.0,0.0,0.0,1.12383605,0.0
5116,scenario_1,6.837455067,0.0,0.0,0.0,0.0,6.837455067,0.0,0.0,6.837455067,0.0
5117,scenario_1,7.951789933,0.0,0.0,0.0,7.951789933,0.0,0.0,0.0,7.951789933,0.0
5118,scenario_1,5.3355615,0.0,0.0,0.0,5.3355615,0.0,0.0,0.0,5.3355615,0.0
5119,scenario_1,11.56391068,6.31266238815,0.0,0.0,0.0,5.25124829185,0.0,0.0,11.56391068,0.0
5120,scenario_1,64.25259261,32.37347356905,0.0,0.0,28.0,3.8791190409499947,0.0,0.0,64.25259261,0.0
5121,scenario_1,76.37764732,20.955861395549995,0.0,0.0,28.0,27.42178592445,0.0,0.0,76.37764732,0.0
5122,scenario_1,44.20054691,32.2279119879,0.0,0.0,4.518449933999986,7.45418498810001,0.0,0.0,44.20054691,0.0
5123,scenario_1,29.71734058,34.13695066695,0.0,0.0,0.0,0.0,4.4196100869500015,0.0,29.71734058,0.0
5124,scenario_1,30.22493193,42.85050836505,0.0,0.0,0.0,0.0,12.625576435049997,0.0,30.22493193,0.0
5125,scenario_1,72.5840753,88.70703322951604,0.0,0.0,0.0,0.0,16.122957929516044,0.0,72.5840753,0.0
5126,scenario_1,56.55061951,84.55061950999999,0.0,0.0,0.0,0.0,28.0,0.0,56.55061950999999,-7.105427357601002e-15
5127,scenario_1,17.61574444,45.61574444,0.0,0.0,0.0,0.0,28.0,0.0,17.61574444,0.0
5128,scenario_1,9.022443647,9.022443647,0.0,0.0,0.0,0.0,0.0,0.0,9.022443647,0.0
5129,scenario_1,6.661598967,20.9055917532,0.0,0.0,0.0,0.0,14.2439927862,0.0,6.661598967,0.0
5130,scenario_1,7.899926517,4.31225447325,0.0,0.0,3.5876720437499996,0.0,0.0,0.0,7.899926517,0.0
5131,scenario_1,10.37690782,0.0,0.0,0.0,10.37690782,0.0,0.0,0.0,10.37690782,0.0
5132,scenario_1,9.2485583,0.0,0.0,0.0,9.2485583,0.0,0.0,0.0,9.2485583,0.0
5133,scenario_1,7.995275083,0.0,0.0,0.0,7.995275083,0.0,0.0,0.0,7.995275083,0.0
5134,scenario_1,8.0157245,0.0,0.0,0.0,8.0157245,0.0,0.0,0.0,8.0157245,0.0
5135,scenario_1,6.127142617,0.0,0.0,0.0,6.127142617,0.0,0.0,0.0,6.127142617,0.0
5136,scenario_1,0.435602833,0.0,0.0,0.0,0.435602833,0.0,0.0,0.0,0.435602833,0.0
5137,scenario_1,0.486335233,0.0,0.0,0.0,0.486335233,0.0,0.0,0.0,0.486335233,0.0
5138,scenario_1,0.511803517,0.0,0.0,0.0,0.511803517,0.0,0.0,0.0,0.511803517,0.0
5139,scenario_1,1.033806617,0.0,0.0,0.0,1.033806617,0.0,0.0,0.0,1.033806617,0.0
5140,scenario_1,6.410109733,0.0,0.0,0.0,6.410109733,0.0,0.0,0.0,6.410109733,0.0
5141,scenario_1,7.649076717,0.0,0.0,0.0,7.649076717,0.0,0.0,0.0,7.649076717,0.0
5142,scenario_1,4.038745667,0.0,0.0,0.0,4.038745667,0.0,0.0,0.0,4.038745667,0.0
5143,scenario_1,13.17430833,21.85039539,0.0,0.0,0.0,0.0,8.676087059999999,0.0,13.17430833,0.0
5144,scenario_1,38.80583616,21.67637377725,0.0,0.0,17.12946238275,0.0,0.0,0.0,38.80583616,0.0
5145,scenario_1,61.7443496,61.7443496,0.0,0.0,0.0,0.0,0.0,0.0,61.7443496,0.0
5146,scenario_1,75.78308647,68.03784785234998,0.0,0.0,7.745238617650017,0.0,0.0,0.0,75.78308647,0.0
5147,scenario_1,30.78852241,30.78852241,0.0,0.0,0.0,0.0,0.0,0.0,30.78852241,0.0
5148,scenario_1,31.76082461,59.76082461,0.0,0.0,0.0,0.0,28.0,0.0,31.76082461,0.0
5149,scenario_1,54.15449138,82.15449138,0.0,0.0,0.0,0.0,28.0,0.0,54.154491379999996,-7.105427357601002e-15
5150,scenario_1,57.71555864,57.71555864,0.0,0.0,0.0,0.0,0.0,0.0,57.71555864,0.0
5151,scenario_1,21.49413337,49.49413337,0.0,0.0,0.0,0.0,28.0,0.0,21.49413337,0.0
5152,scenario_1,11.48375746,39.48375746,0.0,0.0,0.0,0.0,28.0,0.0,11.48375746,0.0
5153,scenario_1,6.635396883,19.079841327444463,0.0,0.0,0.0,0.0,12.444444444444445,0.0,6.635396883000018,1.7763568394002505e-14
5154,scenario_1,9.451526667,4.9942453458000005,0.0,0.0,4.457281321199999,0.0,0.0,0.0,9.451526667,0.0
5155,scenario_1,10.20014517,0.0,0.0,0.0,10.20014517,0.0,0.0,0.0,10.20014517,0.0
5156,scenario_1,8.5401618,0.0,0.0,0.0,8.5401618,0.0,0.0,0.0,8.5401618,0.0
5157,scenario_1,7.6223446,0.0,0.0,0.0,7.6223446,0.0,0.0,0.0,7.6223446,0.0
5158,scenario_1,7.979756033,0.0,0.0,0.0,7.979756033,0.0,0.0,0.0,7.979756033,0.0
5159,scenario_1,6.009524667,0.0,0.0,0.0,6.009524667,0.0,0.0,0.0,6.009524667,0.0
5160,scenario_1,0.413753233,0.0,0.0,0.0,0.413753233,0.0,0.0,0.0,0.413753233,0.0
5161,scenario_1,0.474752217,0.0,0.0,0.0,0.474752217,0.0,0.0,0.0,0.474752217,0.0
5162,scenario_1,0.482535717,0.0,0.0,0.0,0.482535717,0.0,0.0,0.0,0.482535717,0.0
5163,scenario_1,0.758788967,0.0,0.0,0.0,0.758788967,0.0,0.0,0.0,0.758788967,0.0
5164,scenario_1,6.604790967,0.0,0.0,0.0,6.604790967,0.0,0.0,0.0,6.604790967,0.0
5165,scenario_1,8.033941233,0.0,0.0,0.0,8.033941233,0.0,0.0,0.0,8.033941233,0.0
5166,scenario_1,3.833710367,0.0,0.0,0.0,3.833710367,0.0,0.0,0.0,3.833710367,0.0
5167,scenario_1,10.33096525,7.1788690726499995,0.0,0.0,3.1520961773500007,0.0,0.0,0.0,10.33096525,0.0
5168,scenario_1,40.86551002,46.12042496535,0.0,0.0,0.0,0.0,5.254914945349995,0.0,40.86551002,0.0
5169,scenario_1,58.11616652,60.396542554634706,0.0,0.0,0.0,0.0,2.280376034634707,0.0,58.11616652,0.0
5170,scenario_1,83.40446581,83.40446581,0.0,0.0,0.0,0.0,0.0,0.0,83.40446581,0.0
5171,scenario_1,44.51130068,72.51130068,0.0,0.0,0.0,0.0,28.0,0.0,44.511300680000005,7.105427357601002e-15
5172,scenario_1,26.12056238,54.120562379999996,0.0,0.0,0.0,0.0,28.0,0.0,26.120562379999996,-3.552713678800501e-15
5173,scenario_1,76.22842546,49.83816034425,0.0,0.0,26.390265115749997,0.0,0.0,0.0,76.22842546,0.0
5174,scenario_1,39.90500713,39.90500713,0.0,0.0,0.0,0.0,0.0,0.0,39.90500713,0.0
5175,scenario_1,15.81330434,15.81330434,0.0,0.0,0.0,0.0,0.0,0.0,15.81330434,0.0
5176,scenario_1,10.16374379,15.960900970499997,0.0,0.0,0.0,0.0,5.7971571804999975,0.0,10.16374379,0.0
5177,scenario_1,6.106512398,27.969938218499998,0.0,0.0,0.0,0.0,21.863425820499998,0.0,6.106512398,0.0
5178,scenario_1,8.26855905,4.70974858455,0.0,0.0,3.5588104654500006,0.0,0.0,0.0,8.26855905,0.0
5179,scenario_1,8.96162755,0.0,0.0,0.0,8.96162755,0.0,0.0,0.0,8.96162755,0.0
5180,scenario_1,8.225326983,0.0,0.0,0.0,8.225326983,0.0,0.0,0.0,8.225326983,0.0
5181,scenario_1,8.35422615,0.0,0.0,0.0,8.35422615,0.0,0.0,0.0,8.35422615,0.0
5182,scenario_1,8.303005167,0.0,0.0,0.0,8.303005167,0.0,0.0,0.0,8.303005167,0.0
5183,scenario_1,4.9263084,0.0,0.0,0.0,4.9263084,0.0,0.0,0.0,4.9263084,0.0
5184,scenario_1,0.440602567,0.0,0.0,0.0,0.440602567,0.0,0.0,0.0,0.440602567,0.0
5185,scenario_1,0.461652033,0.0,0.0,0.0,0.461652033,0.0,0.0,0.0,0.461652033,0.0
5186,scenario_1,0.480602783,0.0,0.0,0.0,0.480602783,0.0,0.0,0.0,0.480602783,0.0
5187,scenario_1,1.379686917,0.0,0.0,0.0,1.379686917,0.0,0.0,0.0,1.379686917,0.0
5188,scenario_1,6.973771083,0.0,0.0,0.0,6.973771083,0.0,0.0,0.0,6.973771083,0.0
5189,scenario_1,7.253057517,0.0,0.0,0.0,7.253057517,0.0,0.0,0.0,7.253057517,0.0
5190,scenario_1,3.407929533,0.0,0.0,0.0,3.407929533,0.0,0.0,0.0,3.407929533,0.0
5191,scenario_1,13.08833245,20.5801504242,0.0,0.0,0.0,0.0,7.4918179742,0.0,13.08833245,0.0
5192,scenario_1,51.42074477,45.73112601765,0.0,0.0,5.68961875235,0.0,0.0,0.0,51.42074477,0.0
5193,scenario_1,83.63134412,66.30030233445001,0.0,0.0,17.331041785549985,0.0,0.0,0.0,83.63134412,0.0
5194,scenario_1,68.51875584,68.48284062795003,0.0,0.0,0.0359152120499715,0.0,0.0,0.0,68.51875584,0.0
5195,scenario_1,30.47712765,58.47712765,0.0,0.0,0.0,0.0,28.0,0.0,30.47712765,0.0
5196,scenario_1,23.64968358,41.69415691324487,0.0,0.0,0.0,0.0,18.044473333244863,0.0,23.649683580000005,3.552713678800501e-15
5197,scenario_1,72.64216893,95.25514769685,0.0,0.0,0.0,0.0,22.612978766850006,0.0,72.64216893,0.0
5198,scenario_1,36.6204147,64.40740704435,0.0,0.0,0.0,0.0,27.786992344349997,0.0,36.6204147,0.0
5199,scenario_1,20.17563463,48.175634630000005,0.0,0.0,0.0,0.0,28.0,0.0,20.175634630000005,3.552713678800501e-15
5200,scenario_1,15.07126503,15.07126503,0.0,0.0,0.0,0.0,0.0,0.0,15.07126503,0.0
5201,scenario_1,7.253180883,7.253180883,0.0,0.0,0.0,0.0,0.0,0.0,7.253180883,0.0
5202,scenario_1,7.786294367,4.85413209255,0.0,0.0,2.9321622744499996,0.0,0.0,0.0,7.786294367,0.0
5203,scenario_1,9.043161033,0.0,0.0,0.0,9.043161033,0.0,0.0,0.0,9.043161033,0.0
5204,scenario_1,8.064927417,0.0,0.0,0.0,8.064927417,0.0,0.0,0.0,8.064927417,0.0
5205,scenario_1,8.36244255,0.0,0.0,0.0,8.36244255,0.0,0.0,0.0,8.36244255,0.0
5206,scenario_1,7.6302581,0.0,0.0,0.0,7.6302581,0.0,0.0,0.0,7.6302581,0.0
5207,scenario_1,6.4191909,0.0,0.0,0.0,6.4191909,0.0,0.0,0.0,6.4191909,0.0
5208,scenario_1,0.426803233,0.0,0.0,0.0,0.426803233,0.0,0.0,0.0,0.426803233,0.0
5209,scenario_1,0.471635517,0.0,0.0,0.0,0.471635517,0.0,0.0,0.0,0.471635517,0.0
