period,scenario,load_demand,res_generation_total,generator_generation,battery_charge,battery_discharge,battery_soc,lost_load,fuel_consumption,grid_import,grid_export,grid_import_delivered,grid_export_delivered,res_generation__Solar
54,scenario_1,3.6585093,0.0,0.0,0.0,3.6585093,66.03341466777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,scenario_1,9.486929607,9.486929607,0.0,0.0,0.0,61.96840433444446,0.0,0.0,0.0,0.0,0.0,0.0,9.486929607
56,scenario_1,42.41700922,35.82810096075,0.0,0.0,6.5889082592499975,61.96840433444446,0.0,0.0,0.0,0.0,0.0,0.0,35.82810096075
57,scenario_1,53.62016504,50.83840486574999,0.0,0.0,2.78176017425001,54.647395157500014,0.0,0.0,0.0,0.0,0.0,0.0,50.83840486574999
58,scenario_1,48.28467361,48.28467361,0.0,0.0,0.0,51.55655051944445,0.0,0.0,0.0,0.0,0.0,0.0,48.28467361
59,scenario_1,19.36919307,19.36919307,0.0,0.0,0.0,51.55655051944445,0.0,0.0,0.0,0.0,0.0,0.0,19.36919307
60,scenario_1,6.51560744,6.51560744,0.0,0.0,0.0,51.55655051944445,0.0,0.0,0.0,0.0,0.0,0.0,6.51560744
61,scenario_1,19.32138447,19.32138447,0.0,0.0,0.0,51.55655051944445,0.0,0.0,0.0,0.0,0.0,0.0,19.32138447
62,scenario_1,23.67618162,51.67618162,0.0,28.0,0.0,51.55655051944445,0.0,0.0,0.0,0.0,0.0,0.0,51.67618162
63,scenario_1,4.501678702,32.501678702,0.0,28.0,0.0,76.75655051944445,0.0,0.0,0.0,0.0,0.0,0.0,32.501678702
64,scenario_1,4.087247178,32.087247178,0.0,28.0,0.0,101.95655051944445,0.0,0.0,0.0,0.0,0.0,0.0,32.087247178
65,scenario_1,5.307656766,19.5781561888395,0.0,14.270499422839498,0.0,127.15655051944445,0.0,0.0,0.0,0.0,0.0,0.0,19.5781561888395
66,scenario_1,7.97380855,0.0,0.0,0.0,0.0,140.0,7.97380855,0.0,0.0,0.0,0.0,0.0,0.0
67,scenario_1,9.289242217,0.0,0.0,0.0,9.289242217,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,scenario_1,8.448476367,0.0,0.0,0.0,8.448476367,129.67861975888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,scenario_1,8.27972585,0.0,0.0,0.0,0.0,120.29142379555554,8.27972585,0.0,0.0,0.0,0.0,0.0,0.0
70,scenario_1,7.3753237,0.0,0.0,0.0,6.4038356408499695,120.29142379555554,0.9714880591500306,0.0,0.0,0.0,0.0,0.0,0.0
