Periods,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
4914,3806.3530000000005,3996.670650000001,4196.504182500001,4406.329391625001,4626.6458612062515,4857.978154266564,5100.8770619798925,5355.920915078887,5623.716960832832,5904.9028088744735,6200.147949318198,6510.155346784108,6835.663114123314,7177.44626982948,7536.3185833209545,7913.134512487003,8308.791238111351,8724.230800016921,9160.442340017766,9618.464457018656
4915,16850.27,17692.7835,18577.422675,19506.293808750004,20481.608499187503,21505.68892414688,22580.973370354226,23710.02203887194,24895.523140815534,26140.299297856312,27447.31426274913,28819.679975886585,30260.66397468092,31773.697173414967,33362.38203208572,35030.501133690006,36782.026190374505,38621.12749989323,40552.183874887894,42579.793068632294
4916,36996.034999999996,38845.836749999995,40788.128587499996,42827.535016875,44968.91176771875,47217.357356104694,49578.22522390993,52057.13648510543,54659.9933093607,57392.99297482874,60262.64262357017,63275.77475474869,66439.56349248612,69761.54166711043,73249.61875046596,76912.09968798928,80757.70467238872,84795.58990600817,89035.36940130858,93487.13787137401
4917,53338.095,56004.99975,58805.2497375,61745.51222437501,64832.787835593765,68074.42722737345,71478.14858874213,75052.05601817924,78804.6588190882,82744.89176004262,86882.13634804475,91226.24316544698,95787.55532371935,100576.93308990532,105605.7797444006,110886.06873162063,116430.37216820165,122251.89077661175,128364.48531544233,134782.70958121447
4918,81458.51599999997,85531.44179999997,89808.01388999997,94298.41458449999,99013.335313725,103964.00207941125,109162.20218338181,114620.31229255091,120351.32790717845,126368.89430253737,132687.33901766426,139321.70596854747,146287.79126697485,153602.1808303236,161282.2898718398,169346.4043654318,177813.72458370336,186704.41081288856,196039.63135353298,205841.61292120966
4919,69085.693,72539.97765,76166.9765325,79975.32535912501,83974.09162708126,88172.79620843533,92581.4360188571,97210.50781979997,102071.03321078996,107174.58487132947,112533.31411489594,118159.97982064074,124067.97881167279,130271.37775225643,136784.94663986927,143624.19397186275,150805.40367045585,158345.67385397866,166262.9575466776,174576.1054240115
4920,41463.72000000001,43536.90600000001,45713.75130000001,47999.43886500002,50399.41080825002,52919.38134866252,55565.35041609565,58343.61793690044,61260.79883374546,64323.838775432734,67540.03071420437,70917.0322499146,74462.88386241034,78186.02805553086,82095.3294583074,86200.09593122278,90510.10072778391,95035.60576417312,99787.38605238176,104776.75535500087
4921,21300.086,22365.0903,23483.344815,24657.51205575,25890.387658537504,27184.907041464383,28544.152393537603,29971.360013214482,31469.928013875207,33043.424414568966,34695.59563529742,36430.37541706229,38251.89418791541,40164.48889731118,42172.71334217674,44281.34900928558,46495.41645974985,48820.18728273735,51261.19664687422,53824.25647921794
4922,30056.187,31558.996350000005,33136.946167500006,34793.793475875005,36533.48314966876,38360.1573071522,40278.16517250981,42292.0734311353,44406.67710269207,46627.01095782667,48958.36150571801,51406.27958100391,53976.59356005411,56675.42323805682,59509.19439995966,62484.65411995765,65608.88682595553,68889.33116725332,72333.79772561598,75950.48761189678
4923,32825.195,34466.454750000004,36189.7774875,37999.266361875,39899.229679968754,41894.191163967196,43988.90072216556,46188.34575827384,48497.76304618753,50922.65119849691,53468.783758421756,56142.222946342845,58949.33409365999,61896.80079834299,64991.64083826015,68241.22288017317,71653.28402418182,75235.94822539091,78997.74563666046,82947.63291849349
4924,35932.23899999999,37728.850949999985,39615.29349749999,41596.05817237499,43675.861080993745,45859.654135043435,48152.636841795604,50560.268683885384,53088.28211807966,55742.69622398364,58529.831035182826,61456.32258694197,64529.138716289075,67755.59565210353,71143.37543470871,74700.54420644416,78435.57141676635,82357.34998760468,86475.21748698491,90798.97836133417
4925,29432.172,30903.7806,32448.96963,34071.4181115,35774.98901707501,37563.73846792876,39441.925391325196,41414.021660891456,43484.722743936036,45658.958881132836,47941.90682518948,50339.002166448954,52855.95227477141,55498.74988850998,58273.68738293548,61187.37175208226,64246.74033968637,67459.07735667069,70832.03122450423,74373.63278572945
4926,21372.14,22440.747,23562.78435,24740.9235675,25977.969745875005,27276.868233168756,28640.711644827195,30072.747227068558,31576.384588421985,33155.20381784308,34812.96400873524,36553.612209172,38381.29281963061,40300.35746061214,42315.37533364275,44431.14410032489,46652.70130534113,48985.33637060819,51434.6031891386,54006.33334859554
4927,9269.585,9733.06425,10219.717462499999,10730.703335625,11267.238502406251,11830.600427526564,12422.130448902893,13043.236971348038,13695.398819915441,14380.168760911212,15099.177198956773,15854.136058904613,16646.842861849844,17479.185004942337,18353.144255189458,19270.80146794893,20234.341541346374,21246.058618413696,22308.36154933438,23423.779626801104
4928,11860.890000000003,12453.934500000003,13076.631225000005,13730.462786250006,14416.985925562507,15137.835221840633,15894.726982932665,16689.4633320793,17523.936498683262,18400.13332361743,19320.1399897983,20286.146989288216,21300.45433875263,22365.47705569026,23483.750908474776,24657.938453898518,25890.835376593437,27185.377145423114,28544.64600269427,29971.878302828987
4929,30740.783999999996,32277.8232,33891.71436,35586.300078,37365.6150819,39233.895835995005,41195.59062779476,43255.370159184495,45418.13866714372,47689.04560050091,50073.49788052595,52577.17277455226,55206.031413279874,57966.33298394387,60864.64963314107,63907.88211479813,67103.27622053803,70458.44003156494,73981.36203314317,77680.43013480035
4930,30629.34699999999,32160.814349999993,33768.85506749999,35457.29782087499,37230.16271191875,39091.67084751469,41046.25438989042,43098.567109384945,45253.49546485419,47516.1702380969,49891.97875000175,52386.57768750184,55005.906571876934,57756.20190047078,60644.01199549433,63676.21259526905,66860.02322503249,70203.02438628413,73713.17560559833,77398.83438587826
4931,12188.083999999999,12797.4882,13437.36261,14109.230740500001,14814.692277525002,15555.426891401254,16333.198235971317,17149.858147769883,18007.351055158375,18907.718607916297,19853.10453831211,20845.759765227718,21888.047753489107,22982.45014116356,24131.572648221743,25338.151280632832,26605.05884466447,27935.311786897695,29332.077376242578,30798.681245054715
4932,10576.932,11105.778600000001,11661.06753,12244.120906500002,12856.326951825004,13499.143299416255,14174.100464387067,14882.805487606422,15626.945761986743,16408.293050086082,17228.707702590385,18090.143087719905,18994.6502421059,19944.382754211198,20941.60189192176,21988.681986517848,23088.11608584374,24242.52189013593,25454.647984642725,26727.380383874864
4933,15504.635999999995,16279.867799999995,17093.861189999996,17948.554249499997,18845.981961974998,19788.28106007375,20777.695113077436,21816.57986873131,22907.408862167875,24052.77930527627,25255.41827054008,26518.18918406709,27844.098643270445,29236.30357543397,30698.11875420567,32233.024691915958,33844.67592651175,35536.90972283734,37313.75520897921,39179.44296942817
4934,11476.507999999998,12050.333399999998,12652.850069999999,13285.4925735,13949.767202175,14647.255562283752,15379.61834039794,16148.599257417836,16956.02922028873,17803.830681303167,18694.022215368324,19628.72332613674,20610.15949244358,21640.66746706576,22722.70084041905,23858.835882440006,25051.777676562,26304.366560390106,27619.58488840961,29000.564132830095
4935,2531.0580000000004,2657.6109000000006,2790.4914450000006,2930.016017250001,3076.516818112501,3230.3426590181266,3391.859791969033,3561.4527815674846,3739.525420645859,3926.501691678152,4122.82677626206,4328.968115075163,4545.416520828921,4772.687346870368,5011.3217142138865,5261.8877999245815,5524.982189920809,5801.231299416851,6091.292864387693,6395.857507607078
4936,292.42900000000003,307.05045000000007,322.40297250000003,338.52312112500005,355.4492771812501,373.2217410403126,391.8828280923283,411.4769694969447,432.05081797179196,453.65335887038157,476.3360268139006,500.1528281545957,525.1604695623255,551.4184930404418,578.989417692464,607.9388885770873,638.3358330059415,670.2526246562387,703.7652558890505,738.9535186835033
4937,2442.4809999999998,2564.6050499999997,2692.8353024999997,2827.477067625,2968.8509210062502,3117.2934670565633,3273.1581404093913,3436.816047429861,3608.656849801354,3789.089692291422,3978.544176905993,4177.4713857512925,4386.344955038858,4605.662202790801,4835.945312930341,5077.742578576859,5331.629707505701,5598.211192880987,5878.121752525036,6172.027840151289
4938,4022.586,4223.7153,4434.901065,4656.646118250001,4889.4784241625,5133.952345370626,5390.649962639158,5660.182460771116,5943.191583809671,6240.351163000155,6552.368721150163,6879.987157207672,7223.986515068056,7585.185840821458,7964.445132862533,8362.66738950566,8780.800758980942,9219.84079692999,9680.83283677649,10164.874478615315
4939,20350.373,21367.89165,22436.2862325,23558.100544125,24736.005571331254,25972.80584989782,27271.44614239271,28635.018449512347,30066.769371987964,31570.107840587363,33148.613232616735,34806.043894247574,36546.34608895995,38373.66339340795,40292.346563078354,42306.96389123228,44422.312085793885,46643.42769008358,48975.59907458776,51424.379028317155
4940,42845.94499999999,44988.242249999996,47237.65436249999,49599.537080625,52079.51393465625,54683.48963138907,57417.664112958526,60288.54731860645,63302.97468453678,66468.12341876361,69791.5295897018,73281.10606918689,76945.16137264624,80792.41944127856,84832.04041334249,89073.64243400963,93527.32455571009,98203.69078349561,103113.87532267038,108269.56908880392
4941,65068.268000000004,68321.6814,71737.76547000001,75324.6537435,79090.88643067502,83045.43075220878,87197.70228981922,91557.58740431018,96135.46677452569,100942.24011325199,105989.35211891458,111288.81972486031,116853.26071110334,122695.92374665852,128830.71993399145,135272.25593069103,142035.86872722558,149137.66216358685,156594.5452717662,164424.27253535454
4942,80731.82700000002,84768.41835000002,89006.83926750002,93457.18123087504,98130.0402924188,103036.54230703974,108188.36942239173,113597.78789351133,119277.67728818688,125241.56115259623,131503.63921022604,138078.82117073736,144982.76222927423,152231.90034073795,159843.49535777487,167835.67012566363,176227.4536319468,185038.82631354415,194290.76762922134,204005.30601068246
4943,72159.08099999999,75767.03504999999,79555.3868025,83533.156142625,87709.81394975625,92095.30464724408,96700.06987960628,101535.0733735866,106611.82704226593,111942.41839437923,117539.53931409819,123416.51627980311,129587.34209379328,136066.70919848295,142870.0446584071,150013.54689132748,157514.22423589384,165389.93544768853,173659.43222007295,182342.40383107663
4944,46165.157000000014,48473.414850000016,50897.085592500014,53441.93987212502,56114.03686573128,58919.738709017845,61865.72564446874,64959.011926692176,68206.96252302678,71617.31064917814,75198.17618163704,78958.0849907189,82905.98924025484,87051.28870226759,91403.85313738098,95974.04579425004,100772.74808396252,105811.38548816067,111101.9547625687,116657.05250069714
4945,17221.878,18082.9719,18987.120495000003,19936.476519750002,20933.300345737505,21979.96536302438,23078.9636311756,24232.911812734383,25444.557403371102,26716.78527353966,28052.62453721664,29455.255764077476,30928.01855228135,32474.41947989542,34098.14045389019,35803.0474765847,37593.199850413934,39472.85984293464,41446.502835081366,43518.82797683544
4946,24258.167000000005,25471.075350000006,26744.629117500008,28081.86057337501,29485.953602043763,30960.251282145953,32508.263846253252,34133.67703856591,35840.36089049421,37632.378935018925,39513.997881769865,41489.69777585837,43564.182664651285,45742.39179788385,48029.511387778046,50430.986957166955,52952.5363050253,55600.16312027657,58380.17127629039,61299.179840104924
4947,32825.2,34466.46,36189.782999999996,37999.272150000004,39899.235757500006,41894.197545375006,43988.90742264376,46188.35279377595,48497.77043346475,50922.65895513799,53468.79190289488,56142.23149803963,58949.34307294162,61896.8102265887,64991.65073791814,68241.23327481406,71653.29493855475,75235.95968548249,78997.75766975661,82947.64555324447
4948,31525.174000000003,33101.432700000005,34756.504335000005,36494.32955175001,38319.04602933751,40234.99833080439,42246.74824734461,44359.08565971184,46577.03994269743,48905.891939832305,51351.18653682392,53918.74586366512,56614.68315684838,59445.41731469081,62417.68818042535,65538.57258944663,68815.50121891894,72256.2762798649,75869.09009385815,79662.54459855106
4949,32071.172000000002,33674.7306,35358.467130000005,37126.39048650001,38982.71001082501,40931.845511366264,42978.43778693458,45127.35967628131,47383.72766009538,49752.91404310014,52240.55974525515,54852.58773251791,57595.21711914381,60474.97797510101,63498.72687385606,66673.66321754888,70007.3463784263,73507.71369734763,77183.099382215,81042.25435132577
4950,22347.132,23464.488600000004,24637.713030000003,25869.598681500003,27163.078615575007,28521.23254635376,29947.29417367145,31444.658882355023,33016.891826472776,34667.73641779641,36401.12323868623,38221.179400620545,40132.238370651576,42138.850289184156,44245.79280364337,46458.082443825544,48780.986566016814,51220.03589431766,53781.03768903354,56470.08957348523
4951,8912.598,9358.2279,9826.139295,10317.44625975,10833.318572737502,11374.984501374378,11943.733726443097,12540.920412765252,13167.966433403515,13826.364755073691,14517.682992827376,15243.567142468746,16005.745499592185,16806.032774571795,17646.334413300385,18528.651133965406,19455.083690663676,20427.83787519686,21449.229768956702,22521.691257404542
4952,6661.451999999999,6994.5246,7344.250829999999,7711.4633715,8097.036540075001,8501.88836707875,8926.982785432689,9373.331924704324,9841.99852093954,10334.098446986518,10850.803369335843,11393.343537802637,11963.01071469277,12561.161250427409,13189.21931294878,13848.680278596219,14541.114292526028,15268.170007152332,16031.578507509948,16833.157432885448
4953,22656.702999999998,23789.53815,24979.015057499997,26227.965810375,27539.364100893752,28916.332305938442,30362.148921235366,31880.256367297134,33474.26918566199,35147.98264494509,36905.38177719235,38750.65086605197,40688.18340935457,42722.592579822296,44858.722208813415,47101.65831925409,49456.74123521679,51929.578296977634,54526.05721182652,57252.360072417854
4954,28473.185,29896.844250000002,31391.6864625,32961.270785625005,34609.33432490626,36339.80104115157,38156.791093209154,40064.63064786961,42067.862180263095,44171.25528927625,46379.81805374006,48698.80895642707,51133.749404248425,53690.43687446085,56374.958718183894,59193.7066540931,62153.391986797746,65261.061586137635,68524.11466544452,71950.32039871675
4955,13299.854000000001,13964.846700000002,14663.089035,15396.243486750003,16166.055661087505,16974.358444141883,17823.076366348974,18714.230184666423,19649.941693899746,20632.438778594737,21664.06071752447,22747.263753400697,23884.626941070732,25078.85828812427,26332.801202530485,27649.441262657012,29031.91332578986,30483.508992079358,32007.684441683323,33608.068663767495
4956,14413.124000000003,15133.780200000005,15890.469210000005,16684.992670500007,17519.242304025007,18395.20441922626,19314.964640187573,20280.712872196953,21294.7485158068,22359.48594159714,23477.460238677,24651.33325061085,25883.899913141395,27178.094908798466,28536.99965423839,29963.849636950312,31462.042118797825,33035.14422473772,34686.90143597461,36421.24650777334
4957,14191.046999999999,14900.599349999999,15645.6293175,16427.910783375,17249.30632254375,18111.77163867094,19017.36022060449,19968.228231634712,20966.63964321645,22014.97162537727,23115.720206646136,24271.506216978443,25485.08152782737,26759.335604218737,28097.302384429677,29502.167503651162,30977.27587883372,32526.139672775407,34152.44665641418,35860.06898923489
4958,24656.468999999994,25889.292449999994,27183.757072499993,28542.944926124997,29970.092172431247,31468.596781052813,33042.026620105455,34694.12795111073,36428.83434866626,38250.27606609958,40162.78986940456,42170.92936287479,44279.475831018535,46493.44962256946,48818.12210369794,51259.02820888284,53821.97961932697,56513.07860029333,59338.73253030799,62305.6691568234
4959,1913.232,2008.8936,2109.33828,2214.805194,2325.5454537000005,2441.822726385001,2563.9138627042507,2692.109555839463,2826.7150336314367,2968.0507853130084,3116.453324578659,3272.275990807592,3435.889790347972,3607.6842798653706,3788.0684938586396,3977.471918551572,4176.34551447915,4385.162790203108,4604.420929713263,4834.641976198927
4960,668.1980000000001,701.6079000000001,736.6882950000002,773.5227097500002,812.1988452375002,852.8087874993754,895.4492268743442,940.2216882180613,987.2327726289644,1036.5944112604127,1088.4241318234333,1142.845338414605,1199.9876053353355,1259.9869856021023,1322.9863348822075,1389.135651626318,1458.5924342076337,1531.5220559180157,1608.0981587139163,1688.5030666496123
4961,2056.266,2159.0793000000003,2267.033265,2380.3849282500005,2499.4041746625007,2624.374383395626,2755.593102565407,2893.3727576936776,3038.0413955783615,3189.94346535728,3349.4406386251435,3516.9126705564013,3692.7583040842214,3877.396219288433,4071.2660302528548,4274.829331765498,4488.570798353772,4712.999338271461,4948.649305185034,5196.081770444287
4962,3904.3819999999996,4099.6011,4304.581155,4519.81021275,4745.8007233875005,4983.090759556876,5232.24529753472,5493.857562411456,5768.550440532029,6056.977962558631,6359.826860686562,6677.818203720891,7011.709113906935,7362.2945696022825,7730.409298082397,8116.929762986518,8522.776251135843,8948.915063692635,9396.360816877268,9866.178857721132
4963,17287.95,18152.3475,19059.964875,20012.96311875,21013.611274687504,22064.291838421883,23167.506430342975,24325.881751860124,25542.17583945313,26819.28463142579,28160.24886299708,29568.261306146935,31046.674371454286,32599.008090027,34228.95849452836,35940.406419254774,37737.42674021751,39624.29807722839,41605.51298108981,43685.78863014431
4964,41999.76899999999,44099.75745,46304.74532249999,48619.982588625,51050.98171805625,53603.53080395907,56283.707344157025,59097.892711364875,62052.787346933124,65155.426714279776,68413.19804999376,71833.85795249346,75425.55085011815,79196.82839262405,83156.66981225526,87314.50330286803,91680.22846801142,96264.239891412,101077.45188598259,106131.32448028175
4965,64597.93000000001,67827.82650000001,71219.21782500001,74780.17871625001,78519.18765206252,82445.14703466566,86567.40438639895,90895.77460571889,95440.56333600484,100212.59150280508,105223.22107794533,110484.3821318426,116008.60123843476,121809.0313003565,127899.48286537433,134294.45700864305,141009.1798590752,148059.63885202896,155462.6207946304,163235.75183436196
4966,81510.91499999998,85586.46074999998,89865.78378749998,94359.07297687499,99077.02662571875,104030.87795700469,109232.42185485493,114694.04294759767,120428.74509497757,126450.18234972644,132772.69146721278,139411.32604057342,146381.8923426021,153700.9869597322,161386.03630771884,169455.3381231048,177928.10502926,186824.510280723,196165.73579475918,205974.02258449717
4967,81217.60399999999,85278.48419999999,89542.40840999999,94019.5288305,98720.50527202501,103656.53053562627,108839.35706240758,114281.32491552796,119995.39116130437,125995.1607193696,132294.91875533806,138909.66469310498,145855.14792776023,153147.90532414825,160805.30059035568,168845.5656198735,177287.84390086713,186152.2360959105,195459.84790070602,205232.84029574136
4968,47411.863,49782.45615,52271.5789575,54885.157905375,57629.41580064376,60510.88659067595,63536.43092020975,66713.25246622023,70048.91508953125,73551.36084400782,77228.9288862082,81090.37533051863,85144.89409704455,89402.1388018968,93872.24574199165,98565.85802909124,103494.15093054577,108668.85847707308,114102.30140092674,119807.41647097308
4969,21287.987999999998,22352.3874,23470.006769999996,24643.507108499998,25875.682463925,27169.466587121253,28527.939916477317,29954.336912301183,31452.053757916245,33024.656445812056,34675.88926810266,36409.683731507794,38230.167918083185,40141.67631398735,42148.76012968672,44256.19813617106,46469.00804297961,48792.45844512859,51232.08136738502,53793.68543575428
4970,29601.176000000003,31081.234800000006,32635.296540000003,34267.06136700001,35980.41443535001,37779.435157117514,39668.40691497339,41651.827260722064,43734.41862375817,45921.13955494607,48217.19653269338,50628.05635932805,53159.459177294455,55817.43213615919,58608.303742967146,61538.71893011551,64615.65487662128,67846.43762045234,71238.75950147497,74800.69747654872
4971,30810.217,32350.727850000003,33968.2642425,35666.677454625,37450.01132735626,39322.51189372408,41288.63748841028,43353.06936283079,45520.722830972336,47796.758972520955,50186.596921147,52695.92676720435,55330.723105564575,58097.25926084281,61002.12222388495,64052.228335079206,67254.83975183316,70617.58173942483,74148.46082639605,77855.88386771588
4972,33514.140999999996,35189.84805,36949.34045249999,38796.807475125,40736.64784888125,42773.48024132532,44912.154253391585,47157.76196606117,49515.65006436423,51991.43256758244,54591.00419596156,57320.55440575964,60186.58212604763,63195.911232350016,66355.70679396752,69673.4921336659,73157.16674034919,76815.02507736665,80655.77633123499,84688.56514779675
4973,26403.101,27723.25605,29109.4188525,30564.889795125,32093.134284881253,33697.79099912532,35382.68054908159,37151.81457653567,39009.40530536245,40959.875570630575,43007.8693491621,45158.26281662021,47416.175957451225,49786.98475532379,52276.33399308998,54890.150692744486,57634.658227381704,60516.3911387508,63542.210695688336,66719.32123047276
4974,16653.121,17485.77705,18360.0659025,19278.069197625002,20241.972657506252,21254.071290381566,22316.774854900646,23432.61359764568,24604.244277527963,25834.456491404362,27126.17931597458,28482.488281773312,29906.61269586198,31401.943330655078,32972.04049718784,34620.64252204723,36351.67464814959,38169.25838055707,40077.721299584926,42081.60736456418
4975,9345.721000000001,9813.007050000002,10303.657402500003,10818.840272625002,11359.782286256253,11927.771400569067,12524.159970597522,13150.367969127397,13807.886367583767,14498.280685962956,15223.194720261105,15984.35445627416,16783.57217908787,17622.750788042264,18503.88832744438,19429.082743816598,20400.53688100743,21420.5637250578,22491.59191131069,23616.171506876228
4976,12022.631000000003,12623.762550000003,13254.950677500005,13917.698211375005,14613.583121943757,15344.262278040946,16111.475391942993,16917.049161540144,17762.90161961715,18651.04670059801,19583.59903562791,20562.778987409307,21590.917936779773,22670.463833618764,23803.987025299703,24994.18637656469,26243.895695392923,27556.09048016257,28933.8950041707,30380.589754379238
4977,24772.662,26011.295100000003,27311.859855000002,28677.452847750003,30111.325490137508,31616.891764644384,33197.73635287661,34857.62317052043,36600.50432904646,38430.52954549878,40352.05602277372,42369.65882391241,44488.141765108034,46712.548853363434,49048.17629603161,51500.5851108332,54075.61436637485,56779.3950846936,59618.364838928275,62599.2830808747
4978,24913.27699999999,26158.94084999999,27466.88789249999,28840.232287124993,30282.243901481244,31796.35609655531,33386.173901383074,35055.48259645223,36808.25672627484,38648.669562588584,40581.103040718015,42610.158192753916,44740.66610239162,46977.6994075112,49326.584377886764,51792.91359678111,54382.55927662016,57101.687240451174,59956.77160247373,62954.610182597426
4979,18085.951999999994,18990.249599999996,19939.762079999993,20936.750183999997,21983.587693199996,23082.767077859997,24236.905431753,25448.75070334065,26721.188238507682,28057.247650433066,29460.110032954723,30933.115534602457,32479.771311332584,34103.75987689922,35808.94787074418,37599.39526428139,39479.365027495456,41453.33327887023,43525.999942813745,45702.299939954435
4980,8700.731000000002,9135.767550000002,9592.555927500001,10072.183723875003,10575.792910068754,11104.582555572193,11659.811683350803,12242.802267518344,12854.942380894261,13497.689499938973,14172.573974935922,14881.20267368272,15625.262807366857,16406.5259477352,17226.85224512196,18088.19485737806,18992.604600246963,19942.234830259313,20939.346571772276,21986.313900360896
4981,8964.714999999997,9412.950749999996,9883.598287499997,10377.778201874997,10896.667111968747,11441.500467567186,12013.575490945546,12614.254265492824,13244.966978767465,13907.215327705839,14602.57609409113,15332.704898795688,16099.340143735473,16904.307150922246,17749.522508468363,18636.99863389178,19568.84856558637,20547.29099386569,21574.655543558973,22653.388320736925
4982,13832.759999999991,14524.397999999992,15250.61789999999,16013.148794999992,16813.80623474999,17654.496546487495,18537.22137381187,19464.082442502462,20437.286564627586,21459.150892858965,22532.108437501913,23658.71385937701,24841.649552345865,26083.732029963157,27387.918631461318,28757.314563034386,30195.1802911861,31704.93930574541,33290.18627103268,34954.69558458432
4983,4532.987,4759.636350000001,4997.6181675,5247.499075875001,5509.874029668751,5785.36773115219,6074.636117709799,6378.367923595289,6697.286319775054,7032.150635763806,7383.758167551997,7752.946075929597,8140.593379726078,8547.623048712381,8975.004201148002,9423.754411205402,9894.94213176567,10389.689238353956,10909.173700271653,11454.632385285238
4984,996.2529999999999,1046.06565,1098.3689325,1153.2873791250001,1210.9517480812501,1271.4993354853127,1335.0743022595784,1401.8280173725575,1471.9194182411852,1545.5153891532445,1622.791158610907,1703.9307165414523,1789.127252368525,1878.5836149869513,1972.512795736299,2071.1384355231144,2174.6953572992697,2283.4301251642332,2397.601631422445,2517.4817129935677
4985,2926.3819999999996,3072.7010999999998,3226.3361549999995,3387.65296275,3557.0356108875003,3734.8873914318756,3921.6317610034694,4117.713349053643,4323.599016506325,4539.778967331642,4766.767915698224,5005.106311483135,5255.361627057292,5518.129708410157,5794.036193830666,6083.7380035221995,6387.924903698308,6707.321148883225,7042.687206327386,7394.821566643756
4986,5228.374000000001,5489.792700000001,5764.282335000001,6052.496451750001,6355.121274337502,6672.877338054378,7006.521204957097,7356.847265204952,7724.689628465199,8110.9241098884595,8516.470315382883,8942.293831152027,9389.40852270963,9858.878948845111,10351.822896287367,10869.414041101738,11412.884743156823,11983.528980314664,12582.705429330397,13211.84070079692
4987,16134.838999999996,16941.580949999996,17788.659997499995,18678.092997375,19611.99764724375,20592.597529605937,21622.227406086236,22703.33877639055,23838.505715210078,25030.43100097058,26281.95255101911,27596.050178570065,28975.852687498573,30424.645321873504,31945.87758796718,33543.171467365544,35220.33004073382,36981.34654277051,38830.41386990903,40771.934563404495
4988,38927.418999999994,40873.78995,42917.479447499994,45063.353419875,47316.52109086875,49682.3471454122,52166.46450268281,54774.78772781695,57513.5271142078,60389.20346991819,63408.6636434141,66579.0968255848,69908.05166686405,73403.45425020726,77073.62696271762,80927.3083108535,84973.67372639618,89222.357412716,93683.4752833518,98367.6490475194
4989,61053.275000000016,64105.93875000002,67311.23568750003,70676.79747187502,74210.63734546879,77921.16921274223,81817.22767337934,85908.08905704832,90203.49350990073,94713.66818539577,99449.35159466555,104421.81917439884,109642.9101331188,115125.05563977474,120881.30842176349,126925.37384285167,133271.64253499423,139935.22466174397,146931.98589483116,154278.58518957274
4990,88325.80899999998,92742.09944999998,97379.20442249998,102248.16464362499,107360.57287580625,112728.60151959657,118365.0315955764,124283.28317535522,130497.44733412299,137022.31970082913,143873.4356858706,151067.10747016413,158620.46284367234,166551.48598585598,174879.0602851488,183623.01329940624,192804.16396437652,202444.3721625954,212566.59077072516,223194.92030926145
4991,80152.34899999999,84159.96644999999,88367.9647725,92786.363011125,97425.68116168125,102296.96521976532,107411.8134807536,112782.40415479128,118421.52436253084,124342.6005806574,130559.73060969026,137087.7171401748,143942.10299718354,151139.20814704272,158696.16855439486,166630.9769821146,174962.52583122032,183710.65212278135,192896.18472892043,202540.99396536648
4992,43486.659999999996,45660.992999999995,47944.042649999996,50341.2447825,52858.307021625005,55501.22237270626,58276.28349134158,61190.09766590865,64249.602549204086,67462.0826766643,70835.18681049751,74376.94615102239,78095.79345857352,82000.5831315022,86100.61228807732,90405.64290248118,94925.92504760524,99672.22129998551,104655.83236498477,109888.62398323404
4993,23234.905000000002,24396.650250000002,25616.482762500003,26897.306900625004,28242.17224565626,29654.280857939073,31136.994900836027,32693.84464587783,34328.536878171726,36044.96372208031,37847.21190818433,39739.57250359355,41726.55112877322,43812.87868521189,46003.52261947249,48303.698750446114,50718.88368796842,53254.82787236684,55917.56926598518,58713.447729284446
4994,28821.162,30262.220100000002,31775.331105,33364.09766025,35032.30254326251,36783.91767042564,38623.11355394692,40554.26923164426,42581.98269322648,44711.08182788781,46946.63591928219,49293.967715246305,51758.666101008625,54346.59940605906,57063.929376362015,59917.125845180126,62912.982137439125,66058.63124431108,69361.56280652664,72829.64094685299
4995,34125.19599999999,35831.45579999999,37623.02858999999,39504.18001949999,41479.38902047499,43553.358471498745,45731.026395073684,48017.57771482737,50418.456600568745,52939.37943059718,55586.34840212704,58365.66582223339,61283.94911334507,64348.14656901232,67565.55389746295,70943.83159233611,74491.0231719529,78215.57433055055,82126.35304707807,86232.670699432
4996,34944.155999999995,36691.3638,38525.93199,40452.2285895,42474.840018975,44598.58201992376,46828.511120919946,49169.93667696595,51628.43351081424,54209.85518635496,56920.3479456727,59766.36534295634,62754.68361010416,65892.41779060938,69187.03868013986,72646.39061414685,76278.71014485418,80092.6456520969,84097.27793470173,88302.14183143685
4997,31525.135,33101.39175,34756.4613375,36494.284404375,38318.998624593754,40234.948555823445,42246.69598361462,44359.03078279535,46576.982321935124,48905.83143803188,51351.12300993347,53918.67916043015,56614.61311845166,59445.34377437425,62417.610963092964,65538.49151124762,68815.41608680999,72256.1868911505,75868.99623570802,79662.44604749343
4998,27859.170000000002,29252.128500000003,30714.734925000004,32250.471671250005,33862.99525481251,35556.145017553135,37333.952268430796,39200.64988185233,41160.682375944954,43218.716494742206,45379.65231947931,47648.63493545328,50031.06668222595,52532.62001633725,55159.251017154114,57917.21356801182,60813.07424641241,63853.72795873304,67046.41435666969,70398.73507450319
4999,12940.791000000001,13587.830550000002,14267.222077500002,14980.583181375003,15729.612340443755,16516.092957465942,17341.89760533924,18208.992485606203,19119.442109886513,20075.41421538084,21079.184926149883,22133.144172457378,23239.801381080248,24401.791450134264,25621.881022640977,26902.97507377303,28248.123827461677,29660.530018834765,31143.5565197765,32700.73434576533
