Periods,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
764,17719.149,18605.106450000003,19535.3617725,20512.129861125002,21537.736354181256,22614.623171890322,23745.35433048484,24932.62204700908,26179.253149359534,27488.215806827513,28862.626597168888,30305.757927027335,31821.045823378703,33412.09811454764,35082.703020275025,36836.83817128878,38678.68007985321,40612.614083845874,42643.24478803817,44775.40702744009
765,15057.135,15809.991750000001,16600.4913375,17430.515904375003,18302.041699593752,19217.143784573444,20178.000973802114,21186.90102249222,22246.246073616832,23358.558377297675,24526.48629616256,25752.81061097069,27040.451141519225,28392.47369859519,29812.09738352495,31302.7022527012,32867.83736533626,34511.22923360307,36236.79069528323,38048.63023004739
766,14752.129,15489.735450000002,16264.222222500002,17077.433333625002,17931.305000306253,18827.870250321568,19769.263762837647,20757.72695097953,21795.613298528508,22885.393963454935,24029.66366162768,25231.146844709066,26492.70418694452,27817.339396291747,29208.20636610634,30668.616684411656,32202.047518632236,33812.14989456385,35502.75738929204,37277.89525875665
767,9437.075,9908.928750000001,10404.375187500002,10924.593946875002,11470.823644218754,12044.364826429692,12646.583067751177,13278.912221138737,13942.857832195674,14640.000723805457,15372.00075999573,16140.600797995517,16947.630837895296,17795.01237979006,18684.762998779566,19619.001148718544,20599.95120615447,21629.948766462196,22711.446204785305,23847.018515024574
768,9348.026000000002,9815.427300000003,10306.198665000002,10821.508598250002,11362.584028162504,11930.71322957063,12527.248891049163,13153.611335601621,13811.291902381701,14501.856497500788,15226.949322375827,15988.29678849462,16787.71162791935,17627.09720931532,18508.452069781088,19433.874673270144,20405.56840693365,21425.846827280333,22497.13916864435,23621.99612707657
769,8420.036,8841.0378,9283.08969,9747.244174500001,10234.606383225002,10746.336702386254,11283.653537505566,11847.836214380844,12440.228025099887,13062.239426354881,13715.351397672626,14401.118967556258,15121.174915934072,15877.233661730776,16671.095344817317,17504.650112058185,18379.88261766109,19298.876748544146,20263.820585971353,21277.011615269927
770,9857.029000000002,10349.880450000002,10867.374472500003,11410.743196125004,11981.280355931254,12580.34437372782,13209.36159241421,13869.82967203492,14563.321155636668,15291.4872134185,16056.061574089426,16858.864652793898,17701.807885433594,18586.898279705274,19516.24319369054,20492.055353375068,21516.65812104382,22592.491027096014,23722.115578450816,24908.221357373357
771,10493.042000000001,11017.694100000002,11568.578805000001,12147.007745250003,12754.358132512503,13392.07603913813,14061.679841095038,14764.76383314979,15503.00202480728,16278.152126047644,17092.059732350026,17946.662718967527,18843.995854915906,19786.1956476617,20775.50543004479,21814.28070154703,22904.99473662438,24050.2444734556,25252.75669712838,26515.394531984803
772,10113.044,10618.6962,11149.631010000001,11707.112560500002,12292.468188525003,12907.091597951254,13552.446177848817,14230.068486741258,14941.571911078321,15688.650506632237,16473.083031963848,17296.737183562043,18161.574042740147,19069.652744877156,20023.135382121014,21024.292151227066,22075.506758788415,23179.28209672784,24338.24620156423,25555.158511642447
773,8950.014000000001,9397.514700000002,9867.390435000001,10360.759956750002,10878.797954587504,11422.737852316879,11993.874744932724,12593.56848217936,13223.246906288328,13884.409251602745,14578.629714182882,15307.561199892027,16072.93925988663,16876.586222880964,17720.41553402501,18606.436310726265,19536.758126262575,20513.596032575708,21539.27583420449,22616.23962591472
774,10990.011999999999,11539.5126,12116.488229999999,12722.3126415,13358.428273575,14026.349687253753,14727.66717161644,15464.050530197263,16237.253056707126,17049.115709542482,17901.57149501961,18796.65006977059,19736.48257325912,20723.306701922076,21759.472037018182,22847.445638869092,23989.817920812544,25189.308816853176,26448.774257695834,27771.21297058063
775,11050.0,11602.5,12182.625,12791.756250000002,13431.344062500002,14102.911265625004,14808.056828906254,15548.459670351567,16325.882653869146,17142.176786562603,17999.285625890734,18899.249907185273,19844.212402544537,20836.423022671766,21878.244173805357,22972.156382495625,24120.764201620404,25326.802411701425,26593.142532286496,27922.799658900825
776,11500.116000000002,12075.121800000003,12678.877890000002,13312.821784500004,13978.462873725004,14677.386017411256,15411.25531828182,16181.818084195911,16990.908988405707,17840.454437825992,18732.47715971729,19669.101017703157,20652.556068588317,21685.183872017733,22769.443065618623,23907.915218899558,25103.31097984453,26358.47652883676,27676.400355278598,29060.22037304253
777,15282.104,16046.2092,16848.519659999998,17690.945643000003,18575.492925150003,19504.267571407505,20479.480949977882,21503.454997476776,22578.627747350612,23707.559134718147,24892.937091454052,26137.583946026756,27444.463143328096,28816.686300494504,30257.52061551923,31770.396646295194,33358.91647860995,35026.86230254045,36778.20541766747,38617.11568855085
778,20898.118000000002,21943.023900000004,23040.175095000002,24192.183849750007,25401.793042237507,26671.882694349384,28005.476829066854,29405.7506705202,30876.03820404621,32419.84011424852,34040.83211996095,35742.873725959,37530.01741225695,39406.5182828698,41376.84419701329,43445.68640686396,45617.970727207154,47898.86926356752,50293.81272674589,52808.50336308319
779,16165.157,16973.41485,17822.0855925,18713.189872125,19648.849365731254,20631.29183401782,21662.85642571871,22745.999247004645,23883.29920935488,25077.464169822622,26331.337378313754,27647.904247229442,29030.29945959092,30481.814432570463,32005.90515419899,33606.20041190894,35286.51043250439,37050.83595412961,38903.37775183609,40848.5466394279
780,17363.090999999997,18231.245549999996,19142.807827499997,20099.948218874997,21104.94562981875,22160.19291130969,23268.202556875174,24431.612684718933,25653.19331895488,26935.852984902627,28282.645634147757,29696.777915855146,31181.616811647906,32740.697652230305,34377.73253484182,36096.61916158391,37901.45011966311,39796.52262564626,41786.34875692858,43875.66619477502
781,18487.023,19411.374150000003,20381.942857500002,21401.040000375004,22471.092000393757,23594.646600413445,24774.37893043412,26013.097876955824,27313.752770803618,28679.4404093438,30113.41242981099,31619.08305130154,33200.03720386662,34860.03906405995,36603.04101726295,38433.1930681261,40354.85272153241,42372.595357609025,44491.22512548948,46715.78638176396
782,16180.018,16989.0189,17838.469845,18730.393337250003,19666.913004112503,20650.25865431813,21682.77158703404,22766.91016638574,23905.25567470503,25100.51845844028,26355.544381362295,27673.32160043041,29056.987680451934,30509.83706447453,32035.32891769826,33637.095363583176,35318.95013176233,37084.89763835045,38939.142520267975,40886.09964628138
783,14770.038999999999,15508.540949999999,16283.9679975,17098.166397375,17953.07471724375,18850.72845310594,19793.26487576124,20782.928119549302,21822.07452552677,22913.178251803107,24058.837164393262,25261.779022612925,26524.867973743574,27851.111372430754,29243.666941052295,30705.85028810491,32241.142802510152,33853.19994263566,35545.85993976745,37323.152936755825
784,17232.055,18093.657750000002,18998.3406375,19948.257669375,20945.670552843756,21992.954080485943,23092.601784510243,24247.231873735753,25459.593467422543,26732.57314079367,28069.201797833353,29472.661887725022,30946.294982111278,32493.609731216842,34118.290217777685,35824.20472866658,37615.4149650999,39496.1857133549,41470.994999022645,43544.54474897378
785,19911.117,20906.67285,21952.0064925,23049.606817125,24202.087157981252,25412.191515880317,26682.801091674333,28016.94114625805,29417.788203570955,30888.677613749504,32433.111494436976,34054.76706915883,35757.50542261677,37545.38069374761,39422.649728435,41393.78221485675,43463.47132559958,45636.644891879565,47918.47713647354,50314.40099329723
786,24855.115,26097.870750000002,27402.764287500002,28772.902501875004,30211.547626968757,31722.125008317198,33308.23125873306,34973.64282166971,36722.3249627532,38558.44121089086,40486.3632714354,42510.68143500717,44636.21550675754,46868.026282095416,49211.42759620019,51671.9989760102,54255.59892481071,56968.37887105125,59816.797814603815,62807.63770533401
787,19413.14,20383.797,21402.98685,22473.136192500002,23596.793002125003,24776.632652231256,26015.46428484282,27316.23749908496,28682.04937403921,30116.151842741172,31621.95943487823,33203.057406622145,34863.21027695325,36606.37079080092,38436.68933034097,40358.52379685802,42376.449986700914,44495.27248603597,46720.03611033776,49056.03791585466
788,21870.091999999997,22963.596599999997,24111.776429999998,25317.3652515,26583.233514075,27912.395189778756,29308.014949267694,30773.415696731077,32312.086481567632,33927.690805646016,35624.075345928315,37405.27911322474,39275.54306888597,41239.32022233027,43301.28623344679,45466.35054511914,47739.66807237508,50126.65147599384,52632.98404979354,55264.63325228322
789,16590.067,17419.570349999998,18290.548867499998,19205.076310875,20165.330126418754,21173.596632739693,22232.27646437668,23343.89028759551,24511.08480197529,25736.639042074054,27023.470994177755,28374.644543886647,29793.37677108098,31283.04560963503,32847.19789011678,34489.55778462263,36214.03567385375,38024.73745754644,39925.97433042376,41922.27304694496
790,11339.161,11906.119050000001,12501.4250025,13126.496252625002,13782.821065256252,14471.962118519066,15195.56022444502,15955.338235667272,16753.105147450635,17590.76040482317,18470.298425064328,19393.813346317544,20363.50401363342,21381.679214315096,22450.76317503085,23573.301333782394,24751.966400471512,25989.56472049509,27289.042956519846,28653.495104345842
791,12234.164,12845.872200000002,13488.16581,14162.574100500002,14870.702805525003,15614.237945801255,16394.94984309132,17214.697335245884,18075.432202008178,18979.20381210859,19928.164002714017,20924.572202849722,21970.80081299221,23069.34085364182,24222.807896323913,25433.94829114011,26705.645705697112,28040.92799098197,29442.974390531068,30915.123110057626
792,9206.170999999998,9666.479549999998,10149.803527499998,10657.293703874999,11190.15838906875,11749.666308522188,12337.149623948299,12954.007105145714,13601.707460403,14281.792833423151,14995.882475094308,15745.676598849024,16532.960428791477,17359.60845023105,18227.588872742606,19138.968316379738,20095.916732198722,21100.71256880866,22155.748197249093,23263.53560711155
793,7372.054,7740.6567000000005,8127.689535,8534.07401175,8960.777712337502,9408.816597954377,9879.257427852097,10373.220299244702,10891.881314206938,11436.475379917285,12008.29914891315,12608.714106358806,13239.149811676749,13901.107302260587,14596.162667373617,15325.9708007423,16092.269340779412,16896.882807818383,17741.726948209303,18628.81329561977
794,8180.025999999999,8589.0273,9018.478664999999,9469.40259825,9942.8727281625,10440.016364570627,10962.017182799158,11510.118041939117,12085.623944036073,12689.905141237876,13324.40039829977,13990.62041821476,14690.151439125499,15424.659011081774,16195.891961635865,17005.68655971766,17855.97088770354,18748.76943208872,19686.207903693154,20670.518298877814
795,10498.02,11022.921,11574.067050000001,12152.770402500002,12760.408922625003,13398.429368756255,14068.350837194068,14771.76837905377,15510.35679800646,16285.874637906783,17100.168369802122,17955.17678829223,18852.935627706844,19795.582409092185,20785.361529546797,21824.629606024137,22915.86108632534,24061.65414064161,25264.736847673692,26527.97369005738
796,8333.04,8749.692000000001,9187.1766,9646.535430000002,10128.862201500004,10635.305311575004,11167.070577153754,11725.424106011442,12311.695311312014,12927.280076877616,13573.644080721497,14252.326284757573,14964.942598995452,15713.189728945226,16498.84921539249,17323.791676162113,18189.981259970216,19099.48032296873,20054.45433911717,21057.17705607303
797,9450.001,9922.50105,10418.6261025,10939.557407625001,11486.535278006253,12060.862041906566,12663.905144001896,13297.10040120199,13961.95542126209,14660.053192325195,15393.055851941454,16162.708644538528,16970.844076765457,17819.38628060373,18710.35559463392,19645.873374365616,20628.167043083893,21659.57539523809,22742.554164999994,23879.681873249996
798,8050.02,8452.521,8875.147050000001,9318.904402500002,9784.849622625003,10274.092103756253,10787.796708944066,11327.18654439127,11893.545871610833,12488.223165191375,13112.634323450944,13768.266039623493,14456.679341604668,15179.513308684902,15938.48897411915,16735.413422825106,17572.18409396636,18450.79329866468,19373.332963597913,20341.999611777814
799,9545.010999999999,10022.26155,10523.3746275,11049.543358875,11602.020526818751,12182.12155315969,12791.227630817673,13430.789012358558,14102.328462976486,14807.444886125311,15547.817130431577,16325.207986953155,17141.468386300814,17998.541805615856,18898.46889589665,19843.392340691484,20835.56195772606,21877.340055612363,22971.207058392978,24119.767411312634
800,9340.023000000001,9807.024150000001,10297.375357500001,10812.244125375002,11352.856331643754,11920.499148225943,12516.52410563724,13142.350310919102,13799.467826465057,14489.441217788311,15213.913278677726,15974.608942611614,16773.339389742196,17612.006359229305,18492.60667719077,19417.237011050314,20388.098861602826,21407.50380468297,22477.87899491712,23601.77294466298
801,16597.053,17426.90565,18298.2509325,19213.163479125004,20173.821653081253,21182.51273573532,22241.638372522084,23353.72029114819,24521.4063057056,25747.47662099088,27034.850452040424,28386.592974642448,29805.922623374572,31296.2187545433,32861.02969227047,34504.081176884,36229.28523572819,38040.749497514604,39942.786972390335,41939.92632100986
802,25741.039,27028.09095,28379.4954975,29798.470272375005,31288.393785993758,32852.81347529345,34495.45414905812,36220.22685651103,38031.23819933658,39932.80010930341,41929.44011476858,44025.91212050701,46227.20772653237,48538.568112858986,50965.49651850194,53513.77134442704,56189.45991164839,58998.93290723081,61948.87955259235,65046.32353022198
803,22453.064,23575.7172,24754.50306,25992.228213000002,27291.839623650005,28656.431604832505,30089.253185074132,31593.71584432784,33173.40163654423,34832.071718371444,36573.675304290016,38402.35906950452,40322.47702297975,42338.60087412874,44455.53091783518,46678.307463726946,49012.222836913286,51462.83397875895,54035.9756776969,56737.77446158175
804,17083.077,17937.230850000004,18834.092392500002,19775.797012125004,20764.586862731256,21802.81620586782,22892.95701616121,24037.604866969272,25239.485110317735,26501.459365833623,27826.532334125306,29217.85895083157,30678.751898373153,32212.68949329181,33823.32396795641,35514.490166354226,37290.21467467194,39154.72540840554,41112.46167882581,43168.08476276711
805,18290.023999999998,19204.5252,20164.75146,21172.989032999998,22231.63848465,23343.220408882502,24510.38142932663,25735.900500792963,27022.69552583261,28373.830302124243,29792.521817230452,31282.147908091978,32846.25530349658,34488.56806867141,36212.996472104984,38023.646295710234,39924.828610495744,41921.07004102053,44017.12354307156,46217.97972022514
806,20946.009000000002,21993.309450000004,23092.9749225,24247.623668625005,25460.004852056256,26733.00509465907,28069.655349392026,29473.138116861628,30946.79502270471,32494.13477383995,34118.841512531944,35824.78358815854,37616.02276756647,39496.8239059448,41471.66510124204,43545.248356304146,45722.51077411935,48008.63631282532,50409.068128466584,52929.52153488993
807,18769.013000000003,19707.463650000005,20692.836832500005,21727.478674125006,22813.852607831257,23954.54523822282,25152.272500133964,26409.886125140663,27730.380431397698,29116.899452967584,30572.74442561596,32101.38164689676,33706.4507292416,35391.77326570368,37161.361928988874,39019.43002543832,40970.40152671023,43018.92160304575,45169.867683198034,47428.36106735794
808,17745.035,18632.28675,19563.901087500002,20542.096141875,21569.200948968755,22647.660996417195,23780.044046238054,24969.046248549956,26217.498560977456,27528.37348902633,28904.792163477647,30350.03177165153,31867.53336023411,33460.91002824582,35133.95552965811,36890.653306141015,38735.18597144807,40671.94527002047,42705.5425335215,44840.81966019757
809,16551.078999999998,17378.63295,18247.564597499997,19159.942827374998,20117.93996874375,21123.83696718094,22180.028815539987,23289.03025631699,24453.48176913284,25676.15585758948,26959.963650468955,28307.961832992405,29723.359924642027,31209.52792087413,32770.00431691784,34408.504532763734,36128.929759401915,37935.37624737201,39832.145059740615,41823.75231272765
810,20085.072,21089.3256,22143.79188,23250.981474000004,24413.530547700004,25634.207075085007,26915.917428839257,28261.713300281222,29674.798965295282,31158.53891356005,32716.46585923805,34352.289152199955,36069.90360980995,37873.39879030045,39767.06872981548,41755.422166306256,43843.19327462157,46035.35293835265,48337.120585270284,50753.97661453381
811,22733.071,23869.724550000003,25063.2107775,26316.371316375004,27632.189882193754,29013.799376303446,30464.489345118618,31987.71381237455,33587.09950299328,35266.45447814294,37029.77720205009,38881.266062152594,40825.32936526023,42866.59583352324,45009.92562519941,47260.421906459385,49623.44300178235,52104.61515187147,54709.84590946504,57445.33820493831
812,25961.030000000002,27259.081500000004,28622.035575000005,30053.137353750008,31555.79422143751,33133.583932509384,34790.26312913486,36529.7762855916,38356.26509987118,40274.078354864745,42287.78227260798,44402.171386238384,46622.2799555503,48953.393953327824,51401.06365099422,53971.11683354393,56669.67267522112,59503.15630898219,62478.314124431294,65602.22983065287
813,20792.06,21831.663000000004,22923.246150000003,24069.408457500005,25272.878880375007,26536.52282439376,27863.348965613448,29256.51641389412,30719.34223458883,32255.30934631827,33868.074813634186,35561.478554315894,37339.55248203169,39206.53010613328,41166.856611439944,43225.199442011944,45386.45941411254,47655.78238481817,50038.57150405908,52540.50007926204
814,22210.032,23320.5336,24486.56028,25710.888294,26996.432708700006,28346.254344135006,29763.567061341757,31251.745414408848,32814.33268512929,34455.049319385755,36177.80178535504,37986.6918746228,39886.02646835394,41880.32779177164,43974.344181360226,46173.061390428236,48481.714459949646,50905.80018294713,53451.09019209449,56123.644701699224
815,13999.111,14699.066550000001,15434.0198775,16205.720871375002,17016.006914943755,17866.807260690945,18760.14762372549,19698.155004911765,20683.062755157356,21717.215892915225,22803.076687560984,23943.230521939036,25140.39204803599,26397.41165043779,27717.282232959682,29103.146344607667,30558.303661838047,32086.218844929954,33690.52978717645,35375.05627653528
816,8291.091,8705.645550000001,9140.927827500002,9597.974218875,10077.872929818752,10581.76657630969,11110.854905125176,11666.397650381436,12249.717532900508,12862.203409545533,13505.313580022808,14180.57925902395,14889.60822197515,15634.088633073907,16415.793064727604,17236.582717963985,18098.411853862184,19003.332446555294,19953.49906888306,20951.174022327214
817,10128.036,10634.4378,11166.15969,11724.467674500002,12310.691058225002,12926.225611136253,13572.536891693067,14251.16373627772,14963.721923091607,15711.908019246188,16497.503420208497,17322.378591218923,18188.49752077987,19097.922396818863,20052.81851665981,21055.4594424928,22108.23241461744,23213.644035348312,24374.32623711573,25593.04254897152
818,8926.017,9372.31785,9840.9337425,10332.980429625,10849.629451106252,11392.110923661565,11961.716469844645,12559.802293336876,13187.792408003721,13847.182028403908,14539.541129824102,15266.518186315308,16029.844095631075,16831.33630041263,17672.903115433262,18556.548271204927,19484.37568476517,20458.59446900343,21481.524192453602,22555.60040207629
819,10225.015,10736.26575,11273.0790375,11836.732989375001,12428.569638843752,13049.99812078594,13702.498026825238,14387.6229281665,15107.004074574825,15862.354278303566,16655.471992218747,17488.245591829684,18362.65787142117,19280.790764992227,20244.83030324184,21257.071818403936,22319.92540932413,23435.92167979034,24607.717763779856,25838.103651968853
820,9645.002,10127.252100000002,10633.614705,11165.295440250002,11723.560212262502,12309.738222875629,12925.22513401941,13571.486390720382,14250.0607102564,14962.563745769221,15710.691933057682,16496.226529710566,17321.037856196097,18187.089749005903,19096.4442364562,20051.26644827901,21053.82977069296,22106.52125922761,23211.84732218899,24372.439688298444
821,10795.004,11334.754200000001,11901.49191,12496.566505500003,13121.394830775003,13777.464572313755,14466.337800929443,15189.654690975916,15949.137425524712,16746.594296800948,17583.924011640996,18463.120212223046,19386.2762228342,20355.59003397591,21373.36953567471,22442.038012458444,23564.139913081366,24742.346908735435,25979.464254172206,27278.43746688082
822,11430.022,12001.523100000002,12601.599255000001,13231.679217750003,13893.263178637504,14587.92633756938,15317.32265444785,16083.188787170242,16887.348226528757,17731.71563785519,18618.301419747953,19549.21649073535,20526.67731527212,21553.011181035727,22630.661740087515,23762.194827091895,24950.304568446485,26197.81979686881,27507.710786712254,28883.09632604787
823,13650.006000000001,14332.506300000003,15049.131615000002,15801.588195750002,16591.667605537506,17421.250985814382,18292.313535105102,19206.929211860355,20167.275672453376,21175.639456076045,22234.421428879847,23346.14250032384,24513.449625340036,25739.122106607036,27026.07821193739,28377.38212253426,29796.25122866097,31286.063790094024,32850.36697959872,34492.88532857867
824,14518.025000000001,15243.926250000002,16006.122562500002,16806.428690625,17646.750125156253,18529.08763141407,19455.542012984773,20428.319113634014,21449.735069315713,22522.2218227815,23648.332913920574,24830.749559616605,26072.287037597438,27375.90138947731,28744.696458951177,30181.93128189874,31691.027845993674,33275.57923829336,34939.35820020803,36686.32611021843
825,15960.054,16758.0567,17595.959535,18475.757511750002,19399.545387337505,20369.52265670438,21387.9987895396,22457.398729016582,23580.26866546741,24759.282098740783,25997.24620367782,27297.108513861713,28661.9639395548,30095.062136532542,31599.81524335917,33179.806005527134,34838.79630580349,36580.736121093665,38409.77292714835,40330.26157350577
826,19220.08,20181.084000000003,21190.1382,22249.645110000005,23362.127365500008,24530.23373377501,25756.74542046376,27044.58269148695,28396.811826061297,29816.652417364363,31307.485038232582,32872.85929014421,34516.50225465142,36242.327367384,38054.4437357532,39957.165922540866,41955.0242186679,44052.7754296013,46255.41420108137,48568.18491113544
827,19960.072,20958.0756,22005.97938,23106.278349000004,24261.592266450003,25474.671879772508,26748.405473761133,28085.82574744919,29490.11703482165,30964.622886562734,32512.85403089087,34138.496732435415,35845.42156905719,37637.69264751005,39519.577279885554,41495.55614387984,43570.33395107382,45748.85064862752,48036.29318105889,50438.10784011185
828,17275.066,18138.8193,19045.760265,19998.04827825,20997.950692162503,22047.84822677063,23150.24063810916,24307.75267001462,25523.140303515353,26799.297318691122,28139.262184625677,29546.22529385696,31023.53655854981,32574.713386477306,34203.449055801175,35913.62150859123,37709.30258402079,39594.76771322184,41574.50609888293,43653.23140382708
829,20005.076,21005.329800000003,22055.59629,23158.376104500003,24316.294909725006,25532.109655211258,26808.715137971823,28149.150894870414,29556.608439613934,31034.438861594634,32586.160804674364,34215.468844908086,35926.242287153495,37722.554401511166,39608.68212158673,41589.11622766607,43668.572039049366,45852.00064100184,48144.60067305193,50551.83070670454
830,16550.067,17377.570349999998,18246.4488675,19158.771310875,20116.709876418754,21122.54537023969,22178.67263875168,23287.606270689263,24451.986584223727,25674.585913434912,26958.31520910666,28306.23096956199,29721.542518040096,31207.6196439421,32768.00062613921,34406.400657446175,36126.72069031848,37933.0567248344,39829.709561076124,41821.19503912993
831,17218.009000000002,18078.909450000003,18982.854922500002,19931.997668625005,20928.597552056257,21975.027429659072,23073.778801142027,24227.467741199125,25438.841128259082,26710.78318467204,28046.322343905642,29448.638461100923,30921.070384155973,32467.123903363772,34090.48009853197,35795.00410345857,37584.75430863149,39463.99202406307,41437.19162526622,43509.05120652954
832,19736.035,20722.836750000002,21758.9785875,22846.927516875003,23989.273892718753,25188.737587354695,26448.17446672243,27770.58319005855,29159.11234956148,30617.067967039555,32147.921365391532,33755.31743366111,35443.08330534417,37215.23747061138,39075.99934414195,41029.79931134905,43081.2892769165,45235.35374076233,47497.12142780045,49871.97749919048
833,18528.102,19454.5071,20427.232455,21448.59407775,22521.023781637505,23647.07497071938,24829.42871925535,26070.900155218118,27374.445162979024,28743.167421127975,30180.325792184376,31689.342081793595,33273.80918588328,34937.49964517744,36684.37462743632,38518.59335880814,40444.52302674854,42466.74917808597,44590.08663699027,46819.59096883979
834,19938.078,20934.981900000002,21981.730995,23080.817544750003,24234.858421987505,25446.601343086884,26718.931410241228,28054.877980753292,29457.621879790957,30930.502973780505,32477.028122469528,34100.87952859301,35805.92350502266,37596.219680273796,39476.03066428749,41449.83219750187,43522.32380737695,45698.43999774581,47983.361997633096,50382.53009751476
835,16094.089,16898.79345,17743.7331225,18630.919778625,19562.465767556252,20540.58905593407,21567.61850873077,22645.999434167312,23778.299405875678,24967.21437616946,26215.575094977936,27526.353849726835,28902.67154221318,30347.80511932384,31865.195375290034,33458.45514405453,35131.377901257256,36887.946796320124,38732.34413613613,40668.961342942945
836,16262.081000000002,17075.185050000004,17928.944302500004,18825.391517625005,19766.661093506256,20754.99414818157,21792.74385559065,22882.38104837018,24026.500100788693,25227.825105828128,26489.216361119536,27813.677179175513,29204.36103813429,30664.579090041007,32197.80804454306,33807.69844677021,35498.083369108725,37272.987537564164,39136.636914442366,41093.46876016449
837,18642.03,19574.1315,20552.838075,21580.47997875,22659.503977687502,23792.47917657188,24982.103135400474,26231.2082921705,27542.768706779025,28919.907142117976,30365.902499223874,31884.19762418507,33478.40750539433,35152.327880664045,36909.94427469725,38755.441488432116,40693.213562853714,42727.87424099641,44864.26795304623,47107.481350698545
838,14498.035,15222.93675,15984.083587500001,16783.287766875,17622.452155218754,18503.574762979693,19428.753501128678,20400.19117618511,21420.200734994367,22491.21077174409,23615.771310331293,24796.55987584786,26036.387869640253,27338.207263122265,28705.11762627838,30140.373507592303,31647.392182971915,33229.76179212052,34891.24988172654,36635.81237581287
839,14559.078000000001,15287.031900000002,16051.383495000002,16853.952669750004,17696.650303237504,18581.48281839938,19510.55695931935,20486.08480728532,21510.389047649587,22585.908500032067,23715.203925033667,24900.964121285353,26146.012327349625,27453.312943717105,28825.978590902963,30267.277520448115,31780.641396470517,33369.67346629404,35038.157139608746,36790.06499658919
840,12178.060999999998,12786.964049999999,13426.312252499998,14097.627865125,14802.509258381251,15542.634721300314,16319.766457365331,17135.754780233598,17992.54251924528,18892.16964520754,19836.77812746792,20828.617033841318,21870.047885533382,22963.550279810053,24111.727793800557,25317.314183490587,26583.179892665114,27912.338887298374,29307.95583166329,30773.35362324646
841,10848.058,11390.460900000002,11959.983945000002,12557.983142250003,13185.882299362504,13845.17641433063,14537.435235047162,15264.30699679952,16027.522346639496,16828.898463971473,17670.343387170047,18553.86055652855,19481.553584354977,20455.631263572726,21478.412826751366,22552.333468088935,23679.95014149338,24863.947648568053,26107.145030996453,27412.50228254628
842,13067.025,13720.37625,14406.3950625,15126.714815625,15883.050556406253,16677.203084226567,17511.063238437895,18386.61640035979,19305.94722037778,20271.24458139667,21284.806810466504,22349.04715098983,23466.499508539324,24639.82448396629,25871.815708164606,27165.40649357284,28523.67681825148,29949.860659164056,31447.35369212226,33019.721376728376
843,12825.017,13466.26785,14139.5812425,14846.560304625002,15588.888319856253,16368.332735849066,17186.74937264152,18046.086841273598,18948.391183337277,19895.81074250414,20890.601279629347,21935.131343610818,23031.88791079136,24183.48230633093,25392.65642164748,26662.289242729854,27995.403704866345,29395.173890109665,30864.932584615144,32408.17921384591
844,11666.02,12249.321000000002,12861.78705,13504.876402500002,14180.120222625002,14889.126233756255,15633.582545444067,16415.26167271627,17236.024756352086,18097.82599416969,19002.717293878173,19952.853158572085,20950.49581650069,21998.020607325725,23097.921637692016,24252.81771957662,25465.458605555446,26738.73153583322,28075.66811262488,29479.45151825613
845,13153.019,13810.669950000001,14501.2034475,15226.263619875002,15987.576800868754,16786.955640912194,17626.303422957804,18507.618594105694,19432.999523810977,20404.649500001527,21424.881975001605,22496.126073751686,23620.932377439272,24801.978996311238,26042.0779461268,27344.181843433144,28711.390935604795,30146.96048238504,31654.30850650429,33237.02393182951
846,12216.017,12826.81785,13468.1587425,14141.566679625,14848.645013606252,15591.077264286567,16370.631127500896,17189.16268387594,18048.62081806974,18951.051858973227,19898.604451921885,20893.53467451798,21938.211408243882,23035.12197865608,24186.878077588884,25396.22198146833,26666.033080541743,27999.334734568834,29399.301471297276,30869.266544862145
847,11345.027999999998,11912.2794,12507.893369999998,13133.288038499999,13789.952440425,14479.450062446253,15203.422565568566,15963.593693846993,16761.773378539343,17599.86204746631,18479.855149839626,19403.84790733161,20374.04030269819,21392.7423178331,22462.37943372476,23585.498405411,24764.773325681545,26003.011991965624,27303.162591563905,28668.320721142107
848,13402.072,14072.1756,14775.784380000001,15514.573599000001,16290.302278950003,17104.817392897505,17960.05826254238,18858.0611756695,19800.964234452975,20791.012446175624,21830.563068484407,22922.091221908628,24068.195783004063,25271.605572154265,26535.18585076198,27861.945143300083,29255.04240046508,30717.79452048834,32253.684246512756,33866.3684588384
849,16388.130999999998,17207.537549999997,18067.914427499996,18971.310148875,19919.875656318753,20915.86943913469,21961.662911091425,23059.746056645996,24212.733359478298,25423.370027452213,26694.538528824825,28029.265455266068,29430.72872802937,30902.265164430843,32447.378422652386,34069.747343785006,35773.234710974255,37561.89644652297,39439.99126884912,41411.99083229158
850,17159.118,18017.0739,18917.927594999997,19863.82397475,20857.015173487503,21899.86593216188,22994.859228769976,24144.602190208472,25351.8322997189,26619.423914704843,27950.395110440084,29347.91486596209,30815.3106092602,32356.07613972321,33973.87994670937,35672.573944044845,37456.20264124708,39329.01277330944,41295.46341197491,43360.23658257366
851,22338.024,23454.9252,24627.67146,25859.055033000004,27152.007784650006,28509.60817388251,29935.088582576635,31431.843011705467,33003.43516229074,34653.606920405284,36386.28726642554,38205.60162974682,40115.88171123417,42121.67579679588,44227.75958663568,46439.14756596746,48761.10494426583,51199.16019147913,53759.11820105308,56447.07411110574
