Periods,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
3435,94599.16800000002,99329.12640000002,104295.58272000002,109510.36185600003,114985.87994880005,120735.17394624006,126771.93264355206,133110.52927572967,139766.05573951616,146754.35852649197,154092.07645281657,161796.68027545742,169886.51428923028,178380.84000369182,187299.8820038764,196664.87610407025,206498.11990927375,216823.02590473744,227664.1771999743,239047.38605997307
3436,105402.14299999998,110672.25014999999,116205.86265749998,122016.15579037499,128116.96357989375,134522.81175888845,141248.95234683287,148311.39996417452,155726.96996238324,163513.31846050243,171688.98438352754,180273.43360270394,189287.10528283915,198751.4605469811,208689.03357433018,219123.4852530467,230079.65951569902,241583.642491484,253662.82461605818,266345.96584686113
3437,108463.173,113886.33165,119580.6482325,125559.68064412501,131837.66467633127,138429.54791014784,145351.02530565523,152618.576570938,160249.50539948491,168261.98066945915,176675.07970293213,185508.83368807874,194784.2753724827,204523.48914110684,214749.66359816218,225487.1467780703,236761.5041169738,248599.57932282254,261029.55828896363,274081.0362034119
3438,135721.094,142507.14870000002,149632.50613500003,157114.13144175004,164969.83801383755,173218.32991452943,181879.2464102559,190973.2087307687,200521.86916730716,210547.96262567252,221075.36075695616,232129.12879480395,243735.58523454418,255922.36449627142,268718.482721085,282154.40685713926,296262.1271999962,311075.23355999606,326628.9952379958,342960.4449998957
3439,137514.09900000002,144389.80395000003,151609.2941475,159189.75885487505,167149.2467976188,175506.70913749977,184282.04459437475,193496.1468240935,203170.95416529817,213329.50187356307,223995.97696724124,235195.77581560332,246955.5646063835,259303.34283670268,272268.50997853786,285881.93547746475,300176.03225133795,315184.8338639049,330944.0755571001,347491.2793349552
3440,148620.27100000007,156051.28455000007,163853.84877750007,172046.5412163751,180648.86827719386,189681.31169105356,199165.37727560627,209123.64613938658,219579.8284463559,230558.81986867372,242086.7608621074,254191.09890521277,266900.65385047346,280245.68654299714,294257.970870147,308970.8694136544,324419.41288433707,340640.38352855394,357672.4027049816,375556.0228402308
3441,143495.17299999998,150669.93164999998,158203.42823249998,166113.599644125,174419.27962633126,183140.24360764783,192297.25578803025,201912.11857743174,212007.72450630335,222608.1107316185,233738.51626819946,245425.44208160942,257696.71418568993,270581.54989497445,284110.6273897232,298316.1587592094,313231.96669716976,328893.5650320283,345338.2432836297,362605.15544781124
3442,163675.097,171858.85185,180451.79444250002,189474.38416462502,198948.1033728563,208895.50854149912,219340.2839685741,230307.2981670028,241822.66307535296,253913.7962291206,266609.48604057665,279939.9603426055,293936.9583597358,308633.8062777226,324065.49659160874,340268.7714211892,357282.2099922486,375146.3204918611,393903.6365164541,413598.8183422769
3443,162215.151,170325.90855000002,178842.20397750003,187784.31417637505,197173.5298851938,207032.2063794535,217383.8166984262,228253.0075333475,239665.65791001488,251648.94080551565,264231.3878457914,277442.957238081,291315.1050999851,305880.86035498435,321174.9033727336,337233.6485413703,354095.33096843876,371800.09751686075,390390.10239270376,409909.607512339
3444,172088.727,180693.16335000002,189727.8215175,199214.21259337504,209174.9232230438,219633.66938419602,230615.3528534058,242146.12049607612,254253.42652087993,266966.0978469239,280314.4027392701,294330.12287623365,309046.62902004534,324498.96047104767,340723.90849460004,357760.1039193301,375648.10911529657,394430.5145710614,414152.0402996145,434859.6423145953
3445,192296.31,201911.1255,212006.681775,222607.01586375,233737.36665693755,245424.23498978445,257695.44673927367,270580.21907623735,284109.2300300492,298314.6915315517,313230.42610812926,328891.9474135358,345336.5447842126,362603.37202342326,380733.54062459443,399770.2176558242,419758.72853861534,440746.66496554617,462783.9982138234,485923.1981245147
3446,196369.42700000003,206187.89835000003,216497.29326750003,227322.15793087505,238688.26582741883,250622.6791187898,263153.8130747293,276311.50372846576,290127.0789148891,304633.43286063353,319865.1045036652,335858.35972884845,352651.2777152909,370283.84160105546,388798.03368110827,408237.9353651637,428649.83213342185,450082.32374009304,472586.43992709764,496215.7619234526
3447,193589.008,203268.4584,213431.88132000001,224103.47538600003,235308.64915530005,247074.08161306506,259427.78569371832,272399.17497840425,286019.1337273245,300320.0904136907,315336.09493437526,331102.89968109404,347658.0446651488,365040.9468984062,383292.99424332654,402457.6439554929,422580.5261532675,443709.55246093095,465895.03008397744,489189.7815881764
3448,171210.425,179770.94625,188759.4935625,198197.46824062502,208107.34165265627,218512.7087352891,229438.34417205356,240910.26138065624,252955.77444968908,265603.5631721735,278883.7413307822,292827.9283973213,307469.32481718744,322842.7910580468,338984.9306109492,355934.1771414967,373730.88599857147,392417.43029850005,412038.3018134251,432640.21690409636
3449,169100.083,177555.08715000004,186432.8415075,195754.48358287505,205542.2077620188,215819.31815011977,226610.28405762577,237940.79826050706,249837.83817353242,262329.73008220905,275446.2165863195,289218.5274156355,303679.45378641726,318863.4264757382,334806.5977995251,351546.9276895014,369124.2740739764,387580.48777767527,406959.512166559,427307.48777488706
3450,168386.116,176805.4218,185645.69289,194927.97753450004,204674.37641122506,214908.0952317863,225653.49999337565,236936.17499304443,248782.98374269667,261222.1329298315,274283.2395763231,287997.4015551392,302397.2716328962,317517.13521454105,333392.9919752681,350062.64157403156,367565.7736527331,385944.0623353698,405241.26545213826,425503.32872474525
3451,166764.569,175102.79744999998,183857.9373225,193050.834188625,202703.37589805629,212838.5446929591,223480.47192760708,234654.49552398743,246387.2203001868,258706.58131519615,271641.91038095596,285224.0059000038,299485.206195004,314459.4665047542,330182.43982999196,346691.5618214916,364026.1399125661,382227.44690819446,401338.81925360416,421405.7602162844
3452,173045.57,181697.84850000002,190782.74092500002,200321.87797125004,210337.97186981255,220854.8704633032,231897.61398646835,243492.49468579178,255667.11942008138,268450.47539108543,281872.9991606397,295966.6491186717,310764.98157460534,326303.23065333563,342618.39218600246,359749.3117953026,377736.77738506766,396623.6162543211,416454.79706703714,437277.53692038904
3453,172516.56599999993,181142.39429999993,190199.51401499994,199709.48971574995,209694.96420153746,220179.71241161434,231188.69803219507,242748.13293380482,254885.53958049507,267629.81655951985,281011.3073874958,295061.87275687064,309814.9663947142,325305.71471444995,341571.00045017246,358649.5504726811,376582.0279963151,395411.1293961309,415181.68586593744,435940.7701592344
3454,155171.01400000005,162929.56470000008,171076.04293500006,179629.84508175007,188611.3373358376,198041.9042026295,207943.99941276098,218341.19938339904,229258.259352569,240721.17232019745,252757.2309362073,265395.0924830177,278664.84710716864,292598.0894625271,307227.9939356534,322589.3936324361,338718.8633140579,355654.80647976085,373437.5468037489,392109.42414393637
3455,147589.98999999996,154969.48949999997,162717.96397499996,170853.86217374998,179396.55528243748,188366.38304655938,197784.70219888736,207673.93730883172,218057.63417427332,228960.51588298698,240408.54167713632,252428.96876099316,265050.41719904286,278302.938058995,292218.0849619448,306828.98921004205,322170.4386705441,338278.9606040713,355192.9086342749,372952.5540659887
3456,104263.602,109476.7821,114950.621205,120698.15226525001,126733.05987851252,133069.71287243816,139723.19851606007,146709.3584418631,154044.82636395624,161747.06768215404,169834.42106626174,178326.14211957486,187242.4492255536,196604.5716868313,206434.8002711729,216756.54028473154,227594.3672989681,238974.0856639165,250922.78994711235,263468.929444468
3457,97702.17999999998,102587.28899999998,107716.65344999998,113102.48612249999,118757.61042862499,124695.49095005626,130930.26549755907,137476.77877243704,144350.61771105888,151568.14859661183,159146.5560264424,167103.88382776454,175459.0780191528,184232.03192011046,193443.63351611598,203115.8151919218,213271.60595151785,223935.1862490938,235131.94556154846,246888.54283962594
3458,101899.38800000002,106994.35740000002,112344.07527000003,117961.27903350003,123859.34298517506,130052.3101344338,136554.9256411555,143382.6719232133,150551.80551937394,158079.39579534266,165983.3655851098,174282.53386436528,182996.66055758356,192146.49358546274,201753.81826473592,211841.5091779727,222433.58463687132,233555.26386871492,245233.02706215065,257494.67841525824
3459,113253.153,118915.81065000001,124861.60118250002,131104.68124162502,137659.91530370628,144542.9110688916,151770.05662233618,159358.559453453,167326.48742612565,175692.81179743196,184477.45238730355,193701.32500666875,203386.3912570022,213555.7108198523,224233.49636084493,235445.17117888722,247217.42973783152,259578.30122472314,272557.2162859593,286185.07710025733
3460,101844.222,106936.4331,112283.254755,117897.41749275001,123792.28836738752,129981.9027857569,136480.99792504476,143305.047821297,150470.30021236185,157993.81522297993,165893.50598412895,174188.1812833354,182897.59034750218,192042.4698648773,201644.59335812117,211726.82302602727,222313.16417732858,233428.82238619504,245100.2635055048,257355.27668078008
3461,120734.19600000001,126770.90580000002,133109.45109000002,139764.92364450003,146753.16982672503,154090.8283180613,161795.36973396438,169885.1382206626,178379.39513169572,187298.3648882805,196663.28313269455,206496.44728932928,216821.26965379578,227662.33313648557,239045.44979330988,250997.7222829754,263547.6083971241,276724.98881698033,290561.2382578294,305089.3001707209
3462,137332.195,144198.80475,151408.74498750002,158979.18223687503,166928.14134871878,175274.54841615475,184038.27583696248,193240.18962881062,202902.19911025115,213047.30906576372,223699.67451905188,234884.6582450045,246628.89115725475,258960.33571511752,271908.3525008734,285503.7701259171,299778.9586322129,314767.9065638236,330506.30189201474,347031.6169866156
3463,139159.159,146117.11695000003,153422.97279750003,161094.12143737503,169148.8275092438,177606.268884706,186486.58232894132,195810.91144538837,205601.4570176578,215881.5298685407,226675.60636196774,238009.38668006612,249909.85601406946,262405.34881477297,275525.61625551165,289301.89706828725,303766.9919217015,318955.34151778667,334903.108593676,351648.26402335986
3464,141443.10100000005,148515.25605000005,155941.01885250007,163738.06979512508,171924.97328488136,180521.22194912544,189547.2830465817,199024.6471989108,208975.87955885634,219424.67353679918,230395.90721363912,241915.7025743211,254011.48770303716,266712.06208818906,280047.66519259854,294050.0484522285,308752.5508748398,324190.1784185819,340399.68733951094,357419.67170648655
3465,155465.1,163238.355,171400.27275,179970.28638750003,188968.80070687504,198417.24074221883,208338.10277932975,218755.00791829627,229692.75831421107,241177.39622992164,253236.26604141772,265898.0793434886,279192.9833106631,293152.6324761962,307810.2641000061,323200.7773050064,339360.8161702567,356328.85697876953,374145.299827708,392852.5648190935
3466,161015.083,169065.83715,177519.1290075,186395.08545787504,195714.8397307688,205500.58171730727,215775.61080317263,226564.39134333126,237892.61091049784,249787.24145602275,262276.6035288239,275390.43370526505,289159.95539052837,303617.9531600548,318798.85081805754,334738.7933589605,351475.7330269084,369049.5196782539,387501.99566216656,406877.09544527496
3467,159765.09900000002,167753.35395000002,176141.02164750002,184948.07272987504,194195.47636636882,203905.25018468726,214100.51269392163,224805.53832861772,236045.8152450486,247848.10600730104,260240.5113076661,273252.5368730494,286915.1637167019,301260.92190253705,316323.9679976639,332140.1663975471,348747.17471742444,366184.5334532957,384493.76012596046,403718.44813225855
3468,166353.40800000005,174671.07840000006,183404.63232000006,192574.8639360001,202203.6071328001,212313.78748944012,222929.47686391213,234075.95070710775,245779.74824246316,258068.73565458631,270972.17243731563,284520.78105918143,298746.8201121405,313684.16111774754,329368.369173635,345836.78763231676,363128.6270139325,381285.0583646292,400349.31128286064,420366.7768470037
3469,181796.031,190885.83255,200430.1241775,210451.630386375,220974.21190569378,232022.9225009785,243624.0686260274,255805.27205732878,268595.5356601952,282025.31244320504,296126.57806536526,310932.9069686335,326479.55231706525,342803.5299329185,359943.70642956445,377940.89175104274,396837.9363385948,416679.8331555246,437513.8248133008,459389.51605396596
3470,202897.41499999998,213042.28574999998,223694.4000375,234879.120039375,246623.07604134377,258954.22984341098,271901.94133558153,285497.03840236063,299771.89032247866,314760.4848386026,330498.5090805327,347023.4345345594,364374.6062612874,382593.33657435176,401723.0034030694,421809.1535732229,442899.61125188397,465044.5918144782,488296.82140520215,512711.6624754623
3471,181030.30800000002,190081.82340000002,199585.91457000002,209565.21029850005,220043.47081342505,231045.64435409635,242597.92657180116,254727.8229003912,267464.2140454108,280837.42474768136,294879.2959850654,309623.26078431867,325104.4238235347,341359.6450147114,358427.627265447,376349.00862871937,395166.4590601553,414924.78201316315,435671.02111382125,457454.5721695124
3472,179055.37799999997,188008.14689999996,197408.55424499998,207278.98195724998,217642.9310551125,228525.07760786815,239951.33148826155,251948.89806267465,264546.3429658084,277773.6601140988,291662.34311980376,306245.460275794,321557.7332895837,337635.61995406286,354517.40095176606,372243.27099935437,390855.43454932206,410398.2062767882,430918.1165906276,452464.0224201591
3473,169471.08500000002,177944.63925000004,186841.87121250003,196183.96477312504,205993.16301178132,216292.8211623704,227107.46222048893,238462.83533151337,250385.97709808906,262905.2759529935,276050.5397506432,289853.06673817534,304345.72007508413,319563.00607883837,335541.15638278035,352318.2142019194,369934.1249120153,388430.8311576161,407852.37271549687,428244.9913512718
3474,174060.11399999997,182763.11969999998,191901.27568499997,201496.33946925,211571.1564427125,222149.71426484815,233257.19997809056,244920.0599769951,257166.06297584486,270024.36612463713,283525.58443086897,297701.86365241243,312586.9568350331,328216.3046767847,344627.119910624,361858.47590615525,379951.39970146294,398948.9696865362,418896.41817086295,439841.23907940614
3475,178474.556,187398.28380000003,196768.19799000002,206606.60788950004,216936.93828397506,227783.78519817383,239172.97445808252,251131.62318098664,263688.20434003597,276872.6145570378,290716.2452848897,305252.0575491342,320514.66042659094,336540.3934479205,353367.4131203166,371035.7837763324,389587.57296514895,409066.9516134065,429520.2991940768,450996.3141537807
3476,195695.211,205479.97155000002,215753.9701275,226541.66863387503,237868.7520655688,249762.18966884728,262250.29915228963,275362.8141099041,289130.95481539937,303587.50255616935,318766.8776839778,334705.2215681767,351440.48264658556,369012.50677891483,387463.1321178606,406836.2887237537,427178.1031599413,448537.0083179384,470963.85873383534,494512.0516705272
3477,191879.60499999998,201473.58524999997,211547.2645125,222124.627738125,233230.85912503127,244892.40208128287,257137.022185347,269993.8732946144,283493.5669593451,297668.24530731235,312551.65757267794,328179.24045131187,344588.2024738775,361817.6125975714,379908.49322745,398903.91788882256,418849.1137832636,439791.56947242684,461781.1479460482,484870.20534335065
3478,179508.94499999998,188484.39224999998,197908.6118625,207804.042455625,218194.24457840627,229103.95680732658,240559.15464769292,252587.1123800776,265216.4679990815,278477.29139903554,292401.1559689873,307021.21376743674,322372.27445580857,338490.888178599,355415.432587529,373186.20421690546,391845.5144277507,411437.7901491383,432009.67965659517,453610.163639425
3479,158807.90899999996,166748.30444999997,175085.71967249995,183840.00565612497,193032.00593893122,202683.6062358778,212817.7865476717,223458.6758750553,234631.60966880806,246363.19015224848,258681.3496598609,271615.41714285396,285196.1879999967,299455.99739999656,314428.7972699964,330150.2371334962,346657.748990171,363990.6364396796,382190.1682616636,401299.6766747468
3480,125603.652,131883.8346,138478.02633,145401.92764650003,152672.02402882502,160305.6252302663,168320.9064917796,176736.95181636862,185573.79940718703,194852.4893775464,204595.11384642372,214824.8695387449,225566.11301568217,236844.41866646628,248686.63959978963,261120.97157977914,274177.02015876805,287885.8711667065,302280.16472504183,317394.17296129395
3481,88792.069,93231.67245000001,97893.25607250001,102787.91887612501,107927.31481993127,113323.68056092785,118989.86458897425,124939.35781842296,131186.32570934412,137745.64199481133,144632.92409455188,151864.5702992795,159457.79881424346,167430.68875495566,175802.22319270344,184592.33435233863,193821.95106995554,203513.04862345336,213688.701054626,224373.13610735734
3482,93379.438,98048.4099,102950.830395,108098.37191475001,113503.29051048751,119178.4550360119,125137.3777878125,131394.24667720313,137963.9590110633,144862.15696161645,152105.26480969728,159710.52805018215,167696.05445269129,176080.85717532583,184884.90003409216,194129.14503579677,203835.60228758657,214027.38240196594,224728.75152206424,235965.1890981675
3483,101177.23299999996,106236.09464999997,111547.89938249996,117125.29435162497,122981.55906920623,129130.63702266655,135587.16887379988,142366.52731748988,149484.85368336437,156959.0963675326,164807.05118590922,173047.4037452047,181699.77393246494,190784.76262908822,200324.00076054264,210340.20079856977,220857.21083849826,231900.07138042318,243495.07494944433,255669.8286969166
3484,107057.19300000003,112410.05265000004,118030.55528250003,123932.08304662505,130128.68719895631,136635.12155890412,143466.87763684936,150640.2215186918,158172.2325946264,166080.84422435774,174384.88643557564,183104.1307573544,192259.33729522215,201872.30415998326,211965.91936798245,222564.2153363816,233692.42610320065,245377.0474083607,257645.89977877872,270528.19476771774
3485,122285.10000000002,128399.35500000003,134819.32275000002,141560.28888750004,148638.30333187507,156070.2184984688,163873.72942339227,172067.41589456188,180670.78668929,189704.3260237545,199189.54232494222,209149.01944118933,219606.4704132488,230586.79393391128,242116.13363060684,254221.94031213722,266933.03732774407,280279.6891941313,294293.6736538378,309008.35733652976
3486,143736.03999999998,150922.84199999998,158468.98409999997,166392.43330499998,174712.05497025,183447.65771876252,192620.04060470065,202251.0426349357,212363.59476668248,222981.77450501663,234130.86323026745,245837.40639178082,258129.2767113699,271035.7405469384,284587.52757428534,298816.9039529996,313757.7491506496,329445.6366081821,345917.9184385912,363213.8143605208
3487,140668.12299999996,147701.52914999996,155086.60560749995,162840.93588787498,170982.98268226875,179532.1318163822,188508.7384072013,197934.1753275614,207830.88409393944,218222.42829863643,229133.54971356824,240590.22719924667,252619.738559209,265250.7254871695,278513.261761528,292438.92484960443,307060.8710920846,322413.91464668885,338534.6103790233,355461.3408979745
3488,139851.21799999996,146843.77889999998,154185.96784499998,161895.26623724998,169990.02954911249,178489.53102656812,187414.00757789655,196784.70795679136,206623.94335463096,216955.1405223625,227802.89754848063,239193.04242590466,251152.69454719994,263710.3292745599,276895.84573828796,290740.6380252024,305277.66992646246,320541.5534227856,336568.63109392487,353397.06264862115
3489,162455.03199999998,170577.7836,179106.67278,188062.00641899998,197465.10673995002,207338.36207694752,217705.2801807949,228590.54418983468,240020.0713993264,252021.07496929273,264622.12871775735,277853.2351536452,291745.89691132755,306333.19175689394,321649.8513447386,337732.3439119756,354618.96110757435,372349.9091629531,390967.40462110075,410515.7748521558
3490,157740.07499999998,165627.07875,173908.4326875,182603.854321875,191734.04703796876,201320.7493898672,211386.78685936058,221956.12620232863,233053.93251244506,244706.6291380673,256941.96059497067,269789.0586247192,283278.5115559552,297442.437133753,312314.5589904407,327930.2869399627,344326.80128696084,361543.1413513089,379620.2984188743,398601.3133398181
3491,161400.06600000002,169470.06930000003,177943.57276500002,186840.75140325003,196182.78897341256,205991.9284220832,216291.52484318736,227106.10108534675,238461.4061396141,250384.4764465948,262903.7002689245,276048.8852823708,289851.32954648935,304343.8960238138,319561.09082500456,335539.1453662548,352316.1026345675,369931.9077662959,388428.5031546107,407849.9283123413
3492,171386.53500000003,179955.86175000004,188953.65483750004,198401.33757937505,208321.40445834384,218737.47468126105,229674.3484153241,241158.0658360903,253215.96912789482,265876.7675842896,279170.60596350406,293129.1362616793,307785.59307476325,323174.87272850145,339333.61636492657,356300.2971831729,374115.3120423315,392821.07764444815,412462.13152667054,433085.2381030041
3493,178431.343,187352.91015,196720.5556575,206556.58344037502,216884.4126123938,227728.6332430135,239115.06490516418,251070.8181504224,263624.3590579435,276805.5770108407,290645.85586138273,305178.1486544519,320437.0560871745,336458.90889153327,353281.85433610994,370945.94705291546,389493.2444055612,408967.9066258393,429416.30195713125,450887.1170549879
3494,182541.40299999996,191668.47314999998,201251.89680749996,211314.49164787497,221880.21623026874,232974.2270417822,244622.93839387133,256854.0853135649,269696.78957924317,283181.6290582053,297340.71051111555,312207.7460366714,327818.13333850494,344209.04000543023,361419.49200570176,379490.4666059869,398464.9899362862,418388.23943310056,439307.65140475554,461273.0339749934
3495,189363.90399999998,198832.0992,208773.70416,219212.389368,230173.00883640003,241681.65927822003,253765.74224213106,266454.0293542376,279776.7308219495,293765.567363047,308453.8457311993,323876.53801775933,340070.36491864733,357073.8831645797,374927.5773228087,393673.9561889492,413357.6539983966,434025.53669831646,455726.81353323226,478513.15420989395
3496,168977.35799999995,177426.22589999996,186297.53719499995,195612.41405474997,205393.03475748748,215662.68649536188,226445.82082012997,237768.11186113648,249656.5174541933,262139.34332690298,275246.3104932481,289008.62601791054,303459.0573188061,318632.0101847464,334563.6106939838,351291.79122868297,368856.3807901171,387299.199829623,406664.15982110414,426997.3678121594
3497,167940.102,176337.10710000002,185153.96245500003,194411.66057775004,204132.24360663755,214338.85578696945,225055.79857631793,236308.58850513384,248124.01793039052,260530.21882691007,273556.72976825555,287234.56625666836,301596.2945695018,316676.1092979769,332509.91476287576,349135.4105010196,366592.18102607055,384921.7900773741,404167.8795812428,424376.273560305
3498,167750.08000000002,176137.58400000003,184944.46320000003,194191.68636000005,203901.27067800006,214096.33421190007,224801.1509224951,236041.20846861985,247843.26889205084,260235.4323366534,273247.20395348605,286909.56415116036,301255.0423587184,316317.7944766544,332133.6842004871,348740.3684105115,366177.386831037,384486.2561725889,403710.5689812183,423896.09743027936
3499,170098.623,178603.55415,187533.7318575,196910.418450375,206755.93937289377,217093.7363415385,227948.42315861542,239345.8443165462,251313.13653237352,263878.7933589922,277072.7330269418,290926.36967828893,305472.68816220335,320746.3225703136,336783.6386988293,353622.8206337708,371303.96166545927,389869.1597487323,409362.61773616885,429830.74862297735
3500,184619.37500000003,193850.34375000003,203542.86093750005,213720.00398437507,224406.00418359382,235626.30439277354,247407.61961241224,259778.00059303283,272766.9006226845,286405.2456538187,300725.5079365097,315761.78333333513,331549.8725000019,348127.36612500204,365533.7344312522,383810.4211528148,403000.94221045554,423150.98932097835,444308.53878702724,466523.96572637866
3501,184755.82700000002,193993.61835000003,203693.29926750003,213877.96423087505,224571.86244241882,235800.4555645398,247590.4783427668,259970.00225990513,272968.5023729004,286616.9274915454,300947.77386612265,315995.16255942883,331794.92068740027,348384.6667217703,365803.9000578589,384094.09506075183,403298.7998137894,423463.7398044789,444636.9267947028,466868.7731344381
3502,173882.98599999998,182577.1353,191705.99206499997,201291.29166825,211355.8562516625,221923.64906424566,233019.83151745793,244670.82309333084,256904.3642479974,269749.5824603973,283237.0615834171,297398.914662588,312268.86039571743,327882.3034155033,344276.4185862785,361490.23951559246,379564.75149137207,398542.9890659407,418470.1385192377,439393.6454451997
3503,139924.07400000002,146920.27770000004,154266.29158500003,161979.60616425006,170078.58647246257,178582.5157960857,187511.64158589,196887.2236651845,206731.58484844372,217068.16409086593,227921.57229540922,239317.65091017968,251283.53345568868,263847.7101284731,277040.09563489683,290892.1004166417,305436.7054374737,320708.54070934746,336743.9677448148,353581.16613205563
3504,104020.805,109221.84525,114682.9375125,120417.084388125,126437.93860753127,132759.83553790784,139397.82731480323,146367.7186805434,153686.10461457056,161370.40984529912,169438.93033756406,177910.87685444226,186806.4206971644,196146.74173202264,205954.0788186238,216251.782759555,227064.37189753272,238417.59049240936,250338.47001702985,262855.3935178814
3505,80146.02,84153.32100000001,88360.98705000001,92779.03640250002,97417.98822262502,102288.88763375628,107403.3320154441,112773.49861621631,118412.17354702712,124332.78222437849,130549.4213355974,137076.8924023773,143930.73702249618,151127.273873621,158683.63756730204,166617.81944566715,174948.7104179505,183696.14593884803,192880.95323579042,202525.00089758
3506,93739.22799999999,98426.18939999999,103347.49887,108514.8738135,113940.61750417501,119637.64837938377,125619.53079835296,131900.5073382706,138495.53270518413,145420.30934044335,152691.3248074655,160325.8910478388,168342.18560023076,176759.29488024232,185597.25962425445,194877.1226054672,204620.9787357405,214852.02767252756,225594.62905615394,236874.36050896166
3507,94582.17099999999,99311.27954999999,104276.8435275,109490.685703875,114965.21998906876,120713.4809885222,126749.15503794832,133086.61278984573,139740.94342933802,146727.99060080494,154064.3901308452,161767.60963738745,169855.99011925684,178348.78962521968,187266.2291064807,196629.54056180472,206461.01758989494,216784.06846938972,227623.2718928592,239004.4354875022
3508,95816.232,100607.0436,105637.39578,110919.26556900001,116465.22884745002,122288.49028982254,128402.91480431367,134823.06054452935,141564.21357175583,148642.4242503436,156074.5454628608,163878.27273600386,172072.18637280405,180675.79569144428,189709.5854760165,199195.06474981733,209154.81798730817,219612.55888667362,230593.18683100728,242122.8461725577
3509,115347.15399999998,121114.51169999999,127170.23728499998,133528.74914924998,140205.1866067125,147215.44593704815,154576.21823390055,162305.0291455956,170420.28060287537,178941.29463301913,187888.3593646701,197282.7773329036,207146.9161995488,217504.26200952625,228379.4751100026,239798.44886550275,251788.37130877786,264377.7898742168,277596.6793679276,291476.513336324
3510,129168.16,135626.568,142407.8964,149528.29122,157004.70578100003,164854.94107005006,173097.68812355257,181752.57252973018,190840.2011562167,200382.21121402754,210401.32177472892,220921.38786346538,231967.45725663868,243565.8301194706,255744.12162544415,268531.3277067164,281957.8940920522,296055.78879665484,310858.5782364876,326401.507148312
3511,133285.15000000002,139949.40750000003,146946.87787500003,154294.22176875005,162008.93285718755,170109.37950004695,178614.8484750493,187545.59089880178,196922.87044374188,206769.01396592896,217107.4646642254,227962.8378974367,239360.97979230856,251329.028781924,263895.48022102023,277090.2542320712,290944.76694367477,305492.00529085856,320766.6055554015,336804.9358331716
3512,139575.20999999996,146553.97049999997,153881.66902499995,161575.75247624997,169654.5401000625,178137.26710506564,187044.1304603189,196396.33698333486,206216.15383250162,216526.9615241267,227353.30960033304,238720.9750803497,250657.0238343672,263189.8750260856,276349.3687773899,290166.8372162594,304675.1790770723,319908.938030926,335904.38493247225,352699.60417909594
3513,150575.12,158103.876,166009.0698,174309.52329,183024.99945450004,192176.24942722503,201785.0618985863,211874.3149935156,222468.0307431914,233591.432280351,245271.00389436854,257534.55408908697,270411.28179354133,283931.84588321846,298128.4381773794,313034.8600862484,328686.60309056076,345120.93324508885,362376.9799073433,380495.82890271046
3514,173345.03500000003,182012.28675000003,191112.90108750004,200668.54614187506,210701.97344896884,221237.0721214173,232298.92572748815,243913.87201386256,256109.5656145557,268915.0438952835,282360.7960900477,296478.8358945501,311302.7776892776,326867.9165737415,343211.3124024286,360371.8780225501,378390.47192367754,397309.99551986146,417175.4952958545,438034.2700606473
3515,165050.06499999994,173302.56824999995,181967.69666249995,191066.08149562497,200619.38557040622,210650.35484892654,221182.87259137287,232242.01622094153,243854.1170319886,256046.82288358806,268849.16402776743,282291.62222915585,296406.20334061363,311226.51350764435,326787.8391830266,343127.23114217795,360283.5926992868,378297.7723342512,397212.66095096373,417073.293998512
3516,179213.43799999994,188174.10989999995,197582.81539499993,207461.95616474995,217835.05397298746,228726.80667163685,240163.14700521872,252171.30435547966,264779.8695732536,278018.86305191636,291919.80620451213,306515.79651473777,321841.58634047466,337933.6656574984,354830.3489403734,372571.8663873921,391200.45970676164,410760.48269209976,431298.5068267047,452863.4321680401
3517,186572.07800000004,195900.68190000005,205695.71599500004,215980.50179475007,226779.5268844876,238118.50322871198,250024.4283901476,262525.649809655,275651.93230013776,289434.5289151446,303906.2553609019,319101.568128947,335056.64653539436,351809.4788621641,369399.9528052723,387869.95044553594,407263.4479678127,427626.6203662034,449007.9513845136,471458.34895373933
3518,196903.59800000003,206748.77790000004,217086.21679500004,227940.52763475006,239337.5540164876,251304.431717312,263869.65330317756,277063.1359683365,290916.2927667533,305462.107405091,320735.21277534554,336771.9734141128,353610.5720848185,371291.1006890594,389855.65572351246,409348.4385096881,429815.86043517245,451306.6534569311,473871.9861297777,497565.5854362666
3519,182522.21600000001,191648.3268,201230.74314000004,211292.28029700005,221856.89431185005,232949.73902744259,244597.22597881473,256827.08727775546,269668.44164164324,283151.86372372543,297309.4569099117,312174.92975540727,327783.6762431777,344172.86005533655,361381.50305810344,379450.57821100863,398423.10712155903,418344.26247763704,439261.4756015189,461224.5493815949
3520,175027.499,183778.87395,192967.81764750002,202616.20852987503,212747.01895636882,223384.36990418728,234553.58839939663,246281.26781936648,258595.33121033479,271525.0977708516,285101.35265939415,299356.42029236385,314324.24130698206,330040.45337233116,346542.4760409478,363869.5998429952,382063.0798351449,401166.2338269022,421224.5455182473,442285.7727941597
3521,159256.114,167218.9197,175579.865685,184358.85896925002,193576.80191771252,203255.64201359818,213418.4241142781,224089.34531999202,235293.8125859916,247058.50321529122,259411.42837605576,272381.99979485857,286001.09978460154,300301.1547738316,315316.2125125232,331082.0231381494,347636.1242950568,365017.9305098097,383268.8270353002,402432.26838706527
