period,scenario,load_demand,res_generation_total,generator_generation,battery_charge,battery_discharge,battery_soc,lost_load,fuel_consumption,grid_import,grid_export,grid_import_delivered,grid_export_delivered,res_generation__Solar
4488,scenario_1,27.008,0.0,0.0,0.0,27.008,1134.1548930302406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4489,scenario_1,29.376,0.0,0.0,0.0,29.376,1106.0215596969072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4490,scenario_1,41.748,0.0,41.748,0.0,0.0,1075.4215596969073,0.0,13.915999999999999,0.0,0.0,0.0,0.0,0.0
4491,scenario_1,47.746,0.0,0.0,0.0,47.746,1075.4215596969073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4492,scenario_1,61.452,0.0,0.0,0.0,61.452,1025.6861430302406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4493,scenario_1,99.462,0.0,61.3917014289115,0.0,38.0702985710885,961.6736430302407,0.0,20.463900476303834,0.0,0.0,0.0,0.0,0.0
4494,scenario_1,138.539,25.148846983449072,0.0,0.0,113.39015301655091,922.0170820186902,0.0,0.0,0.0,0.0,0.0,0.0,25.148846983449072
4495,scenario_1,15.158,14.35337167855101,0.0,0.0,0.8046283214489893,803.9023392931164,0.0,0.0,0.0,0.0,0.0,0.0,14.35337167855101
4496,scenario_1,199.067,177.29458677608977,21.772413223910235,0.0,0.0,803.064184791607,0.0,7.257471074636745,0.0,0.0,0.0,0.0,177.29458677608977
4497,scenario_1,174.952,150.77999472989373,0.0,0.0,24.17200527010627,803.064184791607,0.0,0.0,0.0,0.0,0.0,0.0,150.77999472989373
4498,scenario_1,152.848,121.65569874214295,0.0,0.0,31.192301257857068,777.8850126352463,0.0,0.0,0.0,0.0,0.0,0.0,121.65569874214295
4499,scenario_1,147.458,287.77205363523996,0.0,140.31405363523996,0.0,745.3930321583118,0.0,0.0,0.0,0.0,0.0,0.0,287.77205363523996
4500,scenario_1,13.704,373.24855673429585,0.0,359.54455673429584,0.0,878.6913831117897,0.0,0.0,0.0,0.0,0.0,0.0,373.24855673429585
4501,scenario_1,139.436,216.73591234612024,0.0,77.29991234612024,0.0,1220.2587120093708,0.0,0.0,0.0,0.0,0.0,0.0,216.73591234612024
4502,scenario_1,119.707,406.426592844595,0.0,286.719592844595,0.0,1293.693628738185,0.0,0.0,0.0,0.0,0.0,0.0,406.426592844595
4503,scenario_1,165.336,301.78616380138885,0.0,136.45016380138884,0.0,1566.0772419405503,0.0,0.0,0.0,0.0,0.0,0.0,301.78616380138885
4504,scenario_1,193.379,200.57314593475795,0.0,7.194145934757955,0.0,1695.7048975518696,0.0,0.0,0.0,0.0,0.0,0.0,200.57314593475795
4505,scenario_1,236.676,55.30832553468322,0.0,0.0,181.36767446531678,1702.5393361898896,0.0,0.0,0.0,0.0,0.0,0.0,55.30832553468322
4506,scenario_1,264.077,0.0,0.0,0.0,264.077,1513.614675288518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4507,scenario_1,251.993,0.0,61.3917014289115,0.0,190.60129857108848,1238.5344669551846,0.0,20.463900476303834,0.0,0.0,0.0,0.0,0.0
4508,scenario_1,186.874,0.0,61.3917014289115,0.0,125.48229857108849,1039.9914476103008,0.0,20.463900476303834,0.0,0.0,0.0,0.0,0.0
4509,scenario_1,125.978,0.0,61.3917014289115,0.0,64.58629857108849,909.2807199320836,0.0,20.463900476303834,0.0,0.0,0.0,0.0,0.0
4510,scenario_1,73.848,0.0,0.0,0.0,73.848,842.0033255871997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4511,scenario_1,38.586,0.0,0.0,0.0,38.586,765.0783255871996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4512,scenario_1,32.435,0.0,0.0,0.0,32.435,724.8845755871996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4513,scenario_1,42.809,0.0,42.809,0.0,0.0,691.0981172538662,0.0,14.269666666666666,0.0,0.0,0.0,0.0,0.0
4514,scenario_1,48.694,0.0,0.0,0.0,48.694,691.0981172538662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4515,scenario_1,46.304,0.0,0.0,0.0,46.304,640.3752005871995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4516,scenario_1,47.735,0.0,0.0,0.0,47.735,592.1418672538662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4517,scenario_1,84.613,0.0,61.3917014289115,0.0,23.221298571088496,542.4179089205328,0.0,20.463900476303834,0.0,0.0,0.0,0.0,0.0
4518,scenario_1,114.115,29.515751578983988,0.0,0.0,84.599248421016,518.2290562423157,0.0,0.0,0.0,0.0,0.0,0.0,29.515751578983988
4519,scenario_1,175.679,141.09799310672568,0.0,0.0,34.58100689327432,430.1048391370906,0.0,0.0,0.0,0.0,0.0,0.0,141.09799310672568
4520,scenario_1,197.163,197.163,0.0,0.0,0.0,394.0829569565965,0.0,0.0,0.0,0.0,0.0,0.0,197.163
4521,scenario_1,168.843,361.53968504985363,0.0,192.69668504985364,0.0,394.0829569565965,0.0,0.0,0.0,0.0,0.0,0.0,361.53968504985363
4522,scenario_1,140.962,425.31310495023706,0.0,284.3511049502371,0.0,577.1448077539575,0.0,0.0,0.0,0.0,0.0,0.0,425.31310495023706
4523,scenario_1,137.978,532.0609569565966,0.0,394.0829569565966,0.0,847.2783574566827,0.0,0.0,0.0,0.0,0.0,0.0,532.0609569565966
4524,scenario_1,135.039,529.1219569565966,0.0,394.0829569565966,0.0,1221.6571665654494,0.0,0.0,0.0,0.0,0.0,0.0,529.1219569565966
4525,scenario_1,13.678,407.7609569565966,0.0,394.0829569565966,0.0,1596.0359756742162,0.0,0.0,0.0,0.0,0.0,0.0,407.7609569565966
4526,scenario_1,144.343,144.343,0.0,0.0,0.0,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,144.343
4527,scenario_1,191.216,191.216,0.0,0.0,0.0,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,191.216
4528,scenario_1,179.432,179.432,0.0,0.0,0.0,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,179.432
4529,scenario_1,199.925,55.03865612738924,0.0,0.0,144.88634387261078,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,55.03865612738924
4530,scenario_1,238.407,0.0,0.0,0.0,238.407,1819.4915099156801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4531,scenario_1,23.72,0.0,0.0,0.0,23.72,1571.15088491568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4532,scenario_1,187.587,0.0,0.0,0.0,187.587,1546.4425515823468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4533,scenario_1,119.883,0.0,0.0,0.0,119.883,1351.0394265823468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4534,scenario_1,78.698,0.0,0.0,0.0,78.698,1226.1613015823468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4535,scenario_1,47.948,0.0,0.0,0.0,47.948,1144.1842182490136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4536,scenario_1,17.259,0.0,0.0,0.0,17.259,1094.2383849156802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4537,scenario_1,3.763,0.0,0.0,0.0,3.763,1076.26025991568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4538,scenario_1,40.945,0.0,0.0,0.0,40.945,1072.3404682490134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4539,scenario_1,44.599,0.0,0.0,0.0,44.599,1029.6894265823466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4540,scenario_1,59.167,0.0,0.0,0.0,59.167,983.2321349156799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4541,scenario_1,69.865,0.0,0.0,0.0,69.865,921.5998432490132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4542,scenario_1,114.815,28.454471976085063,0.0,0.0,86.36052802391494,848.8238015823466,0.0,0.0,0.0,0.0,0.0,0.0,28.454471976085063
4543,scenario_1,206.381,89.70422348437455,0.0,0.0,116.67677651562545,758.8649182241019,0.0,0.0,0.0,0.0,0.0,0.0,89.70422348437455
4544,scenario_1,25.75,190.08213608970794,0.0,164.33213608970794,0.0,637.3266093536587,0.0,0.0,0.0,0.0,0.0,0.0,190.08213608970794
4545,scenario_1,237.823,208.41965578569918,0.0,0.0,29.40334421430083,793.4421386388813,0.0,0.0,0.0,0.0,0.0,0.0,208.41965578569918
4546,scenario_1,152.977,196.96305548227392,0.0,43.98605548227391,0.0,762.8136550823178,0.0,0.0,0.0,0.0,0.0,0.0,196.96305548227392
4547,scenario_1,105.716,343.4370387086023,0.0,237.7210387086023,0.0,804.600407790478,0.0,0.0,0.0,0.0,0.0,0.0,343.4370387086023
4548,scenario_1,140.719,391.7513576799189,0.0,251.0323576799189,0.0,1030.43539456365,0.0,0.0,0.0,0.0,0.0,0.0,391.7513576799189
4549,scenario_1,111.845,360.54374886879236,0.0,248.69874886879236,0.0,1268.916134359573,0.0,0.0,0.0,0.0,0.0,0.0,360.54374886879236
4550,scenario_1,125.475,246.956283989324,0.0,121.481283989324,0.0,1505.1799457849258,0.0,0.0,0.0,0.0,0.0,0.0,246.956283989324
4551,scenario_1,125.559,153.95513452545197,0.0,28.39613452545197,0.0,1620.5871655747837,0.0,0.0,0.0,0.0,0.0,0.0,153.95513452545197
4552,scenario_1,141.283,194.58822489545912,0.0,53.30522489545913,0.0,1647.5634933739632,0.0,0.0,0.0,0.0,0.0,0.0,194.58822489545912
4553,scenario_1,191.215,50.8805278471787,0.0,0.0,140.33447215282132,1698.2034570246494,0.0,0.0,0.0,0.0,0.0,0.0,50.8805278471787
4554,scenario_1,24.408,0.0,0.0,0.0,24.408,1552.0217151987938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4555,scenario_1,26.225,0.0,0.0,0.0,26.225,1526.5967151987938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4556,scenario_1,226.276,0.0,0.0,0.0,226.276,1499.2790068654606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4557,scenario_1,173.658,0.0,0.0,0.0,173.658,1263.574840198794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4558,scenario_1,81.092,0.0,0.0,0.0,81.092,1082.681090198794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4559,scenario_1,40.607,0.0,0.0,0.0,40.607,998.2102568654607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4560,scenario_1,17.696,0.0,0.0,0.0,17.696,955.9112985321274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4561,scenario_1,23.112,0.0,0.0,0.0,23.112,937.477965198794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4562,scenario_1,27.765,0.0,0.0,0.0,27.765,913.4029651987939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4563,scenario_1,42.312,0.0,0.0,0.0,42.312,884.4810901987939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4564,scenario_1,56.842,0.0,0.0,0.0,56.842,840.4060901987939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4565,scenario_1,87.433,0.0,0.0,0.0,87.433,781.1956735321272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4566,scenario_1,127.017,21.469164425856903,0.0,0.0,105.5478355741431,690.1196318654605,0.0,0.0,0.0,0.0,0.0,0.0,21.469164425856903
4567,scenario_1,201.997,109.52057541391348,0.0,0.0,92.47642458608654,580.1739698090614,0.0,0.0,0.0,0.0,0.0,0.0,109.52057541391348
4568,scenario_1,258.481,172.31005224772025,0.0,0.0,86.17094775227974,483.84436086522123,0.0,0.0,0.0,0.0,0.0,0.0,172.31005224772025
4569,scenario_1,213.942,213.942,0.0,0.0,0.0,394.0829569565965,0.0,0.0,0.0,0.0,0.0,0.0,213.942
4570,scenario_1,148.303,148.303,0.0,0.0,0.0,394.0829569565965,0.0,0.0,0.0,0.0,0.0,0.0,148.303
4571,scenario_1,91.597,485.6799569565966,0.0,394.0829569565966,0.0,394.0829569565965,0.0,0.0,0.0,0.0,0.0,0.0,485.6799569565966
4572,scenario_1,83.552,477.6349569565966,0.0,394.0829569565966,0.0,768.4617660653632,0.0,0.0,0.0,0.0,0.0,0.0,477.6349569565966
4573,scenario_1,94.888,488.97095695659664,0.0,394.0829569565966,0.0,1142.84057517413,0.0,0.0,0.0,0.0,0.0,0.0,488.97095695659664
4574,scenario_1,97.271,446.9204990043859,0.0,349.64949900438586,0.0,1517.2193842828967,0.0,0.0,0.0,0.0,0.0,0.0,446.9204990043859
4575,scenario_1,121.748,249.14629099570482,0.0,127.3982909957048,0.0,1849.3864083370634,0.0,0.0,0.0,0.0,0.0,0.0,249.14629099570482
4576,scenario_1,139.814,139.814,0.0,0.0,0.0,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,139.814
4577,scenario_1,188.669,53.03788310553061,61.3917014289115,0.0,74.23941546555791,1970.414784782983,0.0,20.463900476303834,0.0,0.0,0.0,0.0,53.03788310553061
4578,scenario_1,261.756,0.0,1.9731441078188254,0.0,259.78285589218115,1893.0820603396935,0.0,0.6577147026062752,0.0,0.0,0.0,0.0,0.0
4579,scenario_1,270.762,0.0,0.0,0.0,270.762,1622.474918785338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4580,scenario_1,244.418,0.0,0.0,0.0,244.418,1340.431168785338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4581,scenario_1,160.439,0.0,0.0,0.0,160.439,1085.8290854520046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4582,scenario_1,54.705,0.0,0.0,0.0,54.705,918.7051271186712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4583,scenario_1,24.445,0.0,24.445,0.0,0.0,861.7207521186712,0.0,8.148333333333333,0.0,0.0,0.0,0.0,0.0
4584,scenario_1,35.509,0.0,0.0,0.0,35.509,861.7207521186712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4585,scenario_1,42.353,0.0,0.0,0.0,42.353,824.7322104520044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4586,scenario_1,47.438,0.0,0.0,0.0,47.438,780.6145021186711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4587,scenario_1,50.648,0.0,0.0,0.0,50.648,731.1999187853378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4588,scenario_1,59.213,0.0,0.0,0.0,59.213,678.4415854520045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4589,scenario_1,85.321,0.0,0.0,0.0,85.321,616.7613771186711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4590,scenario_1,11.084,22.582638107586924,0.0,11.498638107586924,0.0,527.8853354520045,0.0,0.0,0.0,0.0,0.0,0.0,22.582638107586924
4591,scenario_1,224.805,85.8679586902891,0.0,0.0,138.9370413097109,538.809041654212,0.0,0.0,0.0,0.0,0.0,0.0,85.8679586902891
4592,scenario_1,266.167,266.167,0.0,0.0,0.0,394.0829569565965,0.0,0.0,0.0,0.0,0.0,0.0,266.167
4593,scenario_1,225.683,415.9781092706853,0.0,190.29510927068532,0.0,394.0829569565965,0.0,0.0,0.0,0.0,0.0,0.0,415.9781092706853
4594,scenario_1,142.365,341.38407160791263,0.0,199.01907160791262,0.0,574.8633107637476,0.0,0.0,0.0,0.0,0.0,0.0,341.38407160791263
4595,scenario_1,113.954,477.6280153833465,0.0,363.6740153833465,0.0,763.9314287912646,0.0,0.0,0.0,0.0,0.0,0.0,477.6280153833465
4596,scenario_1,10.185,404.2679569565966,0.0,394.0829569565966,0.0,1109.4217434054437,0.0,0.0,0.0,0.0,0.0,0.0,404.2679569565966
4597,scenario_1,101.176,495.2589569565966,0.0,394.0829569565966,0.0,1483.8005525142105,0.0,0.0,0.0,0.0,0.0,0.0,495.2589569565966
4598,scenario_1,116.465,234.60755069474283,0.0,118.14255069474281,0.0,1858.1793616229772,0.0,0.0,0.0,0.0,0.0,0.0,234.60755069474283
4599,scenario_1,102.799,102.799,0.0,0.0,0.0,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,102.799
4600,scenario_1,161.254,161.254,0.0,0.0,0.0,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,161.254
4601,scenario_1,198.782,57.256904477710755,0.0,0.0,141.52509552228926,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,57.256904477710755
4602,scenario_1,239.986,0.0,61.3917014289115,0.0,178.59429857108847,1822.9928102805982,0.0,20.463900476303834,0.0,0.0,0.0,0.0,0.0
4603,scenario_1,284.389,0.0,0.0,0.0,284.389,1636.957082602381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4604,scenario_1,235.428,0.0,0.0,0.0,235.428,1340.7185409357144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4605,scenario_1,150.082,0.0,0.0,0.0,150.082,1095.4810409357144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4606,scenario_1,71.089,0.0,0.0,0.0,71.089,939.1456242690477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4607,scenario_1,22.299,0.0,0.0,0.0,22.299,865.094582602381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4608,scenario_1,17.702,0.0,0.0,0.0,17.702,841.866457602381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4609,scenario_1,25.619,0.0,0.0,0.0,25.619,823.4268742690477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4610,scenario_1,42.723,0.0,0.0,0.0,42.723,796.7404159357144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4611,scenario_1,48.312,0.0,0.0,0.0,48.312,752.2372909357144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4612,scenario_1,5.362,0.0,0.0,0.0,5.362,701.9122909357144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4613,scenario_1,79.426,0.0,19.185170785739523,0.0,60.24082921426048,696.3268742690477,0.0,6.395056928579841,0.0,0.0,0.0,0.0,0.0
4614,scenario_1,129.459,29.26348019796703,0.0,0.0,100.19551980203298,633.576010504193,0.0,0.0,0.0,0.0,0.0,0.0,29.26348019796703
4615,scenario_1,203.937,135.62631384259927,0.0,0.0,68.31068615740074,529.2056773770754,0.0,0.0,0.0,0.0,0.0,0.0,135.62631384259927
4616,scenario_1,261.728,200.32087455374102,0.0,0.0,61.40712544625899,458.0487126297829,0.0,0.0,0.0,0.0,0.0,0.0,200.32087455374102
4617,scenario_1,195.004,401.3289711454247,0.0,206.3249711454247,0.0,394.0829569565965,0.0,0.0,0.0,0.0,0.0,0.0,401.3289711454247
4618,scenario_1,119.565,390.28781885466606,0.0,270.72281885466606,0.0,590.0916795447499,0.0,0.0,0.0,0.0,0.0,0.0,390.28781885466606
4619,scenario_1,110.723,504.8059569565966,0.0,394.0829569565966,0.0,847.2783574566827,0.0,0.0,0.0,0.0,0.0,0.0,504.8059569565966
4620,scenario_1,133.912,527.9949569565966,0.0,394.0829569565966,0.0,1221.6571665654494,0.0,0.0,0.0,0.0,0.0,0.0,527.9949569565966
4621,scenario_1,99.186,493.26895695659664,0.0,394.0829569565966,0.0,1596.0359756742162,0.0,0.0,0.0,0.0,0.0,0.0,493.26895695659664
4622,scenario_1,115.287,115.287,0.0,0.0,0.0,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,115.287
4623,scenario_1,110.186,110.186,0.0,0.0,0.0,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,110.186
4624,scenario_1,131.131,131.131,0.0,0.0,0.0,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,131.131
4625,scenario_1,177.409,55.795470270440106,0.0,0.0,121.61352972955989,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,55.795470270440106
4626,scenario_1,254.395,0.0,61.3917014289115,0.0,193.00329857108852,1843.7340246480246,0.0,20.463900476303834,0.0,0.0,0.0,0.0,0.0
4627,scenario_1,282.069,0.0,0.0,0.0,282.069,1642.6889219698073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4628,scenario_1,244.916,0.0,0.0,0.0,244.916,1348.8670469698072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4629,scenario_1,165.417,0.0,0.0,0.0,165.417,1093.7462136364738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4630,scenario_1,70.602,0.0,0.0,0.0,70.602,921.4368386364738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4631,scenario_1,26.418,0.0,26.418,0.0,0.0,847.8930886364737,0.0,8.806,0.0,0.0,0.0,0.0,0.0
4632,scenario_1,32.463,0.0,0.0,0.0,32.463,847.8930886364737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4633,scenario_1,40.758,0.0,0.0,0.0,40.758,814.0774636364738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4634,scenario_1,41.439,0.0,0.0,0.0,41.439,771.6212136364738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4635,scenario_1,49.223,0.0,0.0,0.0,49.223,728.4555886364739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4636,scenario_1,63.564,0.0,0.0,0.0,63.564,677.1816303031405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4637,scenario_1,75.924,0.0,61.3917014289115,0.0,14.532298571088504,610.9691303031406,0.0,20.463900476303834,0.0,0.0,0.0,0.0,0.0
4638,scenario_1,120.711,28.71544237024053,0.0,0.0,91.99555762975947,595.83131929159,0.0,0.0,0.0,0.0,0.0,0.0,28.71544237024053
4639,scenario_1,19.762,139.25380232136033,0.0,119.49180232136032,0.0,500.00261342725724,0.0,0.0,0.0,0.0,0.0,0.0,139.25380232136033
4640,scenario_1,254.596,298.4457427561988,0.0,43.84974275619879,0.0,613.5198256325496,0.0,0.0,0.0,0.0,0.0,0.0,298.4457427561988
4641,scenario_1,208.733,299.3852361751585,0.0,90.65223617515852,0.0,655.1770812509384,0.0,0.0,0.0,0.0,0.0,0.0,299.3852361751585
4642,scenario_1,159.188,162.36708023039674,0.0,3.1790802303967496,0.0,741.296705617339,0.0,0.0,0.0,0.0,0.0,0.0,162.36708023039674
4643,scenario_1,9.561,165.79449140697193,0.0,156.23349140697192,0.0,744.3168318362159,0.0,0.0,0.0,0.0,0.0,0.0,165.79449140697193
4644,scenario_1,104.357,367.5420041154295,0.0,263.1850041154295,0.0,892.7386486728392,0.0,0.0,0.0,0.0,0.0,0.0,367.5420041154295
4645,scenario_1,129.643,325.0995190126111,0.0,195.4565190126111,0.0,1142.7644025824973,0.0,0.0,0.0,0.0,0.0,0.0,325.0995190126111
4646,scenario_1,101.189,366.6460057621624,0.0,265.45700576216245,0.0,1328.4480956444777,0.0,0.0,0.0,0.0,0.0,0.0,366.6460057621624
4647,scenario_1,11.895,279.7863595740825,0.0,267.8913595740825,0.0,1580.632251118532,0.0,0.0,0.0,0.0,0.0,0.0,279.7863595740825
4648,scenario_1,141.711,211.54260150242635,0.0,69.83160150242634,0.0,1835.1290427139104,0.0,0.0,0.0,0.0,0.0,0.0,211.54260150242635
4649,scenario_1,200.208,54.84727783834188,61.3917014289115,0.0,83.96902073274661,1901.4690641412153,0.0,20.463900476303834,0.0,0.0,0.0,0.0,54.84727783834188
4650,scenario_1,279.061,0.0,0.0,0.0,279.061,1814.001334211271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4651,scenario_1,284.052,0.0,0.0,0.0,284.052,1523.3127925446042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4652,scenario_1,245.717,0.0,0.0,0.0,245.717,1227.4252925446042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4653,scenario_1,178.122,0.0,0.0,0.0,178.122,971.4700842112709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4654,scenario_1,92.718,0.0,0.0,0.0,92.718,785.9263342112708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4655,scenario_1,3.067,0.0,0.0,0.0,3.067,689.3450842112709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4656,scenario_1,17.088,0.0,0.0,0.0,17.088,686.1502925446042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4657,scenario_1,28.194,0.0,0.0,0.0,28.194,668.3502925446043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4658,scenario_1,24.051,0.0,24.051,0.0,0.0,638.9815425446043,0.0,8.017,0.0,0.0,0.0,0.0,0.0
4659,scenario_1,44.461,0.0,27.486942083993576,0.0,16.974057916006423,638.9815425446043,0.0,9.162314027997859,0.0,0.0,0.0,0.0,0.0
4660,scenario_1,52.409,0.0,0.0,0.0,52.409,621.3002322154309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4661,scenario_1,60.591,0.0,0.0,0.0,60.591,566.7075238820976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4662,scenario_1,114.872,27.567172635956457,0.0,0.0,87.30482736404355,503.5918988820976,0.0,0.0,0.0,0.0,0.0,0.0,27.567172635956457
4663,scenario_1,154.955,137.13124311556248,0.0,0.0,17.82375688443753,412.6493703778856,0.0,0.0,0.0,0.0,0.0,0.0,137.13124311556248
4664,scenario_1,173.355,173.355,0.0,0.0,0.0,394.0829569565965,0.0,0.0,0.0,0.0,0.0,0.0,173.355
4665,scenario_1,15.842,371.20428864674466,0.0,355.3622886467447,0.0,394.0829569565965,0.0,0.0,0.0,0.0,0.0,0.0,371.20428864674466
4666,scenario_1,151.937,430.2357918047126,0.0,278.2987918047126,0.0,731.6771311710039,0.0,0.0,0.0,0.0,0.0,0.0,430.2357918047126
4667,scenario_1,144.998,539.0809569565965,0.0,394.0829569565966,0.0,996.0609833854809,0.0,0.0,0.0,0.0,0.0,0.0,539.0809569565965
4668,scenario_1,151.988,275.42195455219945,0.0,123.43395455219947,0.0,1370.4397924942477,0.0,0.0,0.0,0.0,0.0,0.0,275.42195455219945
4669,scenario_1,138.807,283.0919845667185,0.0,144.28498456671852,0.0,1487.7020493188372,0.0,0.0,0.0,0.0,0.0,0.0,283.0919845667185
4670,scenario_1,156.524,419.26633623704424,0.0,262.74233623704424,0.0,1624.7727846572197,0.0,0.0,0.0,0.0,0.0,0.0,419.26633623704424
4671,scenario_1,158.522,259.6133481058644,0.0,101.09134810586443,0.0,1874.3780040824117,0.0,0.0,0.0,0.0,0.0,0.0,259.6133481058644
4672,scenario_1,187.163,139.1146181111441,0.0,0.0,48.048381888855914,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,139.1146181111441
4673,scenario_1,188.276,35.70944893360721,0.0,0.0,152.5665510663928,1920.3643869820912,0.0,0.0,0.0,0.0,0.0,0.0,35.70944893360721
4674,scenario_1,231.176,0.0,0.0,0.0,231.176,1761.440896287932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4675,scenario_1,228.612,0.0,0.0,0.0,228.612,1520.6325629545986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4676,scenario_1,180.641,0.0,0.0,0.0,180.641,1282.4950629545986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4677,scenario_1,116.276,0.0,0.0,0.0,116.276,1094.3273546212652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4678,scenario_1,70.645,0.0,0.0,0.0,70.645,973.2065212879318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4679,scenario_1,36.835,0.0,0.0,0.0,36.835,899.6179796212651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4680,scenario_1,23.365,0.0,0.0,0.0,23.365,861.2481879545985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4681,scenario_1,43.365,0.0,0.0,0.0,43.365,836.9096462879319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4682,scenario_1,50.866,0.0,0.0,0.0,50.866,791.7377712879319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
