period,year,scenario,load_demand,res_generation_total,generator_generation,battery_charge,battery_discharge,battery_soc,battery_charge_dc,battery_discharge_dc,battery_charge_loss,battery_discharge_loss,battery_cycle_fade,battery_calendar_fade,battery_soh,battery_effective_energy_capacity,lost_load,grid_import,grid_export,grid_import_delivered,grid_export_delivered
569,2028,scenario_1,188.452,55.91843817527012,0.0,0.0,132.53356182472987,1947.1020954242415,0.0,135.72801493112186,0.0,3.194453106391989,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
569,2029,scenario_1,188.452,55.91843817527012,0.0,0.0,132.53356182472987,1947.1020954242415,0.0,135.72801493112186,0.0,3.194453106391989,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
569,2030,scenario_1,188.452,55.91843817527012,0.0,0.0,132.53356182472987,1947.1020954242415,0.0,135.72801493112186,0.0,3.194453106391989,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
569,2031,scenario_1,188.452,55.91843817527012,0.0,0.0,132.53356182472987,1947.1020954242415,0.0,135.72801493112186,0.0,3.194453106391989,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
569,2032,scenario_1,188.452,55.91843817527012,0.0,0.0,132.53356182472987,1947.1020954242415,0.0,135.72801493112186,0.0,3.194453106391989,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
569,2033,scenario_1,188.452,55.91843817527012,0.0,0.0,132.53356182472987,1947.1020954242415,0.0,135.72801493112186,0.0,3.194453106391989,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
569,2034,scenario_1,188.452,55.91843817527012,0.0,0.0,132.53356182472987,1947.1020954242415,0.0,135.72801493112186,0.0,3.194453106391989,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
569,2035,scenario_1,188.452,55.91843817527012,0.0,0.0,132.53356182472987,1947.1020954242415,0.0,135.72801493112186,0.0,3.194453106391989,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
570,2026,scenario_1,235.678,0.0,13.731970801920937,0.0,221.94602919807906,1811.3740804931197,0.0,228.95558992217207,0.0,7.009560724093014,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
570,2027,scenario_1,235.678,0.0,13.731970801920937,0.0,221.94602919807906,1811.3740804931197,0.0,228.95558992217207,0.0,7.009560724093014,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
570,2028,scenario_1,235.678,0.0,13.731970801920937,0.0,221.94602919807906,1811.3740804931197,0.0,228.95558992217207,0.0,7.009560724093014,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
570,2029,scenario_1,235.678,0.0,13.731970801920937,0.0,221.94602919807906,1811.3740804931197,0.0,228.95558992217207,0.0,7.009560724093014,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
570,2030,scenario_1,235.678,0.0,13.731970801920937,0.0,221.94602919807906,1811.3740804931197,0.0,228.95558992217207,0.0,7.009560724093014,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
570,2031,scenario_1,235.678,0.0,13.731970801920937,0.0,221.94602919807906,1811.3740804931197,0.0,228.95558992217207,0.0,7.009560724093014,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
570,2032,scenario_1,235.678,0.0,13.731970801920937,0.0,221.94602919807906,1811.3740804931197,0.0,228.95558992217207,0.0,7.009560724093014,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
570,2033,scenario_1,235.678,0.0,13.731970801920937,0.0,221.94602919807906,1811.3740804931197,0.0,228.95558992217207,0.0,7.009560724093014,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
570,2034,scenario_1,235.678,0.0,13.731970801920937,0.0,221.94602919807906,1811.3740804931197,0.0,228.95558992217207,0.0,7.009560724093014,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
570,2035,scenario_1,235.678,0.0,13.731970801920937,0.0,221.94602919807906,1811.3740804931197,0.0,228.95558992217207,0.0,7.009560724093014,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
571,2026,scenario_1,288.831,0.0,60.74838615652044,0.0,228.08261384347958,1582.4184905709476,0.0,235.4215778569204,0.0,7.338964013440831,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
571,2027,scenario_1,288.831,0.0,60.74838615652044,0.0,228.08261384347958,1582.4184905709476,0.0,235.4215778569204,0.0,7.338964013440831,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
571,2028,scenario_1,288.831,0.0,60.74838615652044,0.0,228.08261384347958,1582.4184905709476,0.0,235.4215778569204,0.0,7.338964013440831,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
571,2029,scenario_1,288.831,0.0,60.74838615652044,0.0,228.08261384347958,1582.4184905709476,0.0,235.4215778569204,0.0,7.338964013440831,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
571,2030,scenario_1,288.831,0.0,60.74838615652044,0.0,228.08261384347958,1582.4184905709476,0.0,235.4215778569204,0.0,7.338964013440831,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
571,2031,scenario_1,288.831,0.0,60.74838615652044,0.0,228.08261384347958,1582.4184905709476,0.0,235.4215778569204,0.0,7.338964013440831,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
571,2032,scenario_1,288.831,0.0,60.74838615652044,0.0,228.08261384347958,1582.4184905709476,0.0,235.4215778569204,0.0,7.338964013440831,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
571,2033,scenario_1,288.831,0.0,60.74838615652044,0.0,228.08261384347958,1582.4184905709476,0.0,235.4215778569204,0.0,7.338964013440831,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
571,2034,scenario_1,288.831,0.0,60.74838615652044,0.0,228.08261384347958,1582.4184905709476,0.0,235.4215778569204,0.0,7.338964013440831,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
571,2035,scenario_1,288.831,0.0,60.74838615652044,0.0,228.08261384347958,1582.4184905709476,0.0,235.4215778569204,0.0,7.338964013440831,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
572,2026,scenario_1,228.322,0.0,0.0,0.0,228.322,1346.996912714027,0.0,235.67381392783764,0.0,7.3518139278376395,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
572,2027,scenario_1,228.322,0.0,0.0,0.0,228.322,1346.996912714027,0.0,235.67381392783764,0.0,7.3518139278376395,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
572,2028,scenario_1,228.322,0.0,0.0,0.0,228.322,1346.996912714027,0.0,235.67381392783764,0.0,7.3518139278376395,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
572,2029,scenario_1,228.322,0.0,0.0,0.0,228.322,1346.996912714027,0.0,235.67381392783764,0.0,7.3518139278376395,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
572,2030,scenario_1,228.322,0.0,0.0,0.0,228.322,1346.996912714027,0.0,235.67381392783764,0.0,7.3518139278376395,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
572,2031,scenario_1,228.322,0.0,0.0,0.0,228.322,1346.996912714027,0.0,235.67381392783764,0.0,7.3518139278376395,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
572,2032,scenario_1,228.322,0.0,0.0,0.0,228.322,1346.996912714027,0.0,235.67381392783764,0.0,7.3518139278376395,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
572,2033,scenario_1,228.322,0.0,0.0,0.0,228.322,1346.996912714027,0.0,235.67381392783764,0.0,7.3518139278376395,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
572,2034,scenario_1,228.322,0.0,0.0,0.0,228.322,1346.996912714027,0.0,235.67381392783764,0.0,7.3518139278376395,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
572,2035,scenario_1,228.322,0.0,0.0,0.0,228.322,1346.996912714027,0.0,235.67381392783764,0.0,7.3518139278376395,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
573,2026,scenario_1,148.389,0.0,0.0,0.0,148.389,1111.3230987861893,0.0,152.16029175190891,0.0,3.7712917519088958,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
573,2027,scenario_1,148.389,0.0,0.0,0.0,148.389,1111.3230987861893,0.0,152.16029175190891,0.0,3.7712917519088958,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
573,2028,scenario_1,148.389,0.0,0.0,0.0,148.389,1111.3230987861893,0.0,152.16029175190891,0.0,3.7712917519088958,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
573,2029,scenario_1,148.389,0.0,0.0,0.0,148.389,1111.3230987861893,0.0,152.16029175190891,0.0,3.7712917519088958,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
573,2030,scenario_1,148.389,0.0,0.0,0.0,148.389,1111.3230987861893,0.0,152.16029175190891,0.0,3.7712917519088958,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
573,2031,scenario_1,148.389,0.0,0.0,0.0,148.389,1111.3230987861893,0.0,152.16029175190891,0.0,3.7712917519088958,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
573,2032,scenario_1,148.389,0.0,0.0,0.0,148.389,1111.3230987861893,0.0,152.16029175190891,0.0,3.7712917519088958,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
573,2033,scenario_1,148.389,0.0,0.0,0.0,148.389,1111.3230987861893,0.0,152.16029175190891,0.0,3.7712917519088958,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
573,2034,scenario_1,148.389,0.0,0.0,0.0,148.389,1111.3230987861893,0.0,152.16029175190891,0.0,3.7712917519088958,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
573,2035,scenario_1,148.389,0.0,0.0,0.0,148.389,1111.3230987861893,0.0,152.16029175190891,0.0,3.7712917519088958,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
574,2026,scenario_1,60.307,0.0,0.0,0.0,60.307,959.1628070342805,0.0,61.351383468196055,0.0,1.0443834681960533,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
574,2027,scenario_1,60.307,0.0,0.0,0.0,60.307,959.1628070342805,0.0,61.351383468196055,0.0,1.0443834681960533,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
574,2028,scenario_1,60.307,0.0,0.0,0.0,60.307,959.1628070342805,0.0,61.351383468196055,0.0,1.0443834681960533,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
574,2029,scenario_1,60.307,0.0,0.0,0.0,60.307,959.1628070342805,0.0,61.351383468196055,0.0,1.0443834681960533,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
574,2030,scenario_1,60.307,0.0,0.0,0.0,60.307,959.1628070342805,0.0,61.351383468196055,0.0,1.0443834681960533,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
574,2031,scenario_1,60.307,0.0,0.0,0.0,60.307,959.1628070342805,0.0,61.351383468196055,0.0,1.0443834681960533,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
574,2032,scenario_1,60.307,0.0,0.0,0.0,60.307,959.1628070342805,0.0,61.351383468196055,0.0,1.0443834681960533,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
574,2033,scenario_1,60.307,0.0,0.0,0.0,60.307,959.1628070342805,0.0,61.351383468196055,0.0,1.0443834681960533,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
574,2034,scenario_1,60.307,0.0,0.0,0.0,60.307,959.1628070342805,0.0,61.351383468196055,0.0,1.0443834681960533,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
574,2035,scenario_1,60.307,0.0,0.0,0.0,60.307,959.1628070342805,0.0,61.351383468196055,0.0,1.0443834681960533,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
575,2026,scenario_1,3.235,0.0,0.0,0.0,3.235,897.8114235660844,0.0,3.2710072477836016,0.0,0.036007247783601946,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
575,2027,scenario_1,3.235,0.0,0.0,0.0,3.235,897.8114235660844,0.0,3.2710072477836016,0.0,0.036007247783601946,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
575,2028,scenario_1,3.235,0.0,0.0,0.0,3.235,897.8114235660844,0.0,3.2710072477836016,0.0,0.036007247783601946,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
575,2029,scenario_1,3.235,0.0,0.0,0.0,3.235,897.8114235660844,0.0,3.2710072477836016,0.0,0.036007247783601946,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
575,2030,scenario_1,3.235,0.0,0.0,0.0,3.235,897.8114235660844,0.0,3.2710072477836016,0.0,0.036007247783601946,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
575,2031,scenario_1,3.235,0.0,0.0,0.0,3.235,897.8114235660844,0.0,3.2710072477836016,0.0,0.036007247783601946,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
575,2032,scenario_1,3.235,0.0,0.0,0.0,3.235,897.8114235660844,0.0,3.2710072477836016,0.0,0.036007247783601946,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
575,2033,scenario_1,3.235,0.0,0.0,0.0,3.235,897.8114235660844,0.0,3.2710072477836016,0.0,0.036007247783601946,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
575,2034,scenario_1,3.235,0.0,0.0,0.0,3.235,897.8114235660844,0.0,3.2710072477836016,0.0,0.036007247783601946,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
575,2035,scenario_1,3.235,0.0,0.0,0.0,3.235,897.8114235660844,0.0,3.2710072477836016,0.0,0.036007247783601946,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
576,2026,scenario_1,19.987,0.0,0.0,0.0,19.987,894.5404163183008,0.0,20.213936852295276,0.0,0.22693685229527752,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
576,2027,scenario_1,19.987,0.0,0.0,0.0,19.987,894.5404163183008,0.0,20.213936852295276,0.0,0.22693685229527752,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
576,2028,scenario_1,19.987,0.0,0.0,0.0,19.987,894.5404163183008,0.0,20.213936852295276,0.0,0.22693685229527752,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
576,2029,scenario_1,19.987,0.0,0.0,0.0,19.987,894.5404163183008,0.0,20.213936852295276,0.0,0.22693685229527752,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
576,2030,scenario_1,19.987,0.0,0.0,0.0,19.987,894.5404163183008,0.0,20.213936852295276,0.0,0.22693685229527752,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
576,2031,scenario_1,19.987,0.0,0.0,0.0,19.987,894.5404163183008,0.0,20.213936852295276,0.0,0.22693685229527752,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
576,2032,scenario_1,19.987,0.0,0.0,0.0,19.987,894.5404163183008,0.0,20.213936852295276,0.0,0.22693685229527752,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
576,2033,scenario_1,19.987,0.0,0.0,0.0,19.987,894.5404163183008,0.0,20.213936852295276,0.0,0.22693685229527752,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
576,2034,scenario_1,19.987,0.0,0.0,0.0,19.987,894.5404163183008,0.0,20.213936852295276,0.0,0.22693685229527752,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
576,2035,scenario_1,19.987,0.0,0.0,0.0,19.987,894.5404163183008,0.0,20.213936852295276,0.0,0.22693685229527752,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
577,2026,scenario_1,23.359,0.0,0.0,0.0,23.359,874.3264794660055,0.0,23.64411263354528,0.0,0.2851126335452782,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
577,2027,scenario_1,23.359,0.0,0.0,0.0,23.359,874.3264794660055,0.0,23.64411263354528,0.0,0.2851126335452782,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
577,2028,scenario_1,23.359,0.0,0.0,0.0,23.359,874.3264794660055,0.0,23.64411263354528,0.0,0.2851126335452782,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
577,2029,scenario_1,23.359,0.0,0.0,0.0,23.359,874.3264794660055,0.0,23.64411263354528,0.0,0.2851126335452782,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
577,2030,scenario_1,23.359,0.0,0.0,0.0,23.359,874.3264794660055,0.0,23.64411263354528,0.0,0.2851126335452782,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
577,2031,scenario_1,23.359,0.0,0.0,0.0,23.359,874.3264794660055,0.0,23.64411263354528,0.0,0.2851126335452782,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
577,2032,scenario_1,23.359,0.0,0.0,0.0,23.359,874.3264794660055,0.0,23.64411263354528,0.0,0.2851126335452782,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
577,2033,scenario_1,23.359,0.0,0.0,0.0,23.359,874.3264794660055,0.0,23.64411263354528,0.0,0.2851126335452782,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
577,2034,scenario_1,23.359,0.0,0.0,0.0,23.359,874.3264794660055,0.0,23.64411263354528,0.0,0.2851126335452782,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
577,2035,scenario_1,23.359,0.0,0.0,0.0,23.359,874.3264794660055,0.0,23.64411263354528,0.0,0.2851126335452782,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
578,2026,scenario_1,33.265,0.0,0.0,0.0,33.265,850.6823668324602,0.0,33.721016930420284,0.0,0.4560169304202802,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
578,2027,scenario_1,33.265,0.0,0.0,0.0,33.265,850.6823668324602,0.0,33.721016930420284,0.0,0.4560169304202802,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
578,2028,scenario_1,33.265,0.0,0.0,0.0,33.265,850.6823668324602,0.0,33.721016930420284,0.0,0.4560169304202802,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
578,2029,scenario_1,33.265,0.0,0.0,0.0,33.265,850.6823668324602,0.0,33.721016930420284,0.0,0.4560169304202802,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
578,2030,scenario_1,33.265,0.0,0.0,0.0,33.265,850.6823668324602,0.0,33.721016930420284,0.0,0.4560169304202802,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
578,2031,scenario_1,33.265,0.0,0.0,0.0,33.265,850.6823668324602,0.0,33.721016930420284,0.0,0.4560169304202802,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
578,2032,scenario_1,33.265,0.0,0.0,0.0,33.265,850.6823668324602,0.0,33.721016930420284,0.0,0.4560169304202802,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
578,2033,scenario_1,33.265,0.0,0.0,0.0,33.265,850.6823668324602,0.0,33.721016930420284,0.0,0.4560169304202802,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
578,2034,scenario_1,33.265,0.0,0.0,0.0,33.265,850.6823668324602,0.0,33.721016930420284,0.0,0.4560169304202802,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
578,2035,scenario_1,33.265,0.0,0.0,0.0,33.265,850.6823668324602,0.0,33.721016930420284,0.0,0.4560169304202802,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
579,2026,scenario_1,48.912,0.0,0.0,0.0,48.912,816.9613499020398,0.0,49.69643141766092,0.0,0.7844314176609186,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
579,2027,scenario_1,48.912,0.0,0.0,0.0,48.912,816.9613499020398,0.0,49.69643141766092,0.0,0.7844314176609186,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
579,2028,scenario_1,48.912,0.0,0.0,0.0,48.912,816.9613499020398,0.0,49.69643141766092,0.0,0.7844314176609186,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
579,2029,scenario_1,48.912,0.0,0.0,0.0,48.912,816.9613499020398,0.0,49.69643141766092,0.0,0.7844314176609186,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
579,2030,scenario_1,48.912,0.0,0.0,0.0,48.912,816.9613499020398,0.0,49.69643141766092,0.0,0.7844314176609186,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
579,2031,scenario_1,48.912,0.0,0.0,0.0,48.912,816.9613499020398,0.0,49.69643141766092,0.0,0.7844314176609186,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
579,2032,scenario_1,48.912,0.0,0.0,0.0,48.912,816.9613499020398,0.0,49.69643141766092,0.0,0.7844314176609186,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
579,2033,scenario_1,48.912,0.0,0.0,0.0,48.912,816.9613499020398,0.0,49.69643141766092,0.0,0.7844314176609186,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
579,2034,scenario_1,48.912,0.0,0.0,0.0,48.912,816.9613499020398,0.0,49.69643141766092,0.0,0.7844314176609186,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
579,2035,scenario_1,48.912,0.0,0.0,0.0,48.912,816.9613499020398,0.0,49.69643141766092,0.0,0.7844314176609186,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
580,2026,scenario_1,61.423,0.0,0.0,0.0,61.423,767.2649184843789,0.0,62.492842572048374,0.0,1.0698425720483755,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
580,2027,scenario_1,61.423,0.0,0.0,0.0,61.423,767.2649184843789,0.0,62.492842572048374,0.0,1.0698425720483755,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
580,2028,scenario_1,61.423,0.0,0.0,0.0,61.423,767.2649184843789,0.0,62.492842572048374,0.0,1.0698425720483755,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
580,2029,scenario_1,61.423,0.0,0.0,0.0,61.423,767.2649184843789,0.0,62.492842572048374,0.0,1.0698425720483755,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
580,2030,scenario_1,61.423,0.0,0.0,0.0,61.423,767.2649184843789,0.0,62.492842572048374,0.0,1.0698425720483755,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
580,2031,scenario_1,61.423,0.0,0.0,0.0,61.423,767.2649184843789,0.0,62.492842572048374,0.0,1.0698425720483755,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
580,2032,scenario_1,61.423,0.0,0.0,0.0,61.423,767.2649184843789,0.0,62.492842572048374,0.0,1.0698425720483755,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
580,2033,scenario_1,61.423,0.0,0.0,0.0,61.423,767.2649184843789,0.0,62.492842572048374,0.0,1.0698425720483755,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
580,2034,scenario_1,61.423,0.0,0.0,0.0,61.423,767.2649184843789,0.0,62.492842572048374,0.0,1.0698425720483755,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
580,2035,scenario_1,61.423,0.0,0.0,0.0,61.423,767.2649184843789,0.0,62.492842572048374,0.0,1.0698425720483755,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
581,2026,scenario_1,83.534,0.0,0.0,0.0,83.534,704.7720759123305,0.0,85.10825677032678,0.0,1.574256770326775,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
581,2027,scenario_1,83.534,0.0,0.0,0.0,83.534,704.7720759123305,0.0,85.10825677032678,0.0,1.574256770326775,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
581,2028,scenario_1,83.534,0.0,0.0,0.0,83.534,704.7720759123305,0.0,85.10825677032678,0.0,1.574256770326775,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
581,2029,scenario_1,83.534,0.0,0.0,0.0,83.534,704.7720759123305,0.0,85.10825677032678,0.0,1.574256770326775,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
581,2030,scenario_1,83.534,0.0,0.0,0.0,83.534,704.7720759123305,0.0,85.10825677032678,0.0,1.574256770326775,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
581,2031,scenario_1,83.534,0.0,0.0,0.0,83.534,704.7720759123305,0.0,85.10825677032678,0.0,1.574256770326775,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
581,2032,scenario_1,83.534,0.0,0.0,0.0,83.534,704.7720759123305,0.0,85.10825677032678,0.0,1.574256770326775,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
581,2033,scenario_1,83.534,0.0,0.0,0.0,83.534,704.7720759123305,0.0,85.10825677032678,0.0,1.574256770326775,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
581,2034,scenario_1,83.534,0.0,0.0,0.0,83.534,704.7720759123305,0.0,85.10825677032678,0.0,1.574256770326775,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
581,2035,scenario_1,83.534,0.0,0.0,0.0,83.534,704.7720759123305,0.0,85.10825677032678,0.0,1.574256770326775,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
582,2026,scenario_1,144.815,0.0,0.0,0.0,144.815,619.6638191420037,0.0,148.4562656185225,0.0,3.6412656185225005,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
